FIPS,year,multiplier
p36113,2043,1.478174678
p36115,2043,1.478174678
p36117,2043,1.319629142
p36119,2043,1.313331137
p36121,2043,1.066222348
p36123,2043,1.056466323
p37001,2043,1.166829902
p37003,2043,1.180053516
p37005,2043,1.180053516
p37007,2043,1.180053516
p37009,2043,1.180053516
p37011,2043,1.187785351
p37013,2043,1.166829902
p37015,2043,1.114275049
p37017,2043,1.13143795
p37019,2043,1.13143795
p37021,2043,1.187785351
p37023,2043,1.208593808
p37025,2043,1.180053516
p37027,2043,1.180053516
p37029,2043,1.114275049
p37031,2043,1.13143795
p37033,2043,1.12035596
p37035,2043,1.180053516
p37037,2043,1.166829902
p37039,2043,0.954892218
p37041,2043,1.114275049
p37043,2043,0.954892218
p37045,2043,1.187785351
p37047,2043,1.13143795
p37049,2043,1.166829902
p37051,2043,1.166829902
p37053,2043,1.114275049
p37055,2043,1.114275049
p37057,2043,1.180053516
p37059,2043,1.180053516
p37061,2043,1.166829902
p37063,2043,1.166829902
p37065,2043,1.114275049
p37067,2043,1.180053516
p37069,2043,1.166829902
p37071,2043,1.187785351
p37073,2043,1.114275049
p37075,2043,0.954892218
p37077,2043,1.114275049
p37079,2043,1.166829902
p37081,2043,1.166829902
p37083,2043,1.114275049
p37085,2043,1.166829902
p37087,2043,1.187785351
p37089,2043,1.187785351
p37091,2043,1.114275049
p37093,2043,1.166829902
p37095,2043,1.114275049
p37097,2043,1.180053516
p37099,2043,0.954892218
p37101,2043,1.166829902
p37103,2043,1.166829902
p37105,2043,1.166829902
p37107,2043,1.166829902
p37109,2043,1.169026939
p37111,2043,1.187785351
p37113,2043,0.954892218
p37115,2043,1.187785351
p37117,2043,1.114275049
p37119,2043,1.180053516
p37121,2043,1.187785351
p37123,2043,1.180053516
p37125,2043,1.166829902
p37127,2043,1.166829902
p37129,2043,1.13143795
p37131,2043,1.114275049
p37133,2043,1.13143795
p37135,2043,1.166829902
p37137,2043,1.166829902
p37139,2043,1.114275049
p37141,2043,1.13143795
p37143,2043,1.114275049
p37145,2043,1.158928357
p37147,2043,1.166829902
p37149,2043,1.187785351
p37151,2043,1.166829902
p37153,2043,1.180053516
p37155,2043,1.13143795
p37157,2043,1.114275049
p37159,2043,1.180053516
p37161,2043,1.187785351
p37163,2043,1.166829902
p37165,2043,1.13143795
p37167,2043,1.180053516
p37169,2043,1.114275049
p37171,2043,1.180053516
p37173,2043,0.954892218
p37175,2043,1.187785351
p37177,2043,1.114275049
p37179,2043,1.187785351
p37181,2043,1.114275049
p37183,2043,1.166829902
p37185,2043,1.114275049
p37187,2043,1.114275049
p37189,2043,1.180053516
p37191,2043,1.166829902
p37193,2043,1.180053516
p37195,2043,1.166829902
p37197,2043,1.180053516
p37199,2043,1.187785351
p38001,2043,0.944410781
p38003,2043,1.455135533
p38005,2043,1.219335775
p38007,2043,0.944410781
p38009,2043,1.219335775
p38011,2043,0.944410781
p38013,2043,1.219335775
p38015,2043,1.105228635
p38017,2043,1.455135533
p38019,2043,1.219335775
p38021,2043,1.455135533
p38023,2043,1.219335775
p38025,2043,1.219335775
p38027,2043,1.219335775
p38029,2043,1.054004616
p38031,2043,1.219335775
p38033,2043,1.219335775
p38035,2043,1.244000089
p38037,2043,0.944410781
p38039,2043,1.219335775
p38041,2043,0.944410781
p38043,2043,1.219335775
p38045,2043,1.455135533
p38047,2043,1.054004616
p38049,2043,1.219335775
p38051,2043,1.054004616
p38053,2043,1.219335775
p38055,2043,1.054004616
p38057,2043,0.988967945
p38059,2043,1.036635233
p38061,2043,1.219335775
p38063,2043,1.219335775
p38065,2043,1.11833424
p38067,2043,1.219335775
p38069,2043,1.219335775
p38071,2043,1.219335775
p38073,2043,1.455135533
p38075,2043,1.219335775
p38077,2043,1.455135533
p38079,2043,1.219335775
p38081,2043,1.455135533
p38083,2043,1.219335775
p38085,2043,1.054004616
p38087,2043,0.944410781
p38089,2043,0.944410781
p38091,2043,1.219335775
p38093,2043,1.219335775
p38095,2043,1.219335775
p38097,2043,1.244000089
p38099,2043,1.219335775
p38101,2043,1.219335775
p38103,2043,1.219335775
p38105,2043,1.219335775
p39001,2043,1.06987854
p39003,2043,1.519258819
p39005,2043,0.959360525
p39007,2043,1.11705084
p39009,2043,1.016938688
p39011,2043,1.294289941
p39013,2043,1.08079133
p39015,2043,1.06987854
p39017,2043,1.109087553
p39019,2043,1.03177511
p39021,2043,1.294289941
p39023,2043,1.294289941
p39025,2043,1.024322605
p39027,2043,1.024322605
p39029,2043,1.03177511
p39031,2043,1.11705084
p39033,2043,0.959360525
p39035,2043,0.959360525
p39037,2043,1.294289941
p39039,2043,1.141460872
p39041,2043,0.925191248
p39043,2043,0.959360525
p39045,2043,0.990397575
p39047,2043,1.024322605
p39049,2043,0.925191248
p39051,2043,1.141460872
p39053,2043,0.998140329
p39055,2043,0.959360525
p39057,2043,1.171529469
p39059,2043,1.058343333
p39061,2043,1.061998785
p39063,2043,1.141460872
p39065,2043,1.519258819
p39067,2043,1.058343333
p39069,2043,1.141460872
p39071,2043,1.06987854
p39073,2043,0.990397575
p39075,2043,1.11705084
p39077,2043,0.959360525
p39079,2043,0.990397575
p39081,2043,1.058343333
p39083,2043,1.11705084
p39085,2043,0.959360525
p39087,2043,0.990397575
p39089,2043,0.925191248
p39091,2043,1.294289941
p39093,2043,0.959360525
p39095,2043,1.141460872
p39097,2043,1.171529469
p39099,2043,1.03177511
p39101,2043,0.959360525
p39103,2043,0.959360525
p39105,2043,0.990397575
p39107,2043,1.294289941
p39109,2043,1.294289941
p39111,2043,1.191345683
p39113,2043,1.294289941
p39115,2043,1.016938688
p39117,2043,0.959360525
p39119,2043,1.11705084
p39121,2043,1.191345683
p39123,2043,1.141460872
p39125,2043,1.141460872
p39127,2043,1.016938688
p39129,2043,0.990397575
p39131,2043,0.990397575
p39133,2043,1.11705084
p39135,2043,1.294289941
p39137,2043,1.141460872
p39139,2043,0.959360525
p39141,2043,0.990397575
p39143,2043,1.141460872
p39145,2043,0.990397575
p39147,2043,1.141460872
p39149,2043,1.294289941
p39151,2043,1.11705084
p39153,2043,1.11705084
p39155,2043,1.11705084
p39157,2043,1.11705084
p39159,2043,1.227823057
p39161,2043,1.519258819
p39163,2043,0.990397575
p39165,2043,1.109087553
p39167,2043,1.191345683
p39169,2043,1.11705084
p39171,2043,1.141460872
p39173,2043,1.141460872
p39175,2043,0.959360525
p40001,2043,1.010550896
p40003,2043,1.287307676
p40005,2043,1.325942678
p40007,2043,0.904681057
p40009,2043,1.287307676
p40011,2043,1.287307676
p40013,2043,1.325942678
p40015,2043,1.287307676
p40017,2043,1.287307676
p40019,2043,1.325942678
p40021,2043,1.208172639
p40023,2043,1.325942678
p40025,2043,0.904681057
p40027,2043,1.287307676
p40029,2043,1.325942678
p40031,2043,1.287307676
p40033,2043,1.287307676
p40035,2043,1.193804586
p40037,2043,0.922519028
p40039,2043,1.287307676
p40041,2043,1.010550896
p40043,2043,1.287307676
p40045,2043,0.904681057
p40047,2043,1.287307676
p40049,2043,1.325942678
p40051,2043,1.287307676
p40053,2043,1.287307676
p40055,2043,1.287307676
p40057,2043,1.155853965
p40059,2043,0.904681057
p40061,2043,1.238022044
p40063,2043,1.271888328
p40065,2043,1.155853965
p40067,2043,1.325942678
p40069,2043,1.325942678
p40071,2043,1.287307676
p40073,2043,1.287307676
p40075,2043,1.287307676
p40077,2043,1.238022044
p40079,2043,1.238022044
p40081,2043,1.287307676
p40083,2043,1.287307676
p40085,2043,1.325942678
p40087,2043,1.287307676
p40089,2043,1.325942678
p40091,2043,1.271888328
p40093,2043,1.287307676
p40095,2043,1.325942678
p40097,2043,1.008693181
p40099,2043,1.325942678
p40101,2043,1.271888328
p40103,2043,1.287307676
p40105,2043,0.922519028
p40107,2043,1.271888328
p40109,2043,1.287307676
p40111,2043,1.271888328
p40113,2043,1.287307676
p40115,2043,1.200762147
p40117,2043,1.287307676
p40119,2043,1.287307676
p40121,2043,1.271888328
p40123,2043,1.325942678
p40125,2043,1.287307676
p40127,2043,1.325942678
p40129,2043,1.287307676
p40131,2043,1.120442831
p40133,2043,1.271888328
p40135,2043,1.26715689
p40137,2043,1.325942678
p40139,2043,0.904681057
p40141,2043,1.287307676
p40143,2043,0.922519028
p40145,2043,1.106224339
p40147,2043,0.922519028
p40149,2043,1.287307676
p40151,2043,1.287307676
p40153,2043,1.287307676
p41001,2043,1.387219859
p41003,2043,1.387219859
p41005,2043,1.387219859
p41007,2043,1.387219859
p41009,2043,1.387219859
p41011,2043,1.387219859
p41013,2043,1.387219859
p41015,2043,1.387219859
p41017,2043,1.387219859
p41019,2043,1.387219859
p41021,2043,1.387219859
p41023,2043,1.387219859
p41025,2043,1.387219859
p41027,2043,1.387219859
p41029,2043,1.387219859
p41031,2043,1.387219859
p41033,2043,1.387219859
p41035,2043,1.387219859
p41037,2043,1.387219859
p41039,2043,1.387219859
p41041,2043,1.387219859
p41043,2043,1.387219859
p41045,2043,1.387219859
p41047,2043,1.387219859
p41049,2043,1.387219859
p41051,2043,1.387219859
p41053,2043,1.387219859
p41055,2043,1.387219859
p41057,2043,1.387219859
p41059,2043,1.387219859
p41061,2043,1.387219859
p41063,2043,1.387219859
p41065,2043,1.387219859
p41067,2043,1.387219859
p41069,2043,1.387219859
p41071,2043,1.387219859
p42001,2043,1.345396571
p42003,2043,1.093677588
p42005,2043,1.056466323
p42007,2043,1.093677588
p42009,2043,1.345396571
p42011,2043,1.345396571
p42013,2043,1.201784297
p42015,2043,1.345396571
p42017,2043,1.345396571
p42019,2043,1.093677588
p42021,2043,1.201784297
p42023,2043,1.056466323
p42025,2043,1.345396571
p42027,2043,1.201784297
p42029,2043,1.345396571
p42031,2043,1.093677588
p42033,2043,1.201784297
p42035,2043,1.201784297
p42037,2043,1.345396571
p42039,2043,1.066222348
p42041,2043,1.345396571
p42043,2043,1.345396571
p42045,2043,1.345396571
p42047,2043,1.056466323
p42049,2043,1.154345126
p42051,2043,1.201784297
p42053,2043,1.093677588
p42055,2043,1.345396571
p42057,2043,1.345396571
p42059,2043,1.232790654
p42061,2043,1.345396571
p42063,2043,1.201784297
p42065,2043,1.056466323
p42067,2043,1.345396571
p42069,2043,1.425248405
p42071,2043,1.345396571
p42073,2043,1.093677588
p42075,2043,1.345396571
p42077,2043,1.345396571
p42079,2043,1.345396571
p42081,2043,1.345396571
p42083,2043,1.093677588
p42085,2043,1.066222348
p42087,2043,1.345396571
p42089,2043,1.425248405
p42091,2043,1.345396571
p42093,2043,1.345396571
p42095,2043,1.345396571
p42097,2043,1.345396571
p42099,2043,1.345396571
p42101,2043,1.345396571
p42103,2043,1.478174678
p42105,2043,1.056466323
p42107,2043,1.345396571
p42109,2043,1.345396571
p42111,2043,1.201784297
p42113,2043,1.345396571
p42115,2043,1.478174678
p42117,2043,1.201784297
p42119,2043,1.345396571
p42121,2043,1.093677588
p42123,2043,1.066222348
p42125,2043,1.231120404
p42127,2043,1.478174678
p42129,2043,1.201784297
p42131,2043,1.345396571
p42133,2043,1.345396571
p44001,2043,1.313331137
p44003,2043,1.313331137
p44005,2043,1.313331137
p44007,2043,1.313331137
p44009,2043,1.313331137
p45001,2043,1.28260143
p45003,2043,1.28260143
p45005,2043,1.1555588
p45007,2043,1.187785351
p45009,2043,1.1555588
p45011,2043,1.28260143
p45013,2043,1.1555588
p45015,2043,1.165100163
p45017,2043,1.28260143
p45019,2043,1.13143795
p45021,2043,1.187785351
p45023,2043,1.28260143
p45025,2043,1.28260143
p45027,2043,1.1555588
p45029,2043,1.1555588
p45031,2043,1.28260143
p45033,2043,1.13143795
p45035,2043,1.1555588
p45037,2043,1.28260143
p45039,2043,1.28260143
p45041,2043,1.13143795
p45043,2043,1.13143795
p45045,2043,1.187785351
p45047,2043,1.28260143
p45049,2043,1.1555588
p45051,2043,1.13143795
p45053,2043,1.1555588
p45055,2043,1.28260143
p45057,2043,1.28260143
p45059,2043,1.28260143
p45061,2043,1.28260143
p45063,2043,1.28260143
p45065,2043,1.28260143
p45067,2043,1.13143795
p45069,2043,1.13143795
p45071,2043,1.28260143
p45073,2043,1.187785351
p45075,2043,1.1555588
p45077,2043,1.187785351
p45079,2043,1.28260143
p45081,2043,1.28260143
p45083,2043,1.187785351
p45085,2043,1.28260143
p45087,2043,1.187785351
p45089,2043,1.136038341
p45091,2043,1.187785351
p46003,2043,1.455135533
p46005,2043,1.455135533
p46007,2043,0.785294398
p46009,2043,1.151783907
p46011,2043,1.455135533
p46013,2043,1.455135533
p46015,2043,1.455135533
p46017,2043,1.455135533
p46019,2043,0.458540575
p46021,2043,1.054004616
p46023,2043,1.151783907
p46025,2043,1.455135533
p46027,2043,1.151783907
p46029,2043,1.455135533
p46031,2043,0.944410781
p46033,2043,0.5120584
p46035,2043,1.455135533
p46037,2043,1.455135533
p46039,2043,1.455135533
p46041,2043,1.054004616
p46043,2043,1.151783907
p46045,2043,1.455135533
p46047,2043,0.574967037
p46049,2043,1.455135533
p46051,2043,1.455135533
p46053,2043,1.151783907
p46055,2043,0.700552967
p46057,2043,1.455135533
p46059,2043,1.455135533
p46061,2043,1.151783907
p46063,2043,0.627334617
p46065,2043,1.455135533
p46067,2043,1.151783907
p46069,2043,1.455135533
p46071,2043,0.700552967
p46073,2043,1.455135533
p46075,2043,0.785294398
p46077,2043,1.455135533
p46079,2043,1.455135533
p46081,2043,0.458540575
p46083,2043,1.151783907
p46085,2043,1.455135533
p46087,2043,1.151783907
p46089,2043,1.455135533
p46091,2043,1.455135533
p46093,2043,0.627334617
p46095,2043,0.785294398
p46097,2043,1.455135533
p46099,2043,1.151783907
p46101,2043,1.455135533
p46102,2043,0.786618995
p46103,2043,0.5120584
p46105,2043,0.944410781
p46107,2043,1.455135533
p46109,2043,1.455135533
p46111,2043,1.455135533
p46115,2043,1.455135533
p46117,2043,1.455135533
p46119,2043,1.455135533
p46121,2043,0.785294398
p46123,2043,0.785294398
p46125,2043,1.151783907
p46127,2043,1.151783907
p46129,2043,1.054004616
p46135,2043,1.151783907
p46137,2043,0.944410781
p47001,2043,1.436832217
p47003,2043,1.203840455
p47005,2043,1.220984755
p47007,2043,1.436832217
p47009,2043,1.436832217
p47011,2043,1.436832217
p47013,2043,1.436832217
p47015,2043,1.278125238
p47017,2043,1.220984755
p47019,2043,1.586382624
p47021,2043,1.203840455
p47023,2043,1.220984755
p47025,2043,1.755152576
p47027,2043,1.346059948
p47029,2043,1.791257206
p47031,2043,1.278125238
p47033,2043,0.938705822
p47035,2043,1.436832217
p47037,2043,1.203840455
p47039,2043,1.220984755
p47041,2043,1.278125238
p47043,2043,1.220984755
p47045,2043,0.938705822
p47047,2043,0.938705822
p47049,2043,1.436832217
p47051,2043,2.067400174
p47053,2043,0.938705822
p47055,2043,1.203840455
p47057,2043,1.436832217
p47059,2043,1.586382624
p47061,2043,1.436832217
p47063,2043,1.791257206
p47065,2043,1.436832217
p47067,2043,1.418425417
p47069,2043,0.938705822
p47071,2043,1.220984755
p47073,2043,1.791257206
p47075,2043,0.938705822
p47077,2043,1.220984755
p47079,2043,1.220984755
p47081,2043,1.220984755
p47083,2043,1.220984755
p47085,2043,1.220984755
p47087,2043,1.278125238
p47089,2043,1.436832217
p47091,2043,1.759925011
p47093,2043,1.436832217
p47095,2043,0.938705822
p47097,2043,0.938705822
p47099,2043,1.220984755
p47101,2043,1.220984755
p47103,2043,0.944450063
p47105,2043,1.436832217
p47107,2043,1.436832217
p47109,2043,1.220984755
p47111,2043,1.265850036
p47113,2043,0.938705822
p47115,2043,2.067400174
p47117,2043,1.203840455
p47119,2043,1.203840455
p47121,2043,1.436832217
p47123,2043,1.436832217
p47125,2043,1.220984755
p47127,2043,1.278125238
p47129,2043,1.436832217
p47131,2043,0.938705822
p47133,2043,1.436832217
p47135,2043,1.220984755
p47137,2043,1.755152576
p47139,2043,1.436832217
p47141,2043,1.436832217
p47143,2043,1.436832217
p47145,2043,1.436832217
p47147,2043,1.203840455
p47149,2043,1.203840455
p47151,2043,1.436832217
p47153,2043,1.436832217
p47155,2043,1.436832217
p47157,2043,0.938705822
p47159,2043,1.278125238
p47161,2043,1.220984755
p47163,2043,1.759925011
p47165,2043,1.265850036
p47167,2043,0.938705822
p47169,2043,1.265850036
p47171,2043,1.586382624
p47173,2043,1.436832217
p47175,2043,1.436832217
p47177,2043,1.278125238
p47179,2043,1.586382624
p47181,2043,1.220984755
p47183,2043,1.220984755
p47185,2043,1.436832217
p47187,2043,1.203840455
p47189,2043,1.203840455
p48001,2043,1.222289174
p48003,2043,1.155853965
p48005,2043,1.46021273
p48007,2043,1.579902063
p48009,2043,1.325942678
p48011,2043,1.155853965
p48013,2043,1.579902063
p48015,2043,1.162950802
p48017,2043,1.155853965
p48019,2043,1.160363652
p48021,2043,1.162950802
p48023,2043,1.155853965
p48025,2043,1.579902063
p48027,2043,1.162950802
p48029,2043,1.202996683
p48031,2043,1.160363652
p48033,2043,1.155853965
p48035,2043,1.162950802
p48037,2043,1.222289174
p48039,2043,1.162950802
p48041,2043,1.162950802
p48043,2043,1.160363652
p48045,2043,1.155853965
p48047,2043,1.579902063
p48049,2043,1.255217967
p48051,2043,1.162950802
p48053,2043,1.255217967
p48055,2043,1.162950802
p48057,2043,1.162950802
p48059,2043,1.115244356
p48061,2043,1.579902063
p48063,2043,1.222289174
p48065,2043,1.155853965
p48067,2043,1.222289174
p48069,2043,1.155853965
p48071,2043,1.46021273
p48073,2043,1.222289174
p48075,2043,1.155853965
p48077,2043,1.325942678
p48079,2043,1.155853965
p48081,2043,1.155853965
p48083,2043,1.160363652
p48085,2043,1.325942678
p48087,2043,1.155853965
p48089,2043,1.162950802
p48091,2043,1.160363652
p48093,2043,1.255217967
p48095,2043,1.160363652
p48097,2043,1.325942678
p48099,2043,1.162950802
p48101,2043,1.155853965
p48103,2043,1.155853965
p48105,2043,1.160363652
p48107,2043,1.155853965
p48109,2043,1.155853965
p48111,2043,0.90358031
p48113,2043,1.325942678
p48115,2043,1.155853965
p48117,2043,1.155853965
p48119,2043,1.222289174
p48121,2043,1.325942678
p48123,2043,1.162950802
p48125,2043,1.155853965
p48127,2043,1.579902063
p48129,2043,1.155853965
p48131,2043,1.579902063
p48133,2043,1.109045032
p48135,2043,1.155853965
p48137,2043,1.160363652
p48139,2043,1.222289174
p48141,2043,1.432349841
p48143,2043,1.162950802
p48145,2043,1.162950802
p48147,2043,1.325942678
p48149,2043,1.162950802
p48151,2043,1.155853965
p48153,2043,1.155853965
p48155,2043,1.155853965
p48157,2043,1.162950802
p48159,2043,1.222289174
p48161,2043,1.222289174
p48163,2043,1.579902063
p48165,2043,1.155853965
p48167,2043,1.46021273
p48169,2043,1.155853965
p48171,2043,1.160363652
p48173,2043,1.155853965
p48175,2043,1.579902063
p48177,2043,1.162950802
p48179,2043,1.155853965
p48181,2043,1.325942678
p48183,2043,1.222289174
p48185,2043,1.162950802
p48187,2043,1.255217967
p48189,2043,1.155853965
p48191,2043,1.155853965
p48193,2043,1.255217967
p48195,2043,0.904681057
p48197,2043,1.155853965
p48199,2043,1.46021273
p48201,2043,1.162950802
p48203,2043,1.222289174
p48205,2043,1.155853965
p48207,2043,1.155853965
p48209,2043,1.255217967
p48211,2043,0.904681057
p48213,2043,1.222289174
p48215,2043,1.579902063
p48217,2043,1.162950802
p48219,2043,1.155853965
p48221,2043,1.325942678
p48223,2043,1.222289174
p48225,2043,1.162950802
p48227,2043,1.155853965
p48229,2043,1.698168959
p48231,2043,1.325942678
p48233,2043,1.155853965
p48235,2043,1.115244356
p48237,2043,1.325942678
p48239,2043,1.162950802
p48241,2043,1.46021273
p48243,2043,1.155853965
p48245,2043,1.46021273
p48247,2043,1.579902063
p48249,2043,1.579902063
p48251,2043,1.325942678
p48253,2043,1.155853965
p48255,2043,1.579902063
p48257,2043,1.222289174
p48259,2043,1.160363652
p48261,2043,1.579902063
p48263,2043,1.155853965
p48265,2043,1.160363652
p48267,2043,1.160363652
p48269,2043,1.155853965
p48271,2043,1.160363652
p48273,2043,1.579902063
p48275,2043,1.155853965
p48277,2043,1.325942678
p48279,2043,1.155853965
p48281,2043,1.162950802
p48283,2043,1.579902063
p48285,2043,1.162950802
p48287,2043,1.162950802
p48289,2043,1.162950802
p48291,2043,1.46021273
p48293,2043,1.162950802
p48295,2043,0.904681057
p48297,2043,1.579902063
p48299,2043,1.255217967
p48301,2043,1.155853965
p48303,2043,1.155853965
p48305,2043,1.155853965
p48307,2043,1.160363652
p48309,2043,1.162950802
p48311,2043,1.579902063
p48313,2043,1.162950802
p48315,2043,1.222289174
p48317,2043,1.155853965
p48319,2043,1.160363652
p48321,2043,1.162950802
p48323,2043,1.579902063
p48325,2043,1.579902063
p48327,2043,1.160363652
p48329,2043,1.155853965
p48331,2043,1.162950802
p48333,2043,1.255217967
p48335,2043,1.155853965
p48337,2043,1.325942678
p48339,2043,1.162950802
p48341,2043,1.155853965
p48343,2043,1.222289174
p48345,2043,1.155853965
p48347,2043,1.46021273
p48349,2043,1.222289174
p48351,2043,1.46021273
p48353,2043,1.155853965
p48355,2043,1.579902063
p48357,2043,0.904681057
p48359,2043,1.155853965
p48361,2043,1.46021273
p48363,2043,1.325942678
p48365,2043,1.222289174
p48367,2043,1.325942678
p48369,2043,1.155853965
p48371,2043,1.155853965
p48373,2043,1.46021273
p48375,2043,1.155853965
p48377,2043,1.698168959
p48379,2043,1.222289174
p48381,2043,1.155853965
p48383,2043,1.155853965
p48385,2043,1.160363652
p48387,2043,1.287428767
p48389,2043,1.155853965
p48391,2043,1.579902063
p48393,2043,1.155853965
p48395,2043,1.162950802
p48397,2043,1.325942678
p48399,2043,1.115244356
p48401,2043,1.222289174
p48403,2043,1.540402049
p48405,2043,1.46021273
p48407,2043,1.46021273
p48409,2043,1.579902063
p48411,2043,1.255217967
p48413,2043,1.160363652
p48415,2043,1.155853965
p48417,2043,1.155853965
p48419,2043,1.540402049
p48421,2043,0.904681057
p48423,2043,1.222289174
p48425,2043,1.162950802
p48427,2043,1.579902063
p48429,2043,1.325942678
p48431,2043,1.155853965
p48433,2043,1.155853965
p48435,2043,1.160363652
p48437,2043,1.155853965
p48439,2043,1.325942678
p48441,2043,1.155853965
p48443,2043,1.160363652
p48445,2043,1.155853965
p48447,2043,1.155853965
p48449,2043,1.222289174
p48451,2043,1.160363652
p48453,2043,1.162950802
p48455,2043,1.46021273
p48457,2043,1.46021273
p48459,2043,1.222289174
p48461,2043,1.155853965
p48463,2043,1.160363652
p48465,2043,1.160363652
p48467,2043,1.222289174
p48469,2043,1.162950802
p48471,2043,1.162950802
p48473,2043,1.162950802
p48475,2043,1.155853965
p48477,2043,1.162950802
p48479,2043,1.579902063
p48481,2043,1.162950802
p48483,2043,1.155853965
p48485,2043,1.325942678
p48487,2043,1.155853965
p48489,2043,1.579902063
p48491,2043,1.162950802
p48493,2043,1.181772345
p48495,2043,1.155853965
p48497,2043,1.325942678
p48499,2043,1.222289174
p48501,2043,1.155853965
p48503,2043,1.325942678
p48505,2043,1.579902063
p48507,2043,1.579902063
p49001,2043,1.142193688
p49003,2043,1.0782107
p49005,2043,1.0782107
p49007,2043,1.180850177
p49009,2043,1.176631681
p49011,2043,1.0782107
p49013,2043,1.180850177
p49015,2043,0.957688117
p49017,2043,0.957688117
p49019,2043,1.072815163
p49021,2043,1.142193688
p49023,2043,1.142193688
p49025,2043,1.099532558
p49027,2043,1.142193688
p49029,2043,1.0782107
p49031,2043,1.142193688
p49033,2043,1.0782107
p49035,2043,1.0782107
p49037,2043,1.110811503
p49039,2043,0.957688117
p49041,2043,0.983181618
p49043,2043,1.30438806
p49045,2043,1.142193688
p49047,2043,1.160677459
p49049,2043,0.957688117
p49051,2043,0.957688117
p49053,2043,1.142193688
p49055,2043,0.957688117
p49057,2043,1.0782107
p50001,2043,1.478174678
p50003,2043,1.478174678
p50005,2043,1.478174678
p50007,2043,1.478174678
p50009,2043,1.478174678
p50011,2043,1.385786192
p50013,2043,1.478174678
p50015,2043,1.478174678
p50017,2043,1.478174678
p50019,2043,1.478174678
p50021,2043,1.478174678
p50023,2043,1.478174678
p50025,2043,1.478174678
p50027,2043,1.478174678
p51001,2043,1.114275049
p51003,2043,0.94200415
p51005,2043,1.114275049
p51007,2043,1.114275049
p51009,2043,1.114275049
p51011,2043,1.114275049
p51013,2043,0.94200415
p51015,2043,0.94200415
p51017,2043,0.94200415
p51019,2043,1.114275049
p51021,2043,1.169613736
p51023,2043,1.114275049
p51025,2043,1.114275049
p51027,2043,0.916170373
p51029,2043,1.114275049
p51031,2043,1.114275049
p51033,2043,1.114275049
p51035,2043,1.180053516
p51036,2043,1.114275049
p51037,2043,1.114275049
p51041,2043,1.114275049
p51043,2043,0.94200415
p51045,2043,1.114275049
p51047,2043,0.94200415
p51049,2043,1.114275049
p51051,2043,0.916170373
p51053,2043,1.114275049
p51057,2043,1.114275049
p51059,2043,0.94200415
p51061,2043,0.94200415
p51063,2043,1.114275049
p51065,2043,1.114275049
p51067,2043,1.114275049
p51069,2043,0.94200415
p51071,2043,1.019334153
p51073,2043,1.114275049
p51075,2043,1.114275049
p51077,2043,1.169613736
p51079,2043,0.94200415
p51081,2043,1.114275049
p51083,2043,1.234653958
p51085,2043,1.114275049
p51087,2043,1.114275049
p51089,2043,1.114275049
p51091,2043,0.94200415
p51093,2043,1.114275049
p51095,2043,1.114275049
p51097,2043,1.114275049
p51099,2043,0.94200415
p51101,2043,1.114275049
p51103,2043,1.114275049
p51105,2043,0.942659398
p51107,2043,0.94200415
p51109,2043,0.94200415
p51111,2043,1.114275049
p51113,2043,0.94200415
p51115,2043,1.114275049
p51117,2043,1.114275049
p51119,2043,1.114275049
p51121,2043,1.114275049
p51125,2043,1.114275049
p51127,2043,1.114275049
p51131,2043,1.114275049
p51133,2043,1.114275049
p51135,2043,1.114275049
p51137,2043,0.94200415
p51139,2043,0.94200415
p51141,2043,1.114275049
p51143,2043,1.114275049
p51145,2043,1.114275049
p51147,2043,1.114275049
p51149,2043,1.114275049
p51153,2043,0.94200415
p51155,2043,1.169613736
p51157,2043,0.94200415
p51159,2043,1.114275049
p51161,2043,1.114275049
p51163,2043,1.114275049
p51165,2043,0.94200415
p51167,2043,0.916170373
p51169,2043,1.169613736
p51171,2043,0.94200415
p51173,2043,1.169613736
p51175,2043,1.114275049
p51177,2043,0.94200415
p51179,2043,0.94200415
p51181,2043,1.114275049
p51183,2043,1.114275049
p51185,2043,0.916170373
p51187,2043,0.94200415
p51191,2043,1.169613736
p51193,2043,0.94200415
p51195,2043,0.942659398
p51197,2043,1.169613736
p51199,2043,1.114275049
p51510,2043,0.94200415
p51520,2043,1.169613736
p51530,2043,1.114275049
p51540,2043,0.94200415
p51550,2043,1.114275049
p51570,2043,1.114275049
p51580,2043,1.114275049
p51590,2043,1.114275049
p51595,2043,1.114275049
p51600,2043,0.94200415
p51610,2043,0.94200415
p51620,2043,1.114275049
p51630,2043,0.94200415
p51640,2043,1.180053516
p51650,2043,1.114275049
p51660,2043,0.94200415
p51670,2043,1.114275049
p51678,2043,1.114275049
p51680,2043,1.114275049
p51683,2043,0.94200415
p51685,2043,0.94200415
p51690,2043,1.114275049
p51700,2043,1.114275049
p51710,2043,1.114275049
p51720,2043,0.942659398
p51730,2043,1.114275049
p51735,2043,1.114275049
p51740,2043,1.114275049
p51750,2043,1.114275049
p51760,2043,1.114275049
p51770,2043,1.114275049
p51775,2043,1.114275049
p51790,2043,0.94200415
p51800,2043,1.114275049
p51810,2043,1.114275049
p51820,2043,0.94200415
p51830,2043,1.114275049
p51840,2043,0.94200415
p53001,2043,1.387219859
p53003,2043,1.387219859
p53005,2043,1.387219859
p53007,2043,1.387219859
p53009,2043,1.387219859
p53011,2043,1.387219859
p53013,2043,1.387219859
