*r,rtscbin,sc_cat,value
p20149,bin3,cost,3312.63
p20149,bin3,cap,20000
p20151,bin1,cost,107.66
p20151,bin1,cap,1000
p20151,bin2,cost,331.26
p20151,bin2,cap,2000
p20151,bin3,cost,3312.63
p20151,bin3,cap,20000
p20155,bin1,cost,107.66
p20155,bin1,cap,1000
p20155,bin2,cost,331.26
p20155,bin2,cap,2000
p20155,bin3,cost,3312.63
p20155,bin3,cap,20000
p20157,bin1,cost,107.66
p20157,bin1,cap,1000
p20157,bin2,cost,331.26
p20157,bin2,cap,2000
p20157,bin3,cost,3312.63
p20157,bin3,cap,20000
p20159,bin1,cost,107.66
p20159,bin1,cap,1000
p20159,bin2,cost,331.26
p20159,bin2,cap,2000
p20159,bin3,cost,3312.63
p20159,bin3,cap,20000
p20161,bin1,cost,107.66
p20161,bin1,cap,1000
p20161,bin2,cost,331.26
p20161,bin2,cap,2000
p20161,bin3,cost,3312.63
p20161,bin3,cap,20000
p20163,bin1,cost,107.66
p20163,bin1,cap,1000
p20163,bin2,cost,331.26
p20163,bin2,cap,2000
p20163,bin3,cost,3312.63
p20163,bin3,cap,20000
p20165,bin1,cost,107.66
p20165,bin1,cap,1000
p20165,bin2,cost,331.26
p20165,bin2,cap,2000
p20165,bin3,cost,3312.63
p20165,bin3,cap,20000
p20167,bin1,cost,107.66
p20167,bin1,cap,1000
p20167,bin2,cost,331.26
p20167,bin2,cap,2000
p20167,bin3,cost,3312.63
p20167,bin3,cap,20000
p20169,bin1,cost,107.66
p20169,bin1,cap,1000
p20169,bin2,cost,331.26
p20169,bin2,cap,2000
p20169,bin3,cost,3312.63
p20169,bin3,cap,20000
p20173,bin1,cost,107.66
p20173,bin1,cap,1000
p20173,bin2,cost,331.26
p20173,bin2,cap,2000
p20173,bin3,cost,3312.63
p20173,bin3,cap,20000
p20175,bin1,cost,107.66
p20175,bin1,cap,1000
p20175,bin2,cost,331.26
p20175,bin2,cap,2000
p20175,bin3,cost,3312.63
p20175,bin3,cap,20000
p20177,bin1,cost,107.66
p20177,bin1,cap,1000
p20177,bin2,cost,331.26
p20177,bin2,cap,2000
p20177,bin3,cost,3312.63
p20177,bin3,cap,20000
p20183,bin1,cost,107.66
p20183,bin1,cap,1000
p20183,bin2,cost,331.26
p20183,bin2,cap,2000
p20183,bin3,cost,3312.63
p20183,bin3,cap,20000
p20185,bin1,cost,107.66
p20185,bin1,cap,1000
p20185,bin2,cost,331.26
p20185,bin2,cap,2000
p20185,bin3,cost,3312.63
p20185,bin3,cap,20000
p20191,bin1,cost,107.66
p20191,bin1,cap,1000
p20191,bin2,cost,331.26
p20191,bin2,cap,2000
p20191,bin3,cost,3312.63
p20191,bin3,cap,20000
p20197,bin1,cost,107.66
p20197,bin1,cap,1000
p20197,bin2,cost,331.26
p20197,bin2,cap,2000
p20197,bin3,cost,3312.63
p20197,bin3,cap,20000
p20201,bin1,cost,107.66
p20201,bin1,cap,1000
p20201,bin2,cost,331.26
p20201,bin2,cap,2000
p20201,bin3,cost,3312.63
p20201,bin3,cap,20000
p20205,bin1,cost,107.66
p20205,bin1,cap,1000
p20205,bin2,cost,331.26
p20205,bin2,cap,2000
p20205,bin3,cost,3312.63
p20205,bin3,cap,20000
p20207,bin1,cost,107.66
p20207,bin1,cap,1000
p20207,bin2,cost,331.26
p20207,bin2,cap,2000
p20207,bin3,cost,3312.63
p20207,bin3,cap,20000
p20209,bin1,cost,107.66
p20209,bin1,cap,1000
p20209,bin2,cost,331.26
p20209,bin2,cap,2000
p20209,bin3,cost,3312.63
p20209,bin3,cap,20000
p29003,bin1,cost,107.66
p29003,bin1,cap,1000
p29003,bin2,cost,331.26
p29003,bin2,cap,2000
p29003,bin3,cost,3312.63
p29003,bin3,cap,20000
p29005,bin1,cost,107.66
p29005,bin1,cap,1000
p29005,bin2,cost,331.26
p29005,bin2,cap,2000
p29005,bin3,cost,3312.63
p29005,bin3,cap,20000
p29021,bin1,cost,107.66
p29021,bin1,cap,1000
p29021,bin2,cost,331.26
p29021,bin2,cap,2000
p29021,bin3,cost,3312.63
p29021,bin3,cap,20000
p29025,bin1,cost,107.66
p29025,bin1,cap,1000
p29025,bin2,cost,331.26
p29025,bin2,cap,2000
p29025,bin3,cost,3312.63
p29025,bin3,cap,20000
p29033,bin1,cost,107.66
p29033,bin1,cap,1000
p29033,bin2,cost,331.26
p29033,bin2,cap,2000
p29033,bin3,cost,3312.63
p29033,bin3,cap,20000
p29037,bin1,cost,107.66
p29037,bin1,cap,1000
p29037,bin2,cost,331.26
p29037,bin2,cap,2000
p29037,bin3,cost,3312.63
p29037,bin3,cap,20000
p29041,bin1,cost,107.66
p29041,bin1,cap,1000
p29041,bin2,cost,331.26
p29041,bin2,cap,2000
p29041,bin3,cost,3312.63
p29041,bin3,cap,20000
p29047,bin1,cost,107.66
p29047,bin1,cap,1000
p29047,bin2,cost,331.26
p29047,bin2,cap,2000
p29047,bin3,cost,3312.63
p29047,bin3,cap,20000
p29049,bin1,cost,107.66
p29049,bin1,cap,1000
p29049,bin2,cost,331.26
p29049,bin2,cap,2000
p29049,bin3,cost,3312.63
p29049,bin3,cap,20000
p29061,bin1,cost,107.66
p29061,bin1,cap,1000
p29061,bin2,cost,331.26
p29061,bin2,cap,2000
p29061,bin3,cost,3312.63
p29061,bin3,cap,20000
p29063,bin1,cost,107.66
p29063,bin1,cap,1000
p29063,bin2,cost,331.26
p29063,bin2,cap,2000
p29063,bin3,cost,3312.63
p29063,bin3,cap,20000
p29075,bin1,cost,107.66
p29075,bin1,cap,1000
p29075,bin2,cost,331.26
p29075,bin2,cap,2000
p29075,bin3,cost,3312.63
p29075,bin3,cap,20000
p29079,bin1,cost,107.66
p29079,bin1,cap,1000
p29079,bin2,cost,331.26
p29079,bin2,cap,2000
p29079,bin3,cost,3312.63
p29079,bin3,cap,20000
p29081,bin1,cost,107.66
p29081,bin1,cap,1000
p29081,bin2,cost,331.26
p29081,bin2,cap,2000
p29081,bin3,cost,3312.63
p29081,bin3,cap,20000
p29087,bin1,cost,107.66
p29087,bin1,cap,1000
p29087,bin2,cost,331.26
p29087,bin2,cap,2000
p29087,bin3,cost,3312.63
p29087,bin3,cap,20000
p29095,bin1,cost,107.66
p29095,bin1,cap,1000
p29095,bin2,cost,331.26
p29095,bin2,cap,2000
p29095,bin3,cost,3312.63
p29095,bin3,cap,20000
p29101,bin1,cost,107.66
p29101,bin1,cap,1000
p29101,bin2,cost,331.26
p29101,bin2,cap,2000
p29101,bin3,cost,3312.63
p29101,bin3,cap,20000
p29107,bin1,cost,107.66
p29107,bin1,cap,1000
p29107,bin2,cost,331.26
p29107,bin2,cap,2000
p29107,bin3,cost,3312.63
p29107,bin3,cap,20000
p29115,bin1,cost,107.66
p29115,bin1,cap,1000
p29115,bin2,cost,331.26
p29115,bin2,cap,2000
p29115,bin3,cost,3312.63
p29115,bin3,cap,20000
p29117,bin1,cost,107.66
p29117,bin1,cap,1000
p29117,bin2,cost,331.26
p29117,bin2,cap,2000
p29117,bin3,cost,3312.63
p29117,bin3,cap,20000
p29129,bin1,cost,107.66
p29129,bin1,cap,1000
p29129,bin2,cost,331.26
p29129,bin2,cap,2000
p29129,bin3,cost,3312.63
p29129,bin3,cap,20000
p29147,bin1,cost,107.66
p29147,bin1,cap,1000
p29147,bin2,cost,331.26
p29147,bin2,cap,2000
p29147,bin3,cost,3312.63
p29147,bin3,cap,20000
p29159,bin1,cost,107.66
p29159,bin1,cap,1000
p29159,bin2,cost,331.26
p29159,bin2,cap,2000
p29159,bin3,cost,3312.63
p29159,bin3,cap,20000
p29165,bin1,cost,107.66
p29165,bin1,cap,1000
p29165,bin2,cost,331.26
p29165,bin2,cap,2000
p29165,bin3,cost,3312.63
p29165,bin3,cap,20000
p29171,bin1,cost,107.66
p29171,bin1,cap,1000
p29171,bin2,cost,331.26
p29171,bin2,cap,2000
p29171,bin3,cost,3312.63
p29171,bin3,cap,20000
p29177,bin1,cost,107.66
p29177,bin1,cap,1000
p29177,bin2,cost,331.26
p29177,bin2,cap,2000
p29177,bin3,cost,3312.63
p29177,bin3,cap,20000
p29195,bin1,cost,107.66
p29195,bin1,cap,1000
p29195,bin2,cost,331.26
p29195,bin2,cap,2000
p29195,bin3,cost,3312.63
p29195,bin3,cap,20000
p29211,bin1,cost,107.66
p29211,bin1,cap,1000
p29211,bin2,cost,331.26
p29211,bin2,cap,2000
p29211,bin3,cost,3312.63
p29211,bin3,cap,20000
p29227,bin1,cost,107.66
p29227,bin1,cap,1000
p29227,bin2,cost,331.26
p29227,bin2,cap,2000
p29227,bin3,cost,3312.63
p29227,bin3,cap,20000
p29009,bin1,cost,107.66
p29009,bin1,cap,1000
p29009,bin2,cost,331.26
p29009,bin2,cap,2000
p29009,bin3,cost,3312.63
p29009,bin3,cap,20000
p29011,bin1,cost,107.66
p29011,bin1,cap,1000
p29011,bin2,cost,331.26
p29011,bin2,cap,2000
p29011,bin3,cost,3312.63
p29011,bin3,cap,20000
p29013,bin1,cost,107.66
p29013,bin1,cap,1000
p29013,bin2,cost,331.26
p29013,bin2,cap,2000
p29013,bin3,cost,3312.63
p29013,bin3,cap,20000
p29015,bin1,cost,107.66
p29015,bin1,cap,1000
p29015,bin2,cost,331.26
p29015,bin2,cap,2000
p29015,bin3,cost,3312.63
p29015,bin3,cap,20000
p29039,bin1,cost,107.66
p29039,bin1,cap,1000
p29039,bin2,cost,331.26
p29039,bin2,cap,2000
p29039,bin3,cost,3312.63
p29039,bin3,cap,20000
p29043,bin1,cost,107.66
p29043,bin1,cap,1000
p29043,bin2,cost,331.26
p29043,bin2,cap,2000
p29043,bin3,cost,3312.63
p29043,bin3,cap,20000
p29057,bin1,cost,107.66
p29057,bin1,cap,1000
p29057,bin2,cost,331.26
p29057,bin2,cap,2000
p29057,bin3,cost,3312.63
p29057,bin3,cap,20000
p29067,bin1,cost,107.66
p29067,bin1,cap,1000
p29067,bin2,cost,331.26
p29067,bin2,cap,2000
p29067,bin3,cost,3312.63
p29067,bin3,cap,20000
p29077,bin1,cost,107.66
p29077,bin1,cap,1000
p29077,bin2,cost,331.26
p29077,bin2,cap,2000
p29077,bin3,cost,3312.63
p29077,bin3,cap,20000
p29083,bin1,cost,107.66
p29083,bin1,cap,1000
p29083,bin2,cost,331.26
p29083,bin2,cap,2000
p29083,bin3,cost,3312.63
p29083,bin3,cap,20000
p29085,bin1,cost,107.66
p29085,bin1,cap,1000
p29085,bin2,cost,331.26
p29085,bin2,cap,2000
p29085,bin3,cost,3312.63
p29085,bin3,cap,20000
p29097,bin1,cost,107.66
p29097,bin1,cap,1000
p29097,bin2,cost,331.26
p29097,bin2,cap,2000
p29097,bin3,cost,3312.63
p29097,bin3,cap,20000
p29109,bin1,cost,107.66
p29109,bin1,cap,1000
p29109,bin2,cost,331.26
p29109,bin2,cap,2000
p29109,bin3,cost,3312.63
p29109,bin3,cap,20000
p29119,bin1,cost,107.66
p29119,bin1,cap,1000
p29119,bin2,cost,331.26
p29119,bin2,cap,2000
p29119,bin3,cost,3312.63
p29119,bin3,cap,20000
p29145,bin1,cost,107.66
p29145,bin1,cap,1000
p29145,bin2,cost,331.26
p29145,bin2,cap,2000
p29145,bin3,cost,3312.63
p29145,bin3,cap,20000
p29153,bin1,cost,107.66
p29153,bin1,cap,1000
p29153,bin2,cost,331.26
p29153,bin2,cap,2000
p29153,bin3,cost,3312.63
p29153,bin3,cap,20000
p29167,bin1,cost,107.66
p29167,bin1,cap,1000
p29167,bin2,cost,331.26
p29167,bin2,cap,2000
p29167,bin3,cost,3312.63
p29167,bin3,cap,20000
p29185,bin1,cost,107.66
p29185,bin1,cap,1000
p29185,bin2,cost,331.26
p29185,bin2,cap,2000
p29185,bin3,cost,3312.63
p29185,bin3,cap,20000
p29209,bin1,cost,107.66
p29209,bin1,cap,1000
p29209,bin2,cost,331.26
p29209,bin2,cap,2000
p29209,bin3,cost,3312.63
p29209,bin3,cap,20000
p29213,bin1,cost,107.66
p29213,bin1,cap,1000
p29213,bin2,cost,331.26
p29213,bin2,cap,2000
p29213,bin3,cost,3312.63
p29213,bin3,cap,20000
p29217,bin1,cost,107.66
p29217,bin1,cap,1000
p29217,bin2,cost,331.26
p29217,bin2,cap,2000
p29217,bin3,cost,3312.63
p29217,bin3,cap,20000
p29225,bin1,cost,107.66
p29225,bin1,cap,1000
p29225,bin2,cost,331.26
p29225,bin2,cap,2000
p29225,bin3,cost,3312.63
p29225,bin3,cap,20000
p05007,bin1,cost,107.66
p05007,bin1,cap,1000
p05007,bin2,cost,331.26
p05007,bin2,cap,2000
p05007,bin3,cost,3312.63
p05007,bin3,cap,20000
p05009,bin1,cost,107.66
p05009,bin1,cap,1000
p05009,bin2,cost,331.26
p05009,bin2,cap,2000
p05009,bin3,cost,3312.63
p05009,bin3,cap,20000
p05015,bin1,cost,107.66
p05015,bin1,cap,1000
p05015,bin2,cost,331.26
p05015,bin2,cap,2000
p05015,bin3,cost,3312.63
p05015,bin3,cap,20000
p05023,bin1,cost,107.66
p05023,bin1,cap,1000
p05023,bin2,cost,331.26
p05023,bin2,cap,2000
p05023,bin3,cost,3312.63
p05023,bin3,cap,20000
p05033,bin1,cost,107.66
p05033,bin1,cap,1000
p05033,bin2,cost,331.26
p05033,bin2,cap,2000
p05033,bin3,cost,3312.63
p05033,bin3,cap,20000
p05047,bin1,cost,107.66
p05047,bin1,cap,1000
p05047,bin2,cost,331.26
p05047,bin2,cap,2000
p05047,bin3,cost,3312.63
p05047,bin3,cap,20000
p05061,bin1,cost,107.66
p05061,bin1,cap,1000
p05061,bin2,cost,331.26
p05061,bin2,cap,2000
p05061,bin3,cost,3312.63
p05061,bin3,cap,20000
p05071,bin1,cost,107.66
p05071,bin1,cap,1000
p05071,bin2,cost,331.26
p05071,bin2,cap,2000
p05071,bin3,cost,3312.63
p05071,bin3,cap,20000
p05083,bin1,cost,107.66
p05083,bin1,cap,1000
p05083,bin2,cost,331.26
p05083,bin2,cap,2000
p05083,bin3,cost,3312.63
p05083,bin3,cap,20000
p05087,bin1,cost,107.66
p05087,bin1,cap,1000
p05087,bin2,cost,331.26
p05087,bin2,cap,2000
p05087,bin3,cost,3312.63
p05087,bin3,cap,20000
p05089,bin1,cost,107.66
p05089,bin1,cap,1000
p05089,bin2,cost,331.26
p05089,bin2,cap,2000
p05089,bin3,cost,3312.63
p05089,bin3,cap,20000
p05097,bin1,cost,107.66
p05097,bin1,cap,1000
p05097,bin2,cost,331.26
p05097,bin2,cap,2000
p05097,bin3,cost,3312.63
p05097,bin3,cap,20000
p05101,bin1,cost,107.66
p05101,bin1,cap,1000
p05101,bin2,cost,331.26
p05101,bin2,cap,2000
p05101,bin3,cost,3312.63
p05101,bin3,cap,20000
p05109,bin1,cost,107.66
p05109,bin1,cap,1000
p05109,bin2,cost,331.26
p05109,bin2,cap,2000
p05109,bin3,cost,3312.63
p05109,bin3,cap,20000
p05113,bin1,cost,107.66
p05113,bin1,cap,1000
p05113,bin2,cost,331.26
p05113,bin2,cap,2000
p05113,bin3,cost,3312.63
p05113,bin3,cap,20000
p05127,bin1,cost,107.66
p05127,bin1,cap,1000
p05127,bin2,cost,331.26
p05127,bin2,cap,2000
p05127,bin3,cost,3312.63
p05127,bin3,cap,20000
p05129,bin1,cost,107.66
p05129,bin1,cap,1000
p05129,bin2,cost,331.26
p05129,bin2,cap,2000
p05129,bin3,cost,3312.63
p05129,bin3,cap,20000
p05131,bin1,cost,107.66
p05131,bin1,cap,1000
p05131,bin2,cost,331.26
p05131,bin2,cap,2000
p05131,bin3,cost,3312.63
p05131,bin3,cap,20000
p05141,bin1,cost,107.66
p05141,bin1,cap,1000
p05141,bin2,cost,331.26
p05141,bin2,cap,2000
p05141,bin3,cost,3312.63
p05141,bin3,cap,20000
p05143,bin1,cost,107.66
p05143,bin1,cap,1000
p05143,bin2,cost,331.26
p05143,bin2,cap,2000
p05143,bin3,cost,3312.63
p05143,bin3,cap,20000
p48037,bin1,cost,107.66
p48037,bin1,cap,1000
p48037,bin2,cost,331.26
p48037,bin2,cap,2000
p48037,bin3,cost,3312.63
p48037,bin3,cap,20000
p48063,bin1,cost,107.66
p48063,bin1,cap,1000
p48063,bin2,cost,331.26
p48063,bin2,cap,2000
p48063,bin3,cost,3312.63
p48063,bin3,cap,20000
p48067,bin1,cost,107.66
p48067,bin1,cap,1000
p48067,bin2,cost,331.26
p48067,bin2,cap,2000
p48067,bin3,cost,3312.63
p48067,bin3,cap,20000
p48183,bin1,cost,107.66
p48183,bin1,cap,1000
p48183,bin2,cost,331.26
p48183,bin2,cap,2000
p48183,bin3,cost,3312.63
p48183,bin3,cap,20000
p48203,bin1,cost,107.66
p48203,bin1,cap,1000
p48203,bin2,cost,331.26
p48203,bin2,cap,2000
p48203,bin3,cost,3312.63
p48203,bin3,cap,20000
p48315,bin1,cost,107.66
p48315,bin1,cap,1000
p48315,bin2,cost,331.26
p48315,bin2,cap,2000
p48315,bin3,cost,3312.63
p48315,bin3,cap,20000
p48343,bin1,cost,107.66
p48343,bin1,cap,1000
p48343,bin2,cost,331.26
p48343,bin2,cap,2000
p48343,bin3,cost,3312.63
p48343,bin3,cap,20000
p48365,bin1,cost,107.66
p48365,bin1,cap,1000
p48365,bin2,cost,331.26
p48365,bin2,cap,2000
p48365,bin3,cost,3312.63
p48365,bin3,cap,20000
p48449,bin1,cost,107.66
p48449,bin1,cap,1000
p48449,bin2,cost,331.26
p48449,bin2,cap,2000
p48449,bin3,cost,3312.63
p48449,bin3,cap,20000
p48459,bin1,cost,107.66
p48459,bin1,cap,1000
p48459,bin2,cost,331.26
p48459,bin2,cap,2000
p48459,bin3,cost,3312.63
p48459,bin3,cap,20000
p22001,bin1,cost,107.66
p22001,bin1,cap,1000
p22001,bin2,cost,331.26
p22001,bin2,cap,2000
p22001,bin3,cost,3312.63
p22001,bin3,cap,20000
p22003,bin1,cost,107.66
p22003,bin1,cap,1000
p22003,bin2,cost,331.26
p22003,bin2,cap,2000
p22003,bin3,cost,3312.63
p22003,bin3,cap,20000
p22005,bin1,cost,107.66
p22005,bin1,cap,1000
p22005,bin2,cost,331.26
p22005,bin2,cap,2000
p22005,bin3,cost,3312.63
p22005,bin3,cap,20000
p22007,bin1,cost,107.66
p22007,bin1,cap,1000
p22007,bin2,cost,331.26
p22007,bin2,cap,2000
p22007,bin3,cost,3312.63
p22007,bin3,cap,20000
p22009,bin1,cost,107.66
p22009,bin1,cap,1000
p22009,bin2,cost,331.26
p22009,bin2,cap,2000
p22009,bin3,cost,3312.63
p22009,bin3,cap,20000
p22011,bin1,cost,107.66
p22011,bin1,cap,1000
p22011,bin2,cost,331.26
p22011,bin2,cap,2000
p22011,bin3,cost,3312.63
p22011,bin3,cap,20000
p22013,bin1,cost,107.66
p22013,bin1,cap,1000
p22013,bin2,cost,331.26
p22013,bin2,cap,2000
p22013,bin3,cost,3312.63
p22013,bin3,cap,20000
p22015,bin1,cost,107.66
p22015,bin1,cap,1000
p22015,bin2,cost,331.26
p22015,bin2,cap,2000
p22015,bin3,cost,3312.63
p22015,bin3,cap,20000
p22017,bin1,cost,107.66
p22017,bin1,cap,1000
p22017,bin2,cost,331.26
p22017,bin2,cap,2000
p22017,bin3,cost,3312.63
p22017,bin3,cap,20000
p22019,bin1,cost,107.66
p22019,bin1,cap,1000
p22019,bin2,cost,331.26
p22019,bin2,cap,2000
p22019,bin3,cost,3312.63
p22019,bin3,cap,20000
p22021,bin1,cost,107.66
p22021,bin1,cap,1000
p22021,bin2,cost,331.26
p22021,bin2,cap,2000
p22021,bin3,cost,3312.63
p22021,bin3,cap,20000
p22023,bin1,cost,107.66
p22023,bin1,cap,1000
p22023,bin2,cost,331.26
p22023,bin2,cap,2000
p22023,bin3,cost,3312.63
p22023,bin3,cap,20000
p22025,bin1,cost,107.66
p22025,bin1,cap,1000
p22025,bin2,cost,331.26
p22025,bin2,cap,2000
p22025,bin3,cost,3312.63
p22025,bin3,cap,20000
p22029,bin1,cost,107.66
p22029,bin1,cap,1000
p22029,bin2,cost,331.26
p22029,bin2,cap,2000
p22029,bin3,cost,3312.63
p22029,bin3,cap,20000
p22031,bin1,cost,107.66
p22031,bin1,cap,1000
p22031,bin2,cost,331.26
p22031,bin2,cap,2000
p22031,bin3,cost,3312.63
p22031,bin3,cap,20000
p22033,bin1,cost,107.66
p22033,bin1,cap,1000
p22033,bin2,cost,331.26
p22033,bin2,cap,2000
p22033,bin3,cost,3312.63
p22033,bin3,cap,20000
p22037,bin1,cost,107.66
p22037,bin1,cap,1000
p22037,bin2,cost,331.26
p22037,bin2,cap,2000
p22037,bin3,cost,3312.63
p22037,bin3,cap,20000
p22039,bin1,cost,107.66
p22039,bin1,cap,1000
p22039,bin2,cost,331.26
p22039,bin2,cap,2000
p22039,bin3,cost,3312.63
p22039,bin3,cap,20000
p22043,bin1,cost,107.66
p22043,bin1,cap,1000
p22043,bin2,cost,331.26
p22043,bin2,cap,2000
p22043,bin3,cost,3312.63
p22043,bin3,cap,20000
p22045,bin1,cost,107.66
p22045,bin1,cap,1000
p22045,bin2,cost,331.26
p22045,bin2,cap,2000
p22045,bin3,cost,3312.63
p22045,bin3,cap,20000
p22047,bin1,cost,107.66
p22047,bin1,cap,1000
p22047,bin2,cost,331.26
p22047,bin2,cap,2000
p22047,bin3,cost,3312.63
p22047,bin3,cap,20000
p22049,bin1,cost,107.66
p22049,bin1,cap,1000
p22049,bin2,cost,331.26
p22049,bin2,cap,2000
p22049,bin3,cost,3312.63
p22049,bin3,cap,20000
p22051,bin1,cost,107.66
p22051,bin1,cap,1000
p22051,bin2,cost,331.26
p22051,bin2,cap,2000
p22051,bin3,cost,3312.63
p22051,bin3,cap,20000
p22053,bin1,cost,107.66
p22053,bin1,cap,1000
p22053,bin2,cost,331.26
p22053,bin2,cap,2000
p22053,bin3,cost,3312.63
p22053,bin3,cap,20000
p22055,bin1,cost,107.66
p22055,bin1,cap,1000
p22055,bin2,cost,331.26
p22055,bin2,cap,2000
p22055,bin3,cost,3312.63
p22055,bin3,cap,20000
p22057,bin1,cost,107.66
p22057,bin1,cap,1000
p22057,bin2,cost,331.26
p22057,bin2,cap,2000
p22057,bin3,cost,3312.63
p22057,bin3,cap,20000
p22059,bin1,cost,107.66
p22059,bin1,cap,1000
p22059,bin2,cost,331.26
p22059,bin2,cap,2000
p22059,bin3,cost,3312.63
p22059,bin3,cap,20000
p22063,bin1,cost,107.66
p22063,bin1,cap,1000
p22063,bin2,cost,331.26
p22063,bin2,cap,2000
p22063,bin3,cost,3312.63
p22063,bin3,cap,20000
p22069,bin1,cost,107.66
p22069,bin1,cap,1000
p22069,bin2,cost,331.26
p22069,bin2,cap,2000
p22069,bin3,cost,3312.63
p22069,bin3,cap,20000
p22071,bin1,cost,107.66
p22071,bin1,cap,1000
p22071,bin2,cost,331.26
p22071,bin2,cap,2000
p22071,bin3,cost,3312.63
p22071,bin3,cap,20000
p22075,bin1,cost,107.66
p22075,bin1,cap,1000
p22075,bin2,cost,331.26
p22075,bin2,cap,2000
p22075,bin3,cost,3312.63
p22075,bin3,cap,20000
p22077,bin1,cost,107.66
p22077,bin1,cap,1000
p22077,bin2,cost,331.26
p22077,bin2,cap,2000
p22077,bin3,cost,3312.63
p22077,bin3,cap,20000
p22079,bin1,cost,107.66
p22079,bin1,cap,1000
p22079,bin2,cost,331.26
p22079,bin2,cap,2000
p22079,bin3,cost,3312.63
p22079,bin3,cap,20000
p22081,bin1,cost,107.66
p22081,bin1,cap,1000
p22081,bin2,cost,331.26
p22081,bin2,cap,2000
p22081,bin3,cost,3312.63
p22081,bin3,cap,20000
p22085,bin1,cost,107.66
p22085,bin1,cap,1000
p22085,bin2,cost,331.26
p22085,bin2,cap,2000
p22085,bin3,cost,3312.63
p22085,bin3,cap,20000
p22087,bin1,cost,107.66
p22087,bin1,cap,1000
p22087,bin2,cost,331.26
p22087,bin2,cap,2000
p22087,bin3,cost,3312.63
p22087,bin3,cap,20000
p22089,bin1,cost,107.66
p22089,bin1,cap,1000
p22089,bin2,cost,331.26
p22089,bin2,cap,2000
p22089,bin3,cost,3312.63
p22089,bin3,cap,20000
p22091,bin1,cost,107.66
p22091,bin1,cap,1000
p22091,bin2,cost,331.26
p22091,bin2,cap,2000
p22091,bin3,cost,3312.63
p22091,bin3,cap,20000
p22093,bin1,cost,107.66
p22093,bin1,cap,1000
p22093,bin2,cost,331.26
p22093,bin2,cap,2000
p22093,bin3,cost,3312.63
p22093,bin3,cap,20000
p22095,bin1,cost,107.66
p22095,bin1,cap,1000
p22095,bin2,cost,331.26
p22095,bin2,cap,2000
p22095,bin3,cost,3312.63
p22095,bin3,cap,20000
p22097,bin1,cost,107.66
p22097,bin1,cap,1000
p22097,bin2,cost,331.26
p22097,bin2,cap,2000
p22097,bin3,cost,3312.63
p22097,bin3,cap,20000
p22099,bin1,cost,107.66
p22099,bin1,cap,1000
p22099,bin2,cost,331.26
p22099,bin2,cap,2000
p22099,bin3,cost,3312.63
p22099,bin3,cap,20000
p22101,bin1,cost,107.66
p22101,bin1,cap,1000
p22101,bin2,cost,331.26
p22101,bin2,cap,2000
p22101,bin3,cost,3312.63
p22101,bin3,cap,20000
p22103,bin1,cost,107.66
p22103,bin1,cap,1000
p22103,bin2,cost,331.26
p22103,bin2,cap,2000
p22103,bin3,cost,3312.63
p22103,bin3,cap,20000
p22105,bin1,cost,107.66
p22105,bin1,cap,1000
p22105,bin2,cost,331.26
p22105,bin2,cap,2000
p22105,bin3,cost,3312.63
p22105,bin3,cap,20000
p22109,bin1,cost,107.66
p22109,bin1,cap,1000
p22109,bin2,cost,331.26
p22109,bin2,cap,2000
p22109,bin3,cost,3312.63
p22109,bin3,cap,20000
p22113,bin1,cost,107.66
p22113,bin1,cap,1000
p22113,bin2,cost,331.26
p22113,bin2,cap,2000
p22113,bin3,cost,3312.63
p22113,bin3,cap,20000
p22115,bin1,cost,107.66
p22115,bin1,cap,1000
p22115,bin2,cost,331.26
p22115,bin2,cap,2000
p22115,bin3,cost,3312.63
p22115,bin3,cap,20000
p22117,bin1,cost,107.66
p22117,bin1,cap,1000
p22117,bin2,cost,331.26
p22117,bin2,cap,2000
p22117,bin3,cost,3312.63
p22117,bin3,cap,20000
p22119,bin1,cost,107.66
p22119,bin1,cap,1000
p22119,bin2,cost,331.26
p22119,bin2,cap,2000
p22119,bin3,cost,3312.63
p22119,bin3,cap,20000
p22121,bin1,cost,107.66
p22121,bin1,cap,1000
p22121,bin2,cost,331.26
p22121,bin2,cap,2000
p22121,bin3,cost,3312.63
p22121,bin3,cap,20000
p22125,bin1,cost,107.66
p22125,bin1,cap,1000
p22125,bin2,cost,331.26
p22125,bin2,cap,2000
p22125,bin3,cost,3312.63
p22125,bin3,cap,20000
p22127,bin1,cost,107.66
p22127,bin1,cap,1000
p22127,bin2,cost,331.26
p22127,bin2,cap,2000
p22127,bin3,cost,3312.63
p22127,bin3,cap,20000
p48141,bin1,cost,107.66
p48141,bin1,cap,1000
p48141,bin2,cost,331.26
p48141,bin2,cap,2000
p48141,bin3,cost,3312.63
p48141,bin3,cap,20000
p48023,bin1,cost,107.66
p48023,bin1,cap,1000
p48023,bin2,cost,331.26
p48023,bin2,cap,2000
p48023,bin3,cost,3312.63
p48023,bin3,cap,20000
p48033,bin1,cost,107.66
p48033,bin1,cap,1000
p48033,bin2,cost,331.26
p48033,bin2,cap,2000
p48033,bin3,cost,3312.63
p48033,bin3,cap,20000
p48045,bin1,cost,107.66
p48045,bin1,cap,1000
p48045,bin2,cost,331.26
p48045,bin2,cap,2000
p48045,bin3,cost,3312.63
p48045,bin3,cap,20000
p48075,bin1,cost,107.66
p48075,bin1,cap,1000
p48075,bin2,cost,331.26
