*r,rtscbin,sc_cat,value
p21193,bin3,cost,3312.63
p21193,bin3,cap,20000
p21195,bin1,cost,107.66
p21195,bin1,cap,1000
p21195,bin2,cost,331.26
p21195,bin2,cap,2000
p21195,bin3,cost,3312.63
p21195,bin3,cap,20000
p21197,bin1,cost,107.66
p21197,bin1,cap,1000
p21197,bin2,cost,331.26
p21197,bin2,cap,2000
p21197,bin3,cost,3312.63
p21197,bin3,cap,20000
p21199,bin1,cost,107.66
p21199,bin1,cap,1000
p21199,bin2,cost,331.26
p21199,bin2,cap,2000
p21199,bin3,cost,3312.63
p21199,bin3,cap,20000
p21201,bin1,cost,107.66
p21201,bin1,cap,1000
p21201,bin2,cost,331.26
p21201,bin2,cap,2000
p21201,bin3,cost,3312.63
p21201,bin3,cap,20000
p21203,bin1,cost,107.66
p21203,bin1,cap,1000
p21203,bin2,cost,331.26
p21203,bin2,cap,2000
p21203,bin3,cost,3312.63
p21203,bin3,cap,20000
p21205,bin1,cost,107.66
p21205,bin1,cap,1000
p21205,bin2,cost,331.26
p21205,bin2,cap,2000
p21205,bin3,cost,3312.63
p21205,bin3,cap,20000
p21207,bin1,cost,107.66
p21207,bin1,cap,1000
p21207,bin2,cost,331.26
p21207,bin2,cap,2000
p21207,bin3,cost,3312.63
p21207,bin3,cap,20000
p21209,bin1,cost,107.66
p21209,bin1,cap,1000
p21209,bin2,cost,331.26
p21209,bin2,cap,2000
p21209,bin3,cost,3312.63
p21209,bin3,cap,20000
p21211,bin1,cost,107.66
p21211,bin1,cap,1000
p21211,bin2,cost,331.26
p21211,bin2,cap,2000
p21211,bin3,cost,3312.63
p21211,bin3,cap,20000
p21213,bin1,cost,107.66
p21213,bin1,cap,1000
p21213,bin2,cost,331.26
p21213,bin2,cap,2000
p21213,bin3,cost,3312.63
p21213,bin3,cap,20000
p21215,bin1,cost,107.66
p21215,bin1,cap,1000
p21215,bin2,cost,331.26
p21215,bin2,cap,2000
p21215,bin3,cost,3312.63
p21215,bin3,cap,20000
p21217,bin1,cost,107.66
p21217,bin1,cap,1000
p21217,bin2,cost,331.26
p21217,bin2,cap,2000
p21217,bin3,cost,3312.63
p21217,bin3,cap,20000
p21219,bin1,cost,107.66
p21219,bin1,cap,1000
p21219,bin2,cost,331.26
p21219,bin2,cap,2000
p21219,bin3,cost,3312.63
p21219,bin3,cap,20000
p21221,bin1,cost,107.66
p21221,bin1,cap,1000
p21221,bin2,cost,331.26
p21221,bin2,cap,2000
p21221,bin3,cost,3312.63
p21221,bin3,cap,20000
p21223,bin1,cost,107.66
p21223,bin1,cap,1000
p21223,bin2,cost,331.26
p21223,bin2,cap,2000
p21223,bin3,cost,3312.63
p21223,bin3,cap,20000
p21225,bin1,cost,107.66
p21225,bin1,cap,1000
p21225,bin2,cost,331.26
p21225,bin2,cap,2000
p21225,bin3,cost,3312.63
p21225,bin3,cap,20000
p21227,bin1,cost,107.66
p21227,bin1,cap,1000
p21227,bin2,cost,331.26
p21227,bin2,cap,2000
p21227,bin3,cost,3312.63
p21227,bin3,cap,20000
p21229,bin1,cost,107.66
p21229,bin1,cap,1000
p21229,bin2,cost,331.26
p21229,bin2,cap,2000
p21229,bin3,cost,3312.63
p21229,bin3,cap,20000
p21231,bin1,cost,107.66
p21231,bin1,cap,1000
p21231,bin2,cost,331.26
p21231,bin2,cap,2000
p21231,bin3,cost,3312.63
p21231,bin3,cap,20000
p21233,bin1,cost,107.66
p21233,bin1,cap,1000
p21233,bin2,cost,331.26
p21233,bin2,cap,2000
p21233,bin3,cost,3312.63
p21233,bin3,cap,20000
p21235,bin1,cost,107.66
p21235,bin1,cap,1000
p21235,bin2,cost,331.26
p21235,bin2,cap,2000
p21235,bin3,cost,3312.63
p21235,bin3,cap,20000
p21237,bin1,cost,107.66
p21237,bin1,cap,1000
p21237,bin2,cost,331.26
p21237,bin2,cap,2000
p21237,bin3,cost,3312.63
p21237,bin3,cap,20000
p21239,bin1,cost,107.66
p21239,bin1,cap,1000
p21239,bin2,cost,331.26
p21239,bin2,cap,2000
p21239,bin3,cost,3312.63
p21239,bin3,cap,20000
p24001,bin1,cost,107.66
p24001,bin1,cap,1000
p24001,bin2,cost,331.26
p24001,bin2,cap,2000
p24001,bin3,cost,3312.63
p24001,bin3,cap,20000
p24003,bin1,cost,107.66
p24003,bin1,cap,1000
p24003,bin2,cost,331.26
p24003,bin2,cap,2000
p24003,bin3,cost,3312.63
p24003,bin3,cap,20000
p24005,bin1,cost,107.66
p24005,bin1,cap,1000
p24005,bin2,cost,331.26
p24005,bin2,cap,2000
p24005,bin3,cost,3312.63
p24005,bin3,cap,20000
p24009,bin1,cost,107.66
p24009,bin1,cap,1000
p24009,bin2,cost,331.26
p24009,bin2,cap,2000
p24009,bin3,cost,3312.63
p24009,bin3,cap,20000
p24011,bin1,cost,107.66
p24011,bin1,cap,1000
p24011,bin2,cost,331.26
p24011,bin2,cap,2000
p24011,bin3,cost,3312.63
p24011,bin3,cap,20000
p24013,bin1,cost,107.66
p24013,bin1,cap,1000
p24013,bin2,cost,331.26
p24013,bin2,cap,2000
p24013,bin3,cost,3312.63
p24013,bin3,cap,20000
p24015,bin1,cost,107.66
p24015,bin1,cap,1000
p24015,bin2,cost,331.26
p24015,bin2,cap,2000
p24015,bin3,cost,3312.63
p24015,bin3,cap,20000
p24017,bin1,cost,107.66
p24017,bin1,cap,1000
p24017,bin2,cost,331.26
p24017,bin2,cap,2000
p24017,bin3,cost,3312.63
p24017,bin3,cap,20000
p24019,bin1,cost,107.66
p24019,bin1,cap,1000
p24019,bin2,cost,331.26
p24019,bin2,cap,2000
p24019,bin3,cost,3312.63
p24019,bin3,cap,20000
p24021,bin1,cost,107.66
p24021,bin1,cap,1000
p24021,bin2,cost,331.26
p24021,bin2,cap,2000
p24021,bin3,cost,3312.63
p24021,bin3,cap,20000
p24023,bin1,cost,107.66
p24023,bin1,cap,1000
p24023,bin2,cost,331.26
p24023,bin2,cap,2000
p24023,bin3,cost,3312.63
p24023,bin3,cap,20000
p24025,bin1,cost,107.66
p24025,bin1,cap,1000
p24025,bin2,cost,331.26
p24025,bin2,cap,2000
p24025,bin3,cost,3312.63
p24025,bin3,cap,20000
p24027,bin1,cost,107.66
p24027,bin1,cap,1000
p24027,bin2,cost,331.26
p24027,bin2,cap,2000
p24027,bin3,cost,3312.63
p24027,bin3,cap,20000
p24029,bin1,cost,107.66
p24029,bin1,cap,1000
p24029,bin2,cost,331.26
p24029,bin2,cap,2000
p24029,bin3,cost,3312.63
p24029,bin3,cap,20000
p24031,bin1,cost,107.66
p24031,bin1,cap,1000
p24031,bin2,cost,331.26
p24031,bin2,cap,2000
p24031,bin3,cost,3312.63
p24031,bin3,cap,20000
p24033,bin1,cost,107.66
p24033,bin1,cap,1000
p24033,bin2,cost,331.26
p24033,bin2,cap,2000
p24033,bin3,cost,3312.63
p24033,bin3,cap,20000
p24035,bin1,cost,107.66
p24035,bin1,cap,1000
p24035,bin2,cost,331.26
p24035,bin2,cap,2000
p24035,bin3,cost,3312.63
p24035,bin3,cap,20000
p24037,bin1,cost,107.66
p24037,bin1,cap,1000
p24037,bin2,cost,331.26
p24037,bin2,cap,2000
p24037,bin3,cost,3312.63
p24037,bin3,cap,20000
p24039,bin1,cost,107.66
p24039,bin1,cap,1000
p24039,bin2,cost,331.26
p24039,bin2,cap,2000
p24039,bin3,cost,3312.63
p24039,bin3,cap,20000
p24041,bin1,cost,107.66
p24041,bin1,cap,1000
p24041,bin2,cost,331.26
p24041,bin2,cap,2000
p24041,bin3,cost,3312.63
p24041,bin3,cap,20000
p24043,bin1,cost,107.66
p24043,bin1,cap,1000
p24043,bin2,cost,331.26
p24043,bin2,cap,2000
p24043,bin3,cost,3312.63
p24043,bin3,cap,20000
p24045,bin1,cost,107.66
p24045,bin1,cap,1000
p24045,bin2,cost,331.26
p24045,bin2,cap,2000
p24045,bin3,cost,3312.63
p24045,bin3,cap,20000
p24047,bin1,cost,107.66
p24047,bin1,cap,1000
p24047,bin2,cost,331.26
p24047,bin2,cap,2000
p24047,bin3,cost,3312.63
p24047,bin3,cap,20000
p24510,bin1,cost,107.66
p24510,bin1,cap,1000
p24510,bin2,cost,331.26
p24510,bin2,cap,2000
p24510,bin3,cost,3312.63
p24510,bin3,cap,20000
p26001,bin1,cost,107.66
p26001,bin1,cap,1000
p26001,bin2,cost,331.26
p26001,bin2,cap,2000
p26001,bin3,cost,3312.63
p26001,bin3,cap,20000
p26003,bin1,cost,107.66
p26003,bin1,cap,1000
p26003,bin2,cost,331.26
p26003,bin2,cap,2000
p26003,bin3,cost,3312.63
p26003,bin3,cap,20000
p26005,bin1,cost,107.66
p26005,bin1,cap,1000
p26005,bin2,cost,331.26
p26005,bin2,cap,2000
p26005,bin3,cost,3312.63
p26005,bin3,cap,20000
p26007,bin1,cost,107.66
p26007,bin1,cap,1000
p26007,bin2,cost,331.26
p26007,bin2,cap,2000
p26007,bin3,cost,3312.63
p26007,bin3,cap,20000
p26009,bin1,cost,107.66
p26009,bin1,cap,1000
p26009,bin2,cost,331.26
p26009,bin2,cap,2000
p26009,bin3,cost,3312.63
p26009,bin3,cap,20000
p26011,bin1,cost,107.66
p26011,bin1,cap,1000
p26011,bin2,cost,331.26
p26011,bin2,cap,2000
p26011,bin3,cost,3312.63
p26011,bin3,cap,20000
p26013,bin1,cost,107.66
p26013,bin1,cap,1000
p26013,bin2,cost,331.26
p26013,bin2,cap,2000
p26013,bin3,cost,3312.63
p26013,bin3,cap,20000
p26015,bin1,cost,107.66
p26015,bin1,cap,1000
p26015,bin2,cost,331.26
p26015,bin2,cap,2000
p26015,bin3,cost,3312.63
p26015,bin3,cap,20000
p26017,bin1,cost,107.66
p26017,bin1,cap,1000
p26017,bin2,cost,331.26
p26017,bin2,cap,2000
p26017,bin3,cost,3312.63
p26017,bin3,cap,20000
p26019,bin1,cost,107.66
p26019,bin1,cap,1000
p26019,bin2,cost,331.26
p26019,bin2,cap,2000
p26019,bin3,cost,3312.63
p26019,bin3,cap,20000
p26021,bin1,cost,107.66
p26021,bin1,cap,1000
p26021,bin2,cost,331.26
p26021,bin2,cap,2000
p26021,bin3,cost,3312.63
p26021,bin3,cap,20000
p26023,bin1,cost,107.66
p26023,bin1,cap,1000
p26023,bin2,cost,331.26
p26023,bin2,cap,2000
p26023,bin3,cost,3312.63
p26023,bin3,cap,20000
p26025,bin1,cost,107.66
p26025,bin1,cap,1000
p26025,bin2,cost,331.26
p26025,bin2,cap,2000
p26025,bin3,cost,3312.63
p26025,bin3,cap,20000
p26027,bin1,cost,107.66
p26027,bin1,cap,1000
p26027,bin2,cost,331.26
p26027,bin2,cap,2000
p26027,bin3,cost,3312.63
p26027,bin3,cap,20000
p26029,bin1,cost,107.66
p26029,bin1,cap,1000
p26029,bin2,cost,331.26
p26029,bin2,cap,2000
p26029,bin3,cost,3312.63
p26029,bin3,cap,20000
p26031,bin1,cost,107.66
p26031,bin1,cap,1000
p26031,bin2,cost,331.26
p26031,bin2,cap,2000
p26031,bin3,cost,3312.63
p26031,bin3,cap,20000
p26033,bin1,cost,107.66
p26033,bin1,cap,1000
p26033,bin2,cost,331.26
p26033,bin2,cap,2000
p26033,bin3,cost,3312.63
p26033,bin3,cap,20000
p26035,bin1,cost,107.66
p26035,bin1,cap,1000
p26035,bin2,cost,331.26
p26035,bin2,cap,2000
p26035,bin3,cost,3312.63
p26035,bin3,cap,20000
p26037,bin1,cost,107.66
p26037,bin1,cap,1000
p26037,bin2,cost,331.26
p26037,bin2,cap,2000
p26037,bin3,cost,3312.63
p26037,bin3,cap,20000
p26039,bin1,cost,107.66
p26039,bin1,cap,1000
p26039,bin2,cost,331.26
p26039,bin2,cap,2000
p26039,bin3,cost,3312.63
p26039,bin3,cap,20000
p26041,bin1,cost,107.66
p26041,bin1,cap,1000
p26041,bin2,cost,331.26
p26041,bin2,cap,2000
p26041,bin3,cost,3312.63
p26041,bin3,cap,20000
p26043,bin1,cost,107.66
p26043,bin1,cap,1000
p26043,bin2,cost,331.26
p26043,bin2,cap,2000
p26043,bin3,cost,3312.63
p26043,bin3,cap,20000
p26045,bin1,cost,107.66
p26045,bin1,cap,1000
p26045,bin2,cost,331.26
p26045,bin2,cap,2000
p26045,bin3,cost,3312.63
p26045,bin3,cap,20000
p26047,bin1,cost,107.66
p26047,bin1,cap,1000
p26047,bin2,cost,331.26
p26047,bin2,cap,2000
p26047,bin3,cost,3312.63
p26047,bin3,cap,20000
p26049,bin1,cost,107.66
p26049,bin1,cap,1000
p26049,bin2,cost,331.26
p26049,bin2,cap,2000
p26049,bin3,cost,3312.63
p26049,bin3,cap,20000
p26051,bin1,cost,107.66
p26051,bin1,cap,1000
p26051,bin2,cost,331.26
p26051,bin2,cap,2000
p26051,bin3,cost,3312.63
p26051,bin3,cap,20000
p26053,bin1,cost,107.66
p26053,bin1,cap,1000
p26053,bin2,cost,331.26
p26053,bin2,cap,2000
p26053,bin3,cost,3312.63
p26053,bin3,cap,20000
p26055,bin1,cost,107.66
p26055,bin1,cap,1000
p26055,bin2,cost,331.26
p26055,bin2,cap,2000
p26055,bin3,cost,3312.63
p26055,bin3,cap,20000
p26057,bin1,cost,107.66
p26057,bin1,cap,1000
p26057,bin2,cost,331.26
p26057,bin2,cap,2000
p26057,bin3,cost,3312.63
p26057,bin3,cap,20000
p26059,bin1,cost,107.66
p26059,bin1,cap,1000
p26059,bin2,cost,331.26
p26059,bin2,cap,2000
p26059,bin3,cost,3312.63
p26059,bin3,cap,20000
p26061,bin1,cost,107.66
p26061,bin1,cap,1000
p26061,bin2,cost,331.26
p26061,bin2,cap,2000
p26061,bin3,cost,3312.63
p26061,bin3,cap,20000
p26063,bin1,cost,107.66
p26063,bin1,cap,1000
p26063,bin2,cost,331.26
p26063,bin2,cap,2000
p26063,bin3,cost,3312.63
p26063,bin3,cap,20000
p26065,bin1,cost,107.66
p26065,bin1,cap,1000
p26065,bin2,cost,331.26
p26065,bin2,cap,2000
p26065,bin3,cost,3312.63
p26065,bin3,cap,20000
p26067,bin1,cost,107.66
p26067,bin1,cap,1000
p26067,bin2,cost,331.26
p26067,bin2,cap,2000
p26067,bin3,cost,3312.63
p26067,bin3,cap,20000
p26069,bin1,cost,107.66
p26069,bin1,cap,1000
p26069,bin2,cost,331.26
p26069,bin2,cap,2000
p26069,bin3,cost,3312.63
p26069,bin3,cap,20000
p26071,bin1,cost,107.66
p26071,bin1,cap,1000
p26071,bin2,cost,331.26
p26071,bin2,cap,2000
p26071,bin3,cost,3312.63
p26071,bin3,cap,20000
p26073,bin1,cost,107.66
p26073,bin1,cap,1000
p26073,bin2,cost,331.26
p26073,bin2,cap,2000
p26073,bin3,cost,3312.63
p26073,bin3,cap,20000
p26075,bin1,cost,107.66
p26075,bin1,cap,1000
p26075,bin2,cost,331.26
p26075,bin2,cap,2000
p26075,bin3,cost,3312.63
p26075,bin3,cap,20000
p26077,bin1,cost,107.66
p26077,bin1,cap,1000
p26077,bin2,cost,331.26
p26077,bin2,cap,2000
p26077,bin3,cost,3312.63
p26077,bin3,cap,20000
p26079,bin1,cost,107.66
p26079,bin1,cap,1000
p26079,bin2,cost,331.26
p26079,bin2,cap,2000
p26079,bin3,cost,3312.63
p26079,bin3,cap,20000
p26081,bin1,cost,107.66
p26081,bin1,cap,1000
p26081,bin2,cost,331.26
p26081,bin2,cap,2000
p26081,bin3,cost,3312.63
p26081,bin3,cap,20000
p26083,bin1,cost,107.66
p26083,bin1,cap,1000
p26083,bin2,cost,331.26
p26083,bin2,cap,2000
p26083,bin3,cost,3312.63
p26083,bin3,cap,20000
p26085,bin1,cost,107.66
p26085,bin1,cap,1000
p26085,bin2,cost,331.26
p26085,bin2,cap,2000
p26085,bin3,cost,3312.63
p26085,bin3,cap,20000
p26087,bin1,cost,107.66
p26087,bin1,cap,1000
p26087,bin2,cost,331.26
p26087,bin2,cap,2000
p26087,bin3,cost,3312.63
p26087,bin3,cap,20000
p26089,bin1,cost,107.66
p26089,bin1,cap,1000
p26089,bin2,cost,331.26
p26089,bin2,cap,2000
p26089,bin3,cost,3312.63
p26089,bin3,cap,20000
p26091,bin1,cost,107.66
p26091,bin1,cap,1000
p26091,bin2,cost,331.26
p26091,bin2,cap,2000
p26091,bin3,cost,3312.63
p26091,bin3,cap,20000
p26093,bin1,cost,107.66
p26093,bin1,cap,1000
p26093,bin2,cost,331.26
p26093,bin2,cap,2000
p26093,bin3,cost,3312.63
p26093,bin3,cap,20000
p26095,bin1,cost,107.66
p26095,bin1,cap,1000
p26095,bin2,cost,331.26
p26095,bin2,cap,2000
p26095,bin3,cost,3312.63
p26095,bin3,cap,20000
p26097,bin1,cost,107.66
p26097,bin1,cap,1000
p26097,bin2,cost,331.26
p26097,bin2,cap,2000
p26097,bin3,cost,3312.63
p26097,bin3,cap,20000
p26099,bin1,cost,107.66
p26099,bin1,cap,1000
p26099,bin2,cost,331.26
p26099,bin2,cap,2000
p26099,bin3,cost,3312.63
p26099,bin3,cap,20000
p26101,bin1,cost,107.66
p26101,bin1,cap,1000
p26101,bin2,cost,331.26
p26101,bin2,cap,2000
p26101,bin3,cost,3312.63
p26101,bin3,cap,20000
p26103,bin1,cost,107.66
p26103,bin1,cap,1000
p26103,bin2,cost,331.26
p26103,bin2,cap,2000
p26103,bin3,cost,3312.63
p26103,bin3,cap,20000
p26105,bin1,cost,107.66
p26105,bin1,cap,1000
p26105,bin2,cost,331.26
p26105,bin2,cap,2000
p26105,bin3,cost,3312.63
p26105,bin3,cap,20000
p26107,bin1,cost,107.66
p26107,bin1,cap,1000
p26107,bin2,cost,331.26
p26107,bin2,cap,2000
p26107,bin3,cost,3312.63
p26107,bin3,cap,20000
p26109,bin1,cost,107.66
p26109,bin1,cap,1000
p26109,bin2,cost,331.26
p26109,bin2,cap,2000
p26109,bin3,cost,3312.63
p26109,bin3,cap,20000
p26111,bin1,cost,107.66
p26111,bin1,cap,1000
p26111,bin2,cost,331.26
p26111,bin2,cap,2000
p26111,bin3,cost,3312.63
p26111,bin3,cap,20000
p26113,bin1,cost,107.66
p26113,bin1,cap,1000
p26113,bin2,cost,331.26
p26113,bin2,cap,2000
p26113,bin3,cost,3312.63
p26113,bin3,cap,20000
p26115,bin1,cost,107.66
p26115,bin1,cap,1000
p26115,bin2,cost,331.26
p26115,bin2,cap,2000
p26115,bin3,cost,3312.63
p26115,bin3,cap,20000
p26117,bin1,cost,107.66
p26117,bin1,cap,1000
p26117,bin2,cost,331.26
p26117,bin2,cap,2000
p26117,bin3,cost,3312.63
p26117,bin3,cap,20000
p26119,bin1,cost,107.66
p26119,bin1,cap,1000
p26119,bin2,cost,331.26
p26119,bin2,cap,2000
p26119,bin3,cost,3312.63
p26119,bin3,cap,20000
p26121,bin1,cost,107.66
p26121,bin1,cap,1000
p26121,bin2,cost,331.26
p26121,bin2,cap,2000
p26121,bin3,cost,3312.63
p26121,bin3,cap,20000
p26123,bin1,cost,107.66
p26123,bin1,cap,1000
p26123,bin2,cost,331.26
p26123,bin2,cap,2000
p26123,bin3,cost,3312.63
p26123,bin3,cap,20000
p26125,bin1,cost,107.66
p26125,bin1,cap,1000
p26125,bin2,cost,331.26
p26125,bin2,cap,2000
p26125,bin3,cost,3312.63
p26125,bin3,cap,20000
p26127,bin1,cost,107.66
p26127,bin1,cap,1000
p26127,bin2,cost,331.26
p26127,bin2,cap,2000
p26127,bin3,cost,3312.63
p26127,bin3,cap,20000
p26129,bin1,cost,107.66
p26129,bin1,cap,1000
p26129,bin2,cost,331.26
p26129,bin2,cap,2000
p26129,bin3,cost,3312.63
p26129,bin3,cap,20000
p26131,bin1,cost,107.66
p26131,bin1,cap,1000
p26131,bin2,cost,331.26
p26131,bin2,cap,2000
p26131,bin3,cost,3312.63
p26131,bin3,cap,20000
p26133,bin1,cost,107.66
p26133,bin1,cap,1000
p26133,bin2,cost,331.26
p26133,bin2,cap,2000
p26133,bin3,cost,3312.63
p26133,bin3,cap,20000
p26135,bin1,cost,107.66
p26135,bin1,cap,1000
p26135,bin2,cost,331.26
p26135,bin2,cap,2000
p26135,bin3,cost,3312.63
p26135,bin3,cap,20000
p26137,bin1,cost,107.66
p26137,bin1,cap,1000
p26137,bin2,cost,331.26
p26137,bin2,cap,2000
p26137,bin3,cost,3312.63
p26137,bin3,cap,20000
p26139,bin1,cost,107.66
p26139,bin1,cap,1000
p26139,bin2,cost,331.26
p26139,bin2,cap,2000
p26139,bin3,cost,3312.63
p26139,bin3,cap,20000
p26141,bin1,cost,107.66
p26141,bin1,cap,1000
p26141,bin2,cost,331.26
p26141,bin2,cap,2000
p26141,bin3,cost,3312.63
p26141,bin3,cap,20000
p26143,bin1,cost,107.66
p26143,bin1,cap,1000
p26143,bin2,cost,331.26
p26143,bin2,cap,2000
p26143,bin3,cost,3312.63
p26143,bin3,cap,20000
p26145,bin1,cost,107.66
p26145,bin1,cap,1000
p26145,bin2,cost,331.26
p26145,bin2,cap,2000
p26145,bin3,cost,3312.63
p26145,bin3,cap,20000
p26147,bin1,cost,107.66
p26147,bin1,cap,1000
p26147,bin2,cost,331.26
p26147,bin2,cap,2000
p26147,bin3,cost,3312.63
p26147,bin3,cap,20000
p26149,bin1,cost,107.66
p26149,bin1,cap,1000
p26149,bin2,cost,331.26
p26149,bin2,cap,2000
p26149,bin3,cost,3312.63
p26149,bin3,cap,20000
p26151,bin1,cost,107.66
p26151,bin1,cap,1000
p26151,bin2,cost,331.26
p26151,bin2,cap,2000
p26151,bin3,cost,3312.63
p26151,bin3,cap,20000
p26153,bin1,cost,107.66
p26153,bin1,cap,1000
p26153,bin2,cost,331.26
p26153,bin2,cap,2000
p26153,bin3,cost,3312.63
p26153,bin3,cap,20000
p26155,bin1,cost,107.66
p26155,bin1,cap,1000
p26155,bin2,cost,331.26
p26155,bin2,cap,2000
p26155,bin3,cost,3312.63
p26155,bin3,cap,20000
p26157,bin1,cost,107.66
p26157,bin1,cap,1000
p26157,bin2,cost,331.26
p26157,bin2,cap,2000
p26157,bin3,cost,3312.63
p26157,bin3,cap,20000
p26159,bin1,cost,107.66
p26159,bin1,cap,1000
p26159,bin2,cost,331.26
p26159,bin2,cap,2000
p26159,bin3,cost,3312.63
p26159,bin3,cap,20000
p26161,bin1,cost,107.66
p26161,bin1,cap,1000
p26161,bin2,cost,331.26
p26161,bin2,cap,2000
p26161,bin3,cost,3312.63
p26161,bin3,cap,20000
p26163,bin1,cost,107.66
p26163,bin1,cap,1000
p26163,bin2,cost,331.26
p26163,bin2,cap,2000
p26163,bin3,cost,3312.63
p26163,bin3,cap,20000
p26165,bin1,cost,107.66
p26165,bin1,cap,1000
p26165,bin2,cost,331.26
p26165,bin2,cap,2000
p26165,bin3,cost,3312.63
p26165,bin3,cap,20000
p34001,bin1,cost,107.66
p34001,bin1,cap,1000
p34001,bin2,cost,331.26
p34001,bin2,cap,2000
p34001,bin3,cost,3312.63
p34001,bin3,cap,20000
p34003,bin1,cost,107.66
p34003,bin1,cap,1000
p34003,bin2,cost,331.26
p34003,bin2,cap,2000
p34003,bin3,cost,3312.63
p34003,bin3,cap,20000
p34005,bin1,cost,107.66
p34005,bin1,cap,1000
p34005,bin2,cost,331.26
p34005,bin2,cap,2000
p34005,bin3,cost,3312.63
p34005,bin3,cap,20000
p34007,bin1,cost,107.66
p34007,bin1,cap,1000
p34007,bin2,cost,331.26
p34007,bin2,cap,2000
p34007,bin3,cost,3312.63
p34007,bin3,cap,20000
p34009,bin1,cost,107.66
p34009,bin1,cap,1000
p34009,bin2,cost,331.26
p34009,bin2,cap,2000
p34009,bin3,cost,3312.63
p34009,bin3,cap,20000
p34011,bin1,cost,107.66
p34011,bin1,cap,1000
p34011,bin2,cost,331.26
p34011,bin2,cap,2000
p34011,bin3,cost,3312.63
p34011,bin3,cap,20000
p34013,bin1,cost,107.66
p34013,bin1,cap,1000
p34013,bin2,cost,331.26
p34013,bin2,cap,2000
p34013,bin3,cost,3312.63
p34013,bin3,cap,20000
p34015,bin1,cost,107.66
p34015,bin1,cap,1000
p34015,bin2,cost,331.26
p34015,bin2,cap,2000
p34015,bin3,cost,3312.63
p34015,bin3,cap,20000
p34017,bin1,cost,107.66
p34017,bin1,cap,1000
p34017,bin2,cost,331.26
p34017,bin2,cap,2000
p34017,bin3,cost,3312.63
p34017,bin3,cap,20000
p34019,bin1,cost,107.66
p34019,bin1,cap,1000
p34019,bin2,cost,331.26
p34019,bin2,cap,2000
p34019,bin3,cost,3312.63
p34019,bin3,cap,20000
p34021,bin1,cost,107.66
p34021,bin1,cap,1000
p34021,bin2,cost,331.26
p34021,bin2,cap,2000
p34021,bin3,cost,3312.63
p34021,bin3,cap,20000
p34023,bin1,cost,107.66
p34023,bin1,cap,1000
p34023,bin2,cost,331.26
p34023,bin2,cap,2000
p34023,bin3,cost,3312.63
p34023,bin3,cap,20000
p34025,bin1,cost,107.66
p34025,bin1,cap,1000
p34025,bin2,cost,331.26
p34025,bin2,cap,2000
p34025,bin3,cost,3312.63
p34025,bin3,cap,20000
p34027,bin1,cost,107.66
p34027,bin1,cap,1000
p34027,bin2,cost,331.26
p34027,bin2,cap,2000
p34027,bin3,cost,3312.63
p34027,bin3,cap,20000
p34029,bin1,cost,107.66
p34029,bin1,cap,1000
p34029,bin2,cost,331.26
p34029,bin2,cap,2000
p34029,bin3,cost,3312.63
p34029,bin3,cap,20000
p34031,bin1,cost,107.66
p34031,bin1,cap,1000
p34031,bin2,cost,331.26
p34031,bin2,cap,2000
p34031,bin3,cost,3312.63
p34031,bin3,cap,20000
p34033,bin1,cost,107.66
p34033,bin1,cap,1000
p34033,bin2,cost,331.26
p34033,bin2,cap,2000
p34033,bin3,cost,3312.63
p34033,bin3,cap,20000
p34035,bin1,cost,107.66
p34035,bin1,cap,1000
p34035,bin2,cost,331.26
p34035,bin2,cap,2000
p34035,bin3,cost,3312.63
p34035,bin3,cap,20000
p34037,bin1,cost,107.66
p34037,bin1,cap,1000
p34037,bin2,cost,331.26
p34037,bin2,cap,2000
p34037,bin3,cost,3312.63
p34037,bin3,cap,20000
p34039,bin1,cost,107.66
p34039,bin1,cap,1000
p34039,bin2,cost,331.26
p34039,bin2,cap,2000
p34039,bin3,cost,3312.63
p34039,bin3,cap,20000
p34041,bin1,cost,107.66
p34041,bin1,cap,1000
p34041,bin2,cost,331.26
p34041,bin2,cap,2000
p34041,bin3,cost,3312.63
p34041,bin3,cap,20000
p36001,bin1,cost,107.66
p36001,bin1,cap,1000
p36001,bin2,cost,331.26
p36001,bin2,cap,2000
p36001,bin3,cost,3312.63
p36001,bin3,cap,20000
p36003,bin1,cost,107.66
p36003,bin1,cap,1000
p36003,bin2,cost,331.26
p36003,bin2,cap,2000
p36003,bin3,cost,3312.63
p36003,bin3,cap,20000
p36005,bin1,cost,107.66
p36005,bin1,cap,1000
p36005,bin2,cost,331.26
p36005,bin2,cap,2000
p36005,bin3,cost,3312.63
p36005,bin3,cap,20000
p36007,bin1,cost,107.66
p36007,bin1,cap,1000
p36007,bin2,cost,331.26
p36007,bin2,cap,2000
p36007,bin3,cost,3312.63
p36007,bin3,cap,20000
p36009,bin1,cost,107.66
p36009,bin1,cap,1000
p36009,bin2,cost,331.26
p36009,bin2,cap,2000
p36009,bin3,cost,3312.63
p36009,bin3,cap,20000
p36011,bin1,cost,107.66
p36011,bin1,cap,1000
p36011,bin2,cost,331.26
p36011,bin2,cap,2000
p36011,bin3,cost,3312.63
p36011,bin3,cap,20000
p36013,bin1,cost,107.66
p36013,bin1,cap,1000
p36013,bin2,cost,331.26
p36013,bin2,cap,2000
p36013,bin3,cost,3312.63
p36013,bin3,cap,20000
p36015,bin1,cost,107.66
p36015,bin1,cap,1000
p36015,bin2,cost,331.26
