case_name,x_Batt,x_Dem,x_Fuel,x_Pol,x_REcost,x_Siting,cap_CoalOldScr,cap_CoalOldScr_coal-CCS_mod,cap_Gas-CC_Gas-CC-CCS_mod,cap_Gas-CC_H2-CC,cap_H2-CC,cap_H2-CT,cap_battery_li,cap_coal-ccs_mod,cap_distpv,cap_electrolyzer,cap_gas-cc,cap_gas-cc-ccs_mod,cap_gas-ct,cap_hydED,cap_hydEND,cap_hydUD,cap_lfill-gas,cap_nuclear,cap_nuclear-smr,cap_o-g-s,cap_pumped-hydro,gen_CoalOldScr,gen_CoalOldScr_coal-CCS_mod,gen_Gas-CC_Gas-CC-CCS_mod,gen_Gas-CC_H2-CC,gen_Gas-CT_H2-CT,gen_H2-CC,gen_H2-CT,gen_battery_li,gen_coal-ccs_mod,gen_coal-igcc,gen_coal-new,gen_distpv,gen_gas-cc,gen_gas-cc-ccs_mod,gen_gas-ct,gen_hydED,gen_hydEND,gen_hydUD,gen_lfill-gas,gen_nuclear,gen_nuclear-smr,gen_o-g-s,gen_pumped-hydro,tran_AC_total,tran_total,cost_inv_h2_production,cost_inv_h2_storage,cost_inv_investment_capacity_costs,cost_inv_investment_refurbishment_capacity,cost_inv_investment_spurline_costs_rsc_technologies,cost_inv_itc_payments_negative,cost_inv_transmission_interzone_ac_investment,cost_inv_transmission_intrazone_investment,cost_op_co2_incentive_negative,cost_op_co2_transport_storage,cost_op_consume_fom,cost_op_fom_costs,cost_op_fuelcosts_objfn,cost_op_h2_storage,cost_op_h2_transport_intrareg,cost_op_ptc_payments_negative,cost_op_spurline_fom,cost_op_startcost,cost_op_transmission_fom,cost_op_transmission_intrazone_fom,cost_op_vom_costs,cost_total,runtime_seconds,cap_upv,cap_wind-ons,gen_upv,gen_wind-ofs,gen_wind-ons
test0_DemHi_FuelHi_REcostLo_SitingOpen_BattMd_PolOBBBA,1,2,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7749.988586,0.0,12994.628099,0.0,87087.2682,2370.835301,37647.677561,142.0,405.8,0.0,24.4,4980.0,0.0,1115.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1973266.616639,0.0,0.0,0.0,26050734.039,376115349.355222,17528116.447029,33043916.741984,299140.608,442785.0048,0.0,97050.07486,37589655.061666,0.0,969311.191316,-1662.009,35755.918492,35755.918492,0.0,0.0,4682868182.12796,111907930.1715,1820632986.33338,0.0,0.0,0.0,0.0,71685140.980092,0.0,4899567273.007687,5884515416.651023,0.0,0.0,0.0,336827843.605102,281874847.995949,386632059.418523,224980801.831875,918264112.517107,19619756594.6402,2510.351865,73677.112063,73311.85878699999,173037143.059156,0.0,307622381.033675
test0_DemHi_FuelHi_REcostLo_SitingRef_BattHi_PolIRA,2,2,2,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,7646.852563,0.0,12994.628099,0.0,59087.660289,0.0,68449.578364,142.0,405.8,0.0,24.4,4980.0,0.0,1160.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-686250.23279,0.0,0.0,0.0,26920965.006,238907777.621437,0.0,67548535.213105,299450.736,442984.704,0.0,92267.25531,37162903.18572,0.0,1014091.092265,-2887.503,45499.297334,45499.297334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5471407502.372187,4454656608.4009,2908473.611506,-0.0,-193475339.824616,447206887.270736,567073730.964366,487108097.61329,289484626.111241,788586693.987646,12314957280.507254,3437.668294,113200.12685199999,91309.302484,264803605.255507,0.0,336485755.65189904
test0_DemHi_FuelHi_REcostLo_SitingRef_BattHi_PolOBBBA,2,2,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,7555.48175,0.0,12994.628099,0.0,77947.147713,5178.520185,47083.370543,142.0,405.8,0.0,24.4,4980.0,0.0,1160.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-541355.458253,0.0,0.0,0.0,26920965.006,345863406.947035,38234878.79171,58483671.47219,299450.736,442984.704,0.0,96232.952994,37566472.99212,0.0,1059553.703373,-1493.991,34860.184483,34860.184483,0.0,0.0,3719504407.768214,111907930.1715,1533593932.27812,0.0,0.0,0.0,0.0,156370063.196668,0.0,4962456583.589067,6253685425.105968,0.0,-0.0,0.0,323983830.217703,342230388.930914,378530787.290006,230610296.324218,1054807332.712962,19067680977.585342,2733.503734,76109.260615,74583.183582,184865289.93329,0.0,278173901.86449105
test0_DemHi_FuelHi_REcostLo_SitingRef_BattLo_PolIRA,0,2,2,0,0,1,0.0,1188.381956,0.0,106.173295,1736.432006,8.364895,27518.385077,467.584856,12994.628099,585.171197,70636.998248,0.0,41026.564842,142.0,405.8,0.0,24.4,4980.0,0.0,1270.4,5.0,0.0,624613.55624,0.0,55804.683831,0.0,912668.662422,4396.588854,-9785177.101535,245762.60057,0.0,0.0,26920965.006,284695968.447879,0.0,26242178.548391,299450.736,442984.704,0.0,102210.702096,38065968.043034,0.0,987207.69436,-1911.375,43283.149313,43283.149313,0.0,0.0,3332041557.339978,111907930.1715,106214809.465064,0.0,0.0,0.0,0.0,12198183.582214,10390633.31914,5753575771.118919,4283335232.888068,2852022.935224,17010222.492927,-143412837.022433,439292797.277383,200302526.637099,469247962.453123,286033722.749076,704944161.464793,15585934696.872076,2944.007853,116328.95463700002,86807.151404,278465283.849005,0.0,327419696.149313
test0_DemHi_FuelHi_REcostLo_SitingRef_BattLo_PolOBBBA,0,2,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,13950.684053,0.0,12994.628099,0.0,76510.933082,5281.906179,39292.260431,142.0,405.8,0.0,24.4,4980.0,0.0,1160.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4141931.517425,0.0,0.0,0.0,26920965.006,346298565.613287,38079796.959249,41536238.413996,299450.736,442984.704,0.0,106044.982656,38253562.000225,0.0,1015235.016266,-1493.991,34585.007297,34585.007297,0.0,0.0,4709472216.359466,41123889.7866,1739070331.488274,0.0,0.0,23176367.388708,0.0,155735821.459572,0.0,4992307642.459824,5963757975.407902,0.0,-0.0,0.0,330285052.80841,201788365.889217,376420977.413394,229888638.385628,983763480.231468,19746790759.078465,2603.556305,79971.133913,76017.475538,197429207.087546,0.0,285601204.335655
test0_DemHi_FuelHi_REcostLo_SitingRef_BattMd_PolIRA,1,2,2,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,9367.084068,0.0,12994.628099,0.0,59126.135426,0.0,62122.072839,142.0,405.8,0.0,24.4,4980.0,0.0,1160.4,5.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-3050553.496434,0.0,0.0,0.0,26920965.006,250393646.294213,0.0,55985840.180742,299450.736,442984.704,0.0,94468.376256,37306565.094387,0.0,997976.753429,-2887.503,44686.60702,44686.60702,0.0,0.0,306443196.03189,70784040.3849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5468669249.384829,4393930416.270708,2893418.283733,-0.0,-160741561.372793,444683829.404163,466639785.622662,478353247.054548,285287827.849515,770478548.272346,12527421997.186502,3340.936029,114164.977788,90515.874844,268832755.512412,0.0,334652732.95795
test0_DemHi_FuelHi_REcostLo_SitingRef_BattMd_PolOBBBA,1,2,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,7717.240267,0.0,12994.628099,0.0,77998.824659,4879.933059,42692.36591,142.0,405.8,0.0,24.4,4980.0,0.0,1160.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2078825.23998,0.0,0.0,0.0,26920965.006,348821230.719438,36030302.547433,54058401.588081,299450.736,442984.704,0.0,96742.36653,37592621.903048,0.0,1068661.263993,-1493.991,34910.056537,34910.056537,0.0,0.0,4106230037.144133,111907930.1715,1710591409.700638,0.0,0.0,0.0,0.0,147353957.025197,0.0,4953045704.207888,6182204270.176734,0.0,-0.0,0.0,325391442.998311,272894122.51569,377866107.329542,226499587.263432,1037558814.009842,19451543382.542904,2681.830608,77118.475706,74409.164416,189635318.691273,0.0,278627300.476492
test0_DemHi_FuelHi_REcostMd_SitingLim_BattHi_PolIRA,2,2,2,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,5676.579205,0.0,12994.628099,0.0,60157.994786,2924.400946,66627.927029,142.0,405.8,0.0,24.4,4980.0,0.0,1160.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-263201.082934,0.0,0.0,0.0,30008120.2923,292884469.293631,21579201.372068,121370364.154272,299655.216,443341.2192,0.0,94287.18327,37295207.1045,0.0,1167007.717269,-2095.098,34545.40027,34545.40027,0.0,0.0,0.0,263970735.13427,0.0,0.0,0.0,0.0,0.0,88252956.172977,0.0,5270760719.15401,6540881015.602763,0.0,0.0,-346168896.691376,374751468.827022,156841371.750189,376175648.17336,259720908.156969,1232005351.148922,14217191277.429106,3198.403953,95451.388307,70296.590692,219428232.23353198,0.0,233818200.92023504
test0_DemHi_FuelHi_REcostMd_SitingLim_BattHi_PolOBBBA,2,2,2,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,6130.266359,0.0,12994.628099,0.0,96231.339562,9054.309017,28598.748648,142.0,405.8,0.0,24.4,4980.0,0.0,1270.4,5.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-170386.049106,0.0,0.0,0.0,30008120.2923,417868666.979603,58537901.40056,63180188.395552,299655.216,443341.2192,0.0,100884.403638,38073340.07766,0.0,1436028.74143,-2075.39025,34478.6,34478.6,0.0,0.0,14317891262.858831,0.0,3975034914.8025,0.0,0.0,143521594.902626,0.0,239403801.729602,0.0,4988546401.455955,7415340669.158993,0.0,-0.0,0.0,274871899.172621,163299934.109599,375947903.342,207010762.14826,1250213124.500508,33351082268.181496,2893.821482,66167.730394,57760.610531,154520447.450492,0.0,193992595.35712
test0_DemHi_FuelHi_REcostMd_SitingLim_BattLo_PolIRA,0,2,2,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,29412.928378,0.0,12994.628099,0.0,73430.104414,4805.705925,36842.528733,142.0,405.8,0.0,24.4,4980.0,0.0,1270.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9131506.907656,0.0,0.0,0.0,30008120.2923,320685060.415054,34299854.9273,55330548.534271,299655.216,443341.2192,0.0,104245.895765,38430199.26162,0.0,1075679.626183,-1152.498,35128.495165,35128.495165,0.0,0.0,2906619877.630312,93985649.793882,930111046.767735,0.0,0.0,0.0,0.0,140276905.592843,0.0,5584936860.158863,5760303966.279655,0.0,-0.0,-310741425.688662,383079915.661117,116641117.317949,381383964.449659,260206744.506589,1007319625.96954,17254124248.439487,2681.077027,113908.211624,62316.423917,274638109.066427,0.0,212364266.90867501
test0_DemHi_FuelHi_REcostMd_SitingLim_BattLo_PolOBBBA,0,2,2,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,13474.088795,0.0,12994.628099,0.0,98405.072675,5529.016659,21811.722768,142.0,405.8,0.0,24.4,4980.0,0.0,1160.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3042140.804843,0.0,0.0,0.0,30008120.2923,443442332.930182,40552121.265679,56783427.427081,299655.216,443341.2192,0.0,102874.84164,38283589.79082,0.0,1753627.014038,-2765.4165,34478.6,34478.6,0.0,0.0,9879154982.617657,0.0,2974109606.592695,0.0,0.0,0.0,0.0,165846943.039036,0.0,4841295393.317099,7476155097.121673,0.0,0.0,0.0,262497092.497341,153891575.90625,375947903.342,208320106.400748,1230949508.453901,27568168209.2884,2577.054041,74100.574222,49773.965209,180489122.041685,0.0,169302960.21302903
test0_DemHi_FuelHi_REcostMd_SitingLim_BattMd_PolIRA,1,2,2,0,1,2,716.367753,1154.26638,0.0,0.0,0.0,0.0,10206.69295,711.975857,12994.628099,0.0,69558.501238,7335.347473,64049.782248,142.0,405.8,0.0,24.4,4980.0,0.0,1270.4,5.0,376522.891202,606682.409145,0.0,0.0,0.0,0.0,0.0,-2561076.378104,374214.510573,0.0,0.0,30008120.2923,303409378.447751,29619509.605687,88181057.920381,299655.216,443341.2192,0.0,94913.089632,37323512.373031,0.0,1169276.170582,-2095.098,34674.434316,34674.434316,0.0,0.0,5078620813.682606,2679102958.702828,0.0,0.0,0.0,5466323.420577,0.0,134476540.981773,0.0,5859008542.547998,6090019683.896026,0.0,0.0,-304804951.411759,372254803.155781,168444811.581237,377585963.392694,259633247.84865,1121545033.806163,21841353771.604576,3399.853758,99514.29649499999,70606.45256199999,230020939.083691,0.0,239065070.37406498
test0_DemHi_FuelHi_REcostMd_SitingLim_BattMd_PolOBBBA,1,2,2,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,6766.741207,0.0,12994.628099,0.0,96186.781816,6309.413398,27545.452717,142.0,405.8,0.0,24.4,4980.0,0.0,1270.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1116336.654591,0.0,0.0,0.0,30008120.2923,431763593.334692,45045426.016567,66974407.829853,299655.216,443341.2192,0.0,100884.403638,38073340.07766,0.0,1917028.253822,-2567.76675,34478.6,34478.6,0.0,0.0,10920481891.492086,0.0,2952997837.922568,0.0,0.0,106017882.309253,0.0,184223314.824751,0.0,4857124753.113958,7571916410.747704,0.0,0.0,0.0,258445267.786213,175332467.738023,375947903.342,207262473.139192,1274338342.301792,28884088544.717537,2888.4003,68362.126044,53272.617869,164375251.239534,0.0,180539745.927527
test0_DemHi_FuelHi_REcostMd_SitingOpen_BattHi_PolIRA,2,2,2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,8236.675789,0.0,12994.628099,0.0,86797.311952,0.0,45053.475317,142.0,405.8,0.0,24.4,4980.0,0.0,1160.4,5.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-313496.646027,0.0,0.0,0.0,26050734.039,379117477.490152,0.0,49225546.975627,299140.608,442785.0048,0.0,97050.07486,37676285.931851,0.0,1045789.807086,-1332.162,37370.381045,37370.381045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5329455053.043018,5920851537.191085,54091.296235,-0.0,-43639904.428499,374280612.000742,442570885.080666,397986221.652612,252758259.178429,951262594.17966,13625579349.193949,2977.758347,89059.30517100001,71362.107533,194379054.85615802,0.0,282739472.40146995
test0_DemHi_FuelHi_REcostMd_SitingOpen_BattHi_PolOBBBA,2,2,2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,7422.798393,0.0,12994.628099,0.0,93373.998849,10119.400032,32532.476095,142.0,405.8,0.0,24.4,4980.0,0.0,1229.688094,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201391.601927,0.0,0.0,0.0,26050734.039,404778531.226077,73664779.698967,41542479.913472,299140.608,442785.0048,0.0,101131.532569,38094656.16744,0.0,1142247.882636,-1247.889,34478.6,34478.6,0.0,0.0,6216944532.982999,126923967.11295,1368879563.068808,0.0,0.0,0.0,0.0,301268543.824796,0.0,5071336103.522981,7112305759.440871,0.0,0.0,0.0,279437182.783438,173938270.249928,375947903.342,211602746.906924,1153016235.304408,22391600808.540104,2510.030066,57422.641959,64100.613024,126830519.65643999,0.0,257348033.401455
test0_DemHi_FuelHi_REcostMd_SitingOpen_BattLo_PolIRA,0,2,2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,18985.515731,0.0,12994.628099,0.0,83677.276591,0.0,37104.182858,142.0,405.8,0.0,24.4,4980.0,0.0,1160.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5284179.110749,0.0,0.0,0.0,26050734.039,378722054.804856,0.0,44580684.574775,299140.608,442785.0048,0.0,106652.420844,38415525.359816,0.0,1101366.385334,-1253.517,36957.828436,36957.828436,0.0,0.0,582061951.83055,126923967.11295,94720882.000174,0.0,0.0,0.0,0.0,0.0,0.0,5378151530.079234,5907013394.082872,71434.22809,-0.0,-43639904.428499,373118805.637326,191219899.724161,398184298.529425,248430620.196819,969862263.488808,14226119142.481909,2924.161349,92940.87117500001,69231.32456800001,210411232.61640698,0.0,276118117.664545
test0_DemHi_FuelHi_REcostMd_SitingOpen_BattLo_PolOBBBA,0,2,2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,9348.209685,0.0,12994.628099,0.0,97603.608015,7759.552192,22618.013391,142.0,405.8,0.0,24.4,4980.0,0.0,1160.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2149068.842279,0.0,0.0,-0.0,26050734.039,425722578.862987,56486125.753675,32927560.75097,299140.608,442785.0048,0.0,112207.905888,39066186.720178,0.0,1076706.936778,-1795.32,34478.6,34478.6,0.0,0.0,5116081994.312484,825521.73732,1460203423.956482,0.0,0.0,0.0,0.0,231012607.675698,0.0,4970886961.716452,7018417627.356222,0.0,-0.0,0.0,279206520.167597,182519489.668898,375947903.342,208773713.104418,1095684561.394999,20939560324.43257,2395.67051,65121.364783,59527.46783,148587857.937867,0.0,241385409.90468496
test0_DemHi_FuelHi_REcostMd_SitingOpen_BattMd_PolIRA,1,2,2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,8917.908066,0.0,12994.628099,0.0,86622.846095,0.0,39624.52009,142.0,405.8,0.0,24.4,4980.0,0.0,1160.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2125810.183906,0.0,0.0,0.0,26050734.039,386088221.191807,0.0,47214980.199144,299140.608,442785.0048,0.0,98183.477899,37816784.5608,0.0,1077499.866879,-1387.734,36601.058302000005,36601.058302000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5295338134.914428,6002133289.904555,75230.446805,0.0,-43631276.070457,366722337.997837,328652616.768486,396571683.163026,247359920.395675,957655276.561423,13550877214.081778,2912.278846,89886.06932499999,68819.060558,199041546.492873,0.0,274877757.181564
test0_DemHi_FuelHi_REcostMd_SitingOpen_BattMd_PolOBBBA,1,2,2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,8106.145164,0.0,12994.628099,0.0,96271.400755,7645.039533,25463.5711,142.0,405.8,0.0,24.4,4980.0,0.0,1160.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1628563.212184,0.0,0.0,0.0,26050734.039,420395950.475382,55652523.979429,36380250.431234,299140.608,442785.0048,0.0,112207.905888,39216190.17142,0.0,1141508.554834,-1940.013,34478.6,34478.6,0.0,0.0,5514268290.767502,825521.73732,1529483694.489996,0.0,0.0,0.0,0.0,227603407.326723,0.0,4993325529.898743,7007310567.879995,0.0,0.0,0.0,281278674.981189,185417467.753321,375947903.342,209459697.136566,1101193184.642402,21426113939.95576,2462.213104,63180.238602,60972.471222,144680062.904926,0.0,247372694.287679
test0_DemHi_FuelHi_REcostMd_SitingRef_BattHi_PolIRA,2,2,2,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,7287.553717,0.0,12994.628099,0.0,73308.582788,0.0,56875.790782,142.0,405.8,0.0,24.4,4980.0,0.0,1160.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-430861.404416,0.0,0.0,0.0,26920965.006,344396625.006316,0.0,100201812.90485,299450.736,442984.704,0.0,97980.435816,37678664.34252,0.0,1146060.319002,-2097.945,34923.719871999994,34923.719871999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5261974757.887034,6464926878.267395,0.0,-0.0,-3568800.407108,365304092.51856,343198800.969981,379635945.36627,251230595.654587,1141707835.511917,14204410105.768637,2999.801192,92428.908071,68953.212088,212723969.177558,0.0,247756972.42452902
test0_DemHi_FuelHi_REcostMd_SitingRef_BattHi_PolOBBBA,2,2,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,6847.383778,0.0,12994.628099,0.0,83742.247856,11586.622687,40102.72121,142.0,405.8,0.0,24.4,4980.0,0.0,1270.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-266024.042683,0.0,0.0,0.0,26920965.006,368376693.840488,80819795.238917,77551566.079962,299450.736,442984.704,0.0,101316.014196,38067172.375389,0.0,1180462.048931,-1379.565,34478.6,34478.6,0.0,0.0,5079721028.11645,13703660.839512,1298381722.69933,0.0,0.0,19267692.200252,0.0,330530575.443888,0.0,5100259145.445528,7372820661.292812,0.0,0.0,0.0,273124366.349476,184509092.231274,375947903.342,213549844.491549,1297155423.274381,21558971115.72645,2637.389467,65750.192872,61421.85436,153702607.59396598,0.0,223796616.530131
test0_DemHi_FuelHi_REcostMd_SitingRef_BattLo_PolIRA,0,2,2,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,25406.89948,0.0,12994.628099,0.0,80188.139407,1974.196555,36915.851756,142.0,405.8,0.0,24.4,4980.0,0.0,1270.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8196141.217475,0.0,0.0,0.0,26920965.006,348345216.447718,10385353.969269,58572430.628447,299450.736,442984.704,0.0,108186.146616,38302975.89232,0.0,1133595.411767,-1236.255,36292.984345,36292.984345,0.0,0.0,2654023077.044174,126923967.11295,742088971.396394,0.0,692982914.023598,162925995.981956,0.0,42473220.991262,0.0,5514958757.151375,5838725923.664755,0.0,-0.0,-62820937.844399,377351590.891223,139419721.996468,391124357.483808,252699435.463827,1005011287.064207,17877888282.4216,2834.22548,104438.653562,65137.78040199999,248612161.90199,0.0,246470694.546027
test0_DemHi_FuelHi_REcostMd_SitingRef_BattLo_PolOBBBA,0,2,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,13004.519767,0.0,12994.628099,0.0,86328.637812,6567.887523,31539.600793,142.0,405.8,0.0,24.4,4980.0,0.0,1158.9,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3629889.255655,0.0,0.0,0.0,26920965.006,398809607.652538,48493078.018819,68877139.182617,299450.736,442984.704,0.0,107369.660946,38647373.343053,0.0,1131390.389479,-1619.6535,34478.6,34478.6,0.0,0.0,5834496058.181145,46641978.15858,1683268897.498086,0.0,0.0,0.0,0.0,198323256.514358,0.0,4943058621.450113,7259091326.277111,0.0,-0.0,0.0,277408035.871008,139398528.138251,375947903.342,210929904.6123,1252512414.469493,22221076924.512447,2453.597242,74673.20181299999,55727.48422099999,181532127.979307,0.0,209409328.608196
test0_DemHi_FuelHi_REcostMd_SitingRef_BattMd_PolIRA,1,2,2,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,7267.268634,0.0,12994.628099,0.0,73760.714141,0.0,52372.293733,142.0,405.8,0.0,24.4,4980.0,0.0,1160.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1856287.26236,0.0,0.0,0.0,26920965.006,344314780.950645,0.0,95366004.338172,299450.736,442984.704,0.0,97980.435816,37650840.863554,0.0,1129458.597586,-2163.387,34657.68767,34657.68767,0.0,0.0,147026445.784046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5265351713.996316,6350279402.869067,0.0,0.0,-34742047.2524,369097504.924183,255460534.139126,376974889.750483,249389644.669781,1127214159.651668,14106052248.53227,3180.986222,93248.19508599999,69116.812335,216841117.425065,0.0,250093948.653279
test0_DemHi_FuelHi_REcostMd_SitingRef_BattMd_PolOBBBA,1,2,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,7511.673886,0.0,12994.628099,0.0,87741.954933,9188.298526,32133.494086,142.0,405.8,0.0,24.4,4980.0,0.0,1160.4,5.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-1736766.758795,0.0,0.0,0.0,26920965.006,387491875.411966,66242854.457692,68754702.39986,299450.736,442984.704,0.0,108432.263496,38648304.798166,0.0,1139057.04858,-1838.061,34478.6,34478.6,0.0,0.0,5332830774.346564,13703660.839512,1562104867.457523,0.0,0.0,48000919.448597,0.0,270914925.461274,0.0,5029793153.65611,7271199604.300949,0.0,-0.0,0.0,274632516.929715,161841502.138949,375947903.342,210184254.912334,1242560652.10784,21793714734.94137,2547.02538,68016.610667,60136.327936,162268780.405834,0.0,220377524.084631
test0_DemHi_FuelLo_REcostHi_SitingLim_BattHi_PolIRA,2,2,0,0,2,2,1391.955429,0.0,0.0,0.0,0.0,0.0,5663.67714,3063.965017,12994.628099,0.0,61051.939941,0.0,61503.58229,142.0,405.8,0.0,24.4,4980.0,0.0,129.196832,5.0,4045750.469088,0.0,0.0,0.0,0.0,0.0,0.0,-1207201.710632,19122592.440824,0.0,0.0,30008120.2923,144148574.637762,0.0,32326282.851527,272922.864,443341.2192,0.0,98274.581759,37748578.578284,0.0,67905.855061,-2685.66075,53693.512395,53693.512395,0.0,0.0,15772036371.090857,42071573.841444,3730006573.356958,0.0,740670367.035988,112501140.470056,0.0,210681769.611086,0.0,7150089671.439844,8117826099.609355,0.0,-0.0,-981671684.768929,618906258.139522,772830870.89505,550545140.45698,322516254.129022,522316313.565782,37681326718.87301,3032.381621,130749.112451,129986.097333,293215567.541826,0.0,400530875.421358
test0_DemHi_FuelLo_REcostHi_SitingLim_BattHi_PolOBBBA,2,2,0,1,2,2,1771.259861,0.0,0.0,0.0,0.0,0.0,5512.001898,4506.245684,12994.628099,0.0,64009.944127,0.0,57455.544257,142.0,405.8,0.0,24.4,4980.0,0.0,110.09259,5.0,6148925.063494,0.0,0.0,0.0,0.0,0.0,0.0,-1184900.202187,28299961.917738,0.0,0.0,30008120.2923,148487785.45287,0.0,30198634.061393,272922.864,443341.2192,0.0,97648.675397,37320823.093964,0.0,57864.665106,-3056.47275,49641.373484,49641.373484,0.0,0.0,16477852913.435509,42071573.841444,4061826354.358588,0.0,657876286.633483,13882978.987738,0.0,312041991.240684,0.0,7111409982.476671,8299309777.406047,0.0,-0.0,0.0,598836784.417728,815598217.839174,522001605.285326,316056166.671425,604075484.919608,39832840117.51342,2737.495113,129443.10041600002,124147.669924,288777774.5050889,0.0,391506248.18325603
test0_DemHi_FuelLo_REcostHi_SitingLim_BattLo_PolIRA,0,2,0,0,2,2,735.313241,4483.937368,0.0,0.0,0.0,0.0,35918.455574,3695.265627,12994.628099,0.0,53239.486586,0.0,45491.353899,142.0,405.8,0.0,24.4,4980.0,0.0,1115.4,5.0,3388330.030379,2356757.480371,0.0,0.0,0.0,0.0,0.0,-11725874.663833,21446948.476141,0.0,0.0,30008120.2923,102416509.07745,0.0,23910255.609526,299655.216,443341.2192,0.0,102351.494081,37985785.78374,0.0,586254.24,-2368.47,55513.84874300001,55513.84874300001,0.0,0.0,17659778098.228535,0.0,4149865621.624025,0.0,1920635324.511863,993720727.520294,0.0,272341758.810207,0.0,7722282623.631912,6078264724.582102,0.0,-0.0,-1622529904.537543,654803737.582887,397372477.612965,563470934.679287,353182619.540166,454655598.601368,39597844342.38808,2457.311323,163324.38462800003,121279.663635,369575472.666894,0.0,381129667.22660995
test0_DemHi_FuelLo_REcostHi_SitingLim_BattLo_PolOBBBA,0,2,0,1,2,2,998.853735,4450.608176,0.0,0.0,0.0,0.0,34278.046157,4509.526763,12994.628099,0.0,57499.169872,0.0,41279.529034,142.0,405.8,0.0,24.4,4980.0,0.0,1070.703478,5.0,4599814.343685,2339239.657482,0.0,0.0,0.0,0.0,0.0,-11792397.235348,26172837.868809,0.0,0.0,30008120.2923,111039530.317801,0.0,21696520.460209,299655.216,443341.2192,0.0,102351.494081,37985785.78374,0.0,562761.747955,-2368.47,54443.058579,54443.058579,0.0,0.0,18047176115.34141,0.0,4475269625.658294,0.0,1781450116.183356,859081293.114682,0.0,324295558.947637,0.0,7598698035.696829,6358176887.870164,0.0,-0.0,0.0,634067815.297436,445050255.106776,553346333.742996,346062778.536695,505285756.400628,41927960571.89691,2541.489136,160964.237416,115044.148163,371135571.962707,0.0,366840065.301752
