sc_point_gid,class,capacity,capital_adder_per_mw,cf,mean_resource_temp,mean_resource_depth,lcoe_site_usd_per_mwh,lcoe_all_in_usd_per_mwh
170102,8,147.24,0,0.9944,155,5000,83.8873,84.85446
170103,7,162.69,0,0.9948,186,6000,83.18519,84.15267
170104,7,175.78,0,0.9948,193,6000,82.38083,83.37782
170105,7,51.4,0,0.9948,190,6000,82.68624,83.356384
170590,6,11.26,0,0.9948,208,6000,80.73088,84.12554
170591,6,581.01,0,0.9948,201,6000,81.47209,85.0023
170592,7,630.24,0,0.9948,191,6000,82.60948,86.31189
170593,7,829.9,0,0.9948,196,6000,81.94121,85.86557
170594,7,655.32,0,0.9948,190,6000,82.67655,86.81081
170595,7,796.14,0,0.9948,196,6000,82.01252,88.41386
170596,7,710.83,0,0.9948,194,6000,82.201004,88.384705
170597,8,416.18,0,0.9944,154,5000,84.068504,90.04365
170598,8,419.92,0,0.9944,153,5000,84.246445,90.07904
170599,8,415.2,0,0.9943,151,5000,84.74109,90.48504
170600,9,428.43,0,0.9943,150,5000,85.09758,90.75467
170601,9,423.35,0,0.9943,150,5000,85.17956,90.961845
170602,7,650.47,0,0.9947,179,6000,84.14861,89.92484
170603,7,625.49,0,0.9947,180,6000,84.00645,89.9559
170604,8,625.46,0,0.9947,175,6000,84.916275,91.023445
170605,8,612.76,0,0.9947,173,6000,85.153625,89.0464
170606,7,624.31,0,0.9947,179,6000,84.184685,87.871
170607,7,609.72,0,0.9947,177,6000,84.52817,88.04856
170608,8,569.38,0,0.9947,170,6000,85.744286,88.692825
170609,8,526.33,0,0.9946,167,6000,86.45349,89.236664
170610,8,499.87,0,0.9946,164,6000,87.04412,89.82047
170611,8,463.01,0,0.9946,167,6000,86.457405,89.05523
170612,8,524.79,0,0.9946,166,6000,86.65378,89.423676
170613,8,492.33,0,0.9946,163,6000,87.47938,90.42236
170614,8,476.4,0,0.9945,160,6000,88.297935,90.6191
170615,8,474.85,0,0.9945,158,6000,88.75208,90.759026
170616,7,610.04,0,0.9947,177,7000,90.03094,91.734245
170617,7,561.78,0,0.9947,176,7000,90.32079,91.78512
170618,8,335.48,0,0.9944,153,6000,90.219765,91.75112
170619,8,415.18,0,0.9944,153,6000,90.066635,91.181885
170620,8,397.87,0,0.9944,153,6000,90.18924,91.813644
170621,8,401.69,0,0.9944,153,6000,90.24945,92.1095
170622,8,393.34,0,0.9944,151,6000,90.764565,93.17227
170623,8,392.24,0,0.9944,151,6000,91.02786,93.327286
170624,9,372.98,0,0.9944,149,6000,91.50722,93.91971
170625,8,383.46,0,0.9944,151,6000,91.01089,93.11397
170626,8,340.78,0,0.9944,152,6000,90.43086,92.459435
170627,8,288.77,0,0.9944,151,6000,90.754074,92.35571
170628,8,308.58,0,0.9944,151,6000,90.70651,92.189354
170629,8,328.74,0,0.9944,151,6000,91.03081,92.35743
170630,8,300.62,0,0.9944,150,6000,91.0697,92.55292
170631,8,262.2,0,0.9944,150,6000,91.17156,92.00424
170632,8,188.8,0,0.9944,151,6000,91.041794,91.87968
170633,9,195.68,0,0.9943,148,6000,91.91532,92.67611
170634,9,194.38,0,0.9944,149,6000,91.51222,92.51879
170635,8,170.13,0,0.9944,150,6000,91.07484,92.365326
170636,8,258.01,0,0.9944,151,6000,90.90802,92.454506
170637,9,322.34,0,0.9944,150,6000,91.26829,92.52909
170638,9,300.44,0,0.9944,149,6000,91.45382,92.79448
170639,9,318.3,0,0.9944,149,6000,91.464386,92.94927
170640,8,220.52,0,0.9944,151,6000,90.99078,92.45166
170641,8,188.14,0,0.9944,153,6000,90.31942,91.89111
170642,9,299.66,0,0.994,135,5000,90.34375,95.46151
170643,8,314.06,0,0.9944,152,6000,90.41597,92.20625
170644,8,295.8,0,0.9944,154,6000,89.79109,91.78244
170645,8,331.72,0,0.9945,155,6000,89.66336,91.74666
170646,8,400.31,0,0.9945,157,6000,89.02691,91.34799
170647,8,341.57,0,0.9945,158,6000,88.730354,90.96517
170648,8,385.5,0,0.9945,157,6000,88.90477,90.641304
170649,9,317.63,0,0.9941,140,5000,88.33147,89.9484
170650,9,324.09,0,0.9941,140,5000,88.0358,89.275764
170651,8,428.1,0,0.9945,161,6000,87.95939,89.886826
170652,9,312.4,0,0.9942,143,5000,87.020805,88.95589
170653,9,301.75,0,0.9942,145,5000,86.48465,88.56634
170654,9,294.5,0,0.9943,147,5000,85.752365,88.71614
170655,9,310.11,0,0.9943,149,5000,85.43365,88.324394
170656,8,282.79,0,0.9947,169,6000,85.98448,88.90915
170657,8,262.46,0,0.9947,170,6000,85.91731,87.8133
170658,8,225.65,0,0.9947,169,6000,86.011795,87.09572
170659,8,159.0,0,0.9943,150,5000,84.94484,86.10416
170660,8,111.55,0,0.9944,157,5000,83.26786,84.02084
170661,8,155.42,0,0.9944,156,5000,83.615555,84.66523
170662,8,207.11,0,0.9944,155,5000,83.914825,85.02711
170663,8,269.64,0,0.9945,160,5000,82.699104,83.80926
170664,8,331.92,0,0.9945,160,5000,82.67853,83.93068
170665,8,273.63,0,0.9945,161,5000,82.51969,83.90134
170666,8,300.83,0,0.9945,163,5000,82.054794,83.3139
170667,8,243.72,0,0.9946,172,5000,80.57974,81.86724
170668,8,355.9,0,0.9946,172,5000,80.52181,81.90976
170669,8,359.89,0,0.9945,166,5000,81.54505,83.21196
170670,8,399.15,0,0.9945,165,5000,81.69125,83.67189
170671,8,292.99,0,0.9945,164,5000,82.0148,84.08487
170672,8,124.03,0,0.9945,164,5000,81.83947,84.275566
170673,8,337.56,0,0.9945,166,5000,81.56602,83.84306
170674,8,221.5,0,0.9946,167,5000,81.45761,83.33755
170675,8,298.93,0,0.9945,166,5000,81.5998,83.588776
170676,8,229.84,0,0.9945,164,5000,81.88082,84.10426
170677,8,229.13,0,0.9945,164,5000,81.914406,84.55383
170678,8,212.85,0,0.9945,164,5000,81.86544,84.12311
170679,8,265.63,0,0.9945,165,5000,81.767105,83.93241
170680,8,170.69,0,0.9945,164,5000,81.84599,84.054726
170681,8,316.7,0,0.9945,164,5000,81.871216,84.24864
170682,8,200.9,0,0.9945,166,5000,81.54594,84.58857
170683,8,255.82,0,0.9945,166,5000,81.53538,84.78389
170684,8,169.04,0,0.9946,168,5000,81.25128,84.90513
170685,8,368.1,0,0.9946,168,5000,81.18559,85.49553
170686,8,389.94,0,0.9946,167,5000,81.347404,85.60813
170687,8,281.55,0,0.9945,167,5000,81.47769,84.97395
170688,8,86.24,0,0.9945,166,5000,81.645325,85.39406
170689,7,367.72,0,0.9948,195,6000,82.09119,84.630516
170690,7,592.97,0,0.9948,195,6000,82.13338,84.76704
170691,7,582.8,0,0.9948,194,6000,82.19535,85.062164
170692,7,715.7,0,0.9948,191,6000,82.60953,84.63331
170693,7,535.53,0,0.9948,185,6000,83.35166,85.01946
170694,7,448.55,0,0.9948,185,6000,83.39852,84.822395
170695,7,466.61,0,0.9948,185,6000,83.303406,84.412445
170696,7,378.95,0,0.9948,185,6000,83.40256,84.413284
170697,8,71.37,0,0.9944,155,5000,83.87569,84.46335
170698,8,72.93,0,0.9944,154,5000,83.98522,84.296394
170699,8,149.73,0,0.9944,153,5000,84.16519,84.52081
170700,8,198.87,0,0.9944,153,5000,84.22709,85.22264
170701,8,120.19,0,0.9943,152,5000,84.57682,85.93475
170702,8,28.83,0,0.9943,150,5000,85.01728,86.67802
170703,9,50.74,0,0.9943,149,5000,85.44762,90.525154
170704,8,223.05,0,0.9947,175,6000,84.95899,89.195694
170705,7,34.24,0,0.9947,176,6000,84.72629,89.26572
170706,7,23.35,0,0.9947,176,6000,84.764084,89.18055
170707,7,103.76,0,0.9947,178,6000,84.38999,87.3987
170708,7,434.92,0,0.9947,180,6000,84.146675,86.9828
170709,7,384.51,0,0.9947,182,6000,83.765495,85.989334
170710,7,419.7,0,0.9948,183,6000,83.65094,85.77778
170711,7,300.55,0,0.9947,182,6000,83.8394,85.82986
170712,7,424.65,0,0.9947,181,6000,83.958664,85.49711
170713,7,389.67,0,0.9947,182,6000,83.849236,85.42524
170714,7,357.24,0,0.9947,182,6000,83.799644,86.01414
170715,7,257.13,0,0.9947,181,6000,83.88314,85.85198
170716,7,355.82,0,0.9947,181,6000,83.92307,85.77022
170717,7,394.59,0,0.9947,182,6000,83.73571,85.88011
170718,7,301.33,0,0.9948,183,6000,83.66006,86.1866
170719,8,252.95,0,0.9944,156,5000,83.48749,85.10391
170720,7,175.05,0,0.9948,184,6000,83.45931,84.93232
170721,7,285.02,0,0.9948,183,6000,83.57612,84.841415
170722,7,393.0,0,0.9948,184,6000,83.517044,84.483406
170723,7,352.25,0,0.9947,182,6000,83.79346,84.50761
170724,7,255.74,0,0.9947,180,6000,84.017845,84.53926
170725,8,300.0,0,0.9947,174,6000,85.06948,85.90604
170726,9,123.49,0,0.9943,149,5000,85.42426,86.341934
170727,9,54.28,0,0.9943,148,5000,85.62705,87.1683
170728,8,108.64,0,0.9947,171,6000,85.583145,87.04987
170729,8,304.93,0,0.9947,171,6000,85.682755,87.62493
170730,8,257.56,0,0.9947,171,6000,85.57907,88.548004
170731,8,202.75,0,0.9947,171,6000,85.58332,88.50182
170732,8,253.23,0,0.9947,172,6000,85.47003,88.08101
170733,7,326.51,0,0.9947,178,6000,84.41676,86.8687
170734,7,375.95,0,0.9948,184,6000,83.56383,85.707245
170735,7,337.41,0,0.9947,182,6000,83.75787,85.5446
170736,7,14.37,0,0.9948,184,6000,83.55491,85.66184
170737,7,500.76,0,0.9948,184,6000,83.49828,85.65034
170738,7,385.65,0,0.9947,180,6000,84.038734,86.30462
170739,7,269.12,0,0.9947,179,6000,84.159966,86.177315
170740,7,173.26,0,0.9947,180,6000,84.08518,86.26155
170741,7,271.53,0,0.9947,182,6000,83.735535,85.408966
170742,7,154.38,0,0.9948,184,6000,83.53872,85.4254
170743,7,314.52,0,0.9947,180,6000,84.120804,86.6876
170744,8,443.23,0,0.9947,174,6000,85.02498,87.5941
170745,8,420.68,0,0.9947,174,6000,85.08603,87.98669
170746,7,345.1,0,0.9947,176,6000,84.67986,87.56567
170747,7,302.32,0,0.9947,175,6000,84.85124,87.85308
170748,8,323.82,0,0.9947,174,6000,85.10573,88.87285
170749,7,245.64,0,0.9947,175,6000,84.87526,86.14708
170750,7,239.92,0,0.9947,176,6000,84.77923,85.84839
170751,7,268.71,0,0.9947,177,6000,84.548874,85.640816
170752,7,225.33,0,0.9947,178,6000,84.400116,85.92039
170753,7,103.04,0,0.9947,179,6000,84.17256,85.97482
170754,7,121.26,0,0.9947,180,6000,84.15028,86.31468
170755,7,165.49,0,0.9947,182,6000,83.74761,86.04911
170756,7,116.11,0,0.9948,184,6000,83.56814,85.203804
170757,7,179.38,0,0.9947,182,6000,83.732155,85.52058
170758,7,190.25,0,0.9947,182,6000,83.84046,86.00237
170759,7,401.79,0,0.9948,183,6000,83.60615,85.91876
170760,7,331.69,0,0.9948,183,6000,83.6305,85.20937
170761,7,120.38,0,0.9947,183,6000,83.672264,85.79424
170762,7,151.85,0,0.9948,183,6000,83.65646,85.690384
170763,7,304.97,0,0.9948,184,6000,83.53023,85.28908
170764,7,240.36,0,0.9947,183,6000,83.70267,85.21774
170765,7,278.29,0,0.9947,182,6000,83.8392,85.09214
170766,7,168.74,0,0.9947,181,6000,83.92046,86.0989
170767,8,197.13,0,0.9944,154,5000,84.0889,86.45226
170768,7,393.39,0,0.9947,180,6000,84.04645,86.490105
170769,8,199.32,0,0.9944,153,5000,84.245285,86.4752
170770,7,250.48,0,0.9947,178,6000,84.324974,86.18308
170771,7,215.57,0,0.9947,177,6000,84.48583,87.324844
170772,7,238.67,0,0.9947,176,6000,84.66355,86.569885
170773,8,188.1,0,0.9943,151,5000,84.67201,86.4378
170774,8,168.21,0,0.9943,152,5000,84.52899,85.8266
170775,8,168.22,0,0.9943,152,5000,84.59888,85.71
170776,7,223.43,0,0.9947,177,6000,84.57297,86.03124
170777,8,199.18,0,0.9947,175,6000,84.92625,86.64463
170778,8,111.64,0,0.9947,173,6000,85.31269,87.97672
170779,9,92.5,0,0.9943,150,5000,85.066864,88.08355
170780,9,55.37,0,0.9943,150,5000,85.144226,88.20059
170781,8,40.5,0,0.9943,150,5000,84.930504,88.1039
170782,8,35.85,0,0.9943,152,5000,84.53676,87.435844
170783,8,78.04,0,0.9943,152,5000,84.58364,87.13824
170784,8,195.11,0,0.9943,152,5000,84.54402,87.31187
170785,8,222.88,0,0.9943,152,5000,84.492096,87.100685
170786,8,161.21,0,0.9944,155,5000,83.89687,85.48093
170787,8,89.22,0,0.9944,155,5000,83.76813,85.10043
170788,7,127.13,0,0.9948,189,6000,82.78666,83.85262
170789,7,90.38,0,0.9948,190,6000,82.70748,83.76646
170790,7,13.2,0,0.9948,192,6000,82.449104,84.261314
171275,7,18.32,0,0.9948,200,6000,81.5535,85.26417
171276,7,557.26,0,0.9948,197,6000,81.915855,85.76985
171277,7,826.39,0,0.9948,196,6000,81.96317,85.98046
171278,7,623.65,0,0.9948,195,6000,82.1237,86.6543
171279,7,667.04,0,0.9948,189,6000,82.80366,89.31962
171280,7,769.37,0,0.9948,194,6000,82.23095,88.511765
171281,7,786.78,0,0.9948,195,6000,82.05558,88.19774
171282,8,501.16,0,0.9945,160,5000,82.77054,88.8092
171283,8,476.22,0,0.9944,155,5000,83.74668,89.695435
171284,7,613.7,0,0.9947,178,6000,84.38544,90.25904
171285,7,557.3,0,0.9948,184,6000,83.43147,89.33751
171286,7,591.97,0,0.9948,189,6000,82.85143,88.84308
171287,7,523.93,0,0.9948,188,6000,82.959206,89.13073
171288,7,714.21,0,0.9948,185,6000,83.30266,87.61839
171289,7,633.46,0,0.9948,185,6000,83.39106,87.49923
171290,7,638.03,0,0.9948,186,6000,83.162056,86.7614
171291,7,641.97,0,0.9947,179,6000,84.253845,87.64707
171292,8,572.12,0,0.9947,170,6000,85.770676,89.02388
171293,8,556.61,0,0.9947,169,6000,86.024254,88.987595
171294,8,547.92,0,0.9946,168,6000,86.29795,89.159035
171295,8,536.51,0,0.9946,168,6000,86.33661,89.13616
171296,8,440.75,0,0.9946,166,6000,86.7484,89.51266
171297,8,492.34,0,0.9946,162,6000,87.586655,89.850266
171298,8,496.41,0,0.9946,161,6000,87.794,89.95016
171299,8,484.91,0,0.9945,160,6000,88.19379,90.17084
171300,8,430.12,0,0.9945,156,6000,89.195175,90.87146
171301,7,557.18,0,0.9947,177,7000,90.05727,91.49522
171302,8,405.17,0,0.9944,153,6000,90.20148,91.46254
171303,8,401.37,0,0.9944,153,6000,90.17165,91.404915
171304,8,417.02,0,0.9944,153,6000,90.09183,91.904175
171305,8,437.62,0,0.9944,153,6000,90.22992,92.10573
171306,8,438.64,0,0.9944,152,6000,90.41389,92.315926
171307,8,426.43,0,0.9944,151,6000,90.71696,93.09341
171308,8,384.62,0,0.9944,152,6000,90.613075,92.940544
171309,8,365.58,0,0.9944,152,6000,90.4212,92.342125
171310,8,334.04,0,0.9944,152,6000,90.56757,92.722
171311,8,300.07,0,0.9944,152,6000,90.670006,92.93673
171312,8,321.11,0,0.9944,152,6000,90.57826,92.23645
171313,8,321.11,0,0.9944,151,6000,90.78507,92.281044
171314,8,322.68,0,0.9944,151,6000,91.020355,92.4775
171315,8,357.4,0,0.9944,152,6000,90.63225,91.64116
171316,8,294.11,0,0.9944,152,6000,90.586914,91.64098
171317,8,323.8,0,0.9944,151,6000,90.71901,92.12871
171318,8,380.54,0,0.9944,152,6000,90.60162,91.78331
171319,8,345.12,0,0.9944,151,6000,90.77384,92.03832
171320,8,342.89,0,0.9944,150,6000,91.07867,92.67427
171321,8,285.51,0,0.9944,152,6000,90.504585,92.36527
171322,8,289.08,0,0.9944,152,6000,90.46523,92.20786
171323,8,305.76,0,0.9944,152,6000,90.640495,92.19694
171324,8,271.68,0,0.9944,151,6000,90.989105,92.623474
171325,8,328.95,0,0.9944,151,6000,90.7627,95.783066
171326,9,242.0,0,0.994,134,5000,90.43718,95.38572
171327,9,242.73,0,0.994,135,5000,90.27316,95.27657
171328,9,271.51,0,0.994,135,5000,90.20586,95.41938
171329,8,320.87,0,0.9944,153,6000,90.26666,92.67616
171330,8,217.76,0,0.9945,155,6000,89.663284,91.872215
171331,8,185.21,0,0.9945,157,6000,89.11119,91.172745
171332,8,336.71,0,0.9945,156,6000,89.24487,91.423
171333,9,293.95,0,0.9941,139,5000,88.42147,89.813065
171334,9,318.72,0,0.9941,141,5000,87.758415,89.10258
171335,9,311.01,0,0.9941,141,5000,87.951454,89.19193
171336,8,402.3,0,0.9946,163,6000,87.51827,88.74777
171337,9,294.19,0,0.9942,146,5000,86.27442,87.46401
171338,9,337.46,0,0.9943,149,5000,85.299225,86.12224
171339,9,378.26,0,0.9943,150,5000,85.07486,85.82308
171340,9,340.81,0,0.9943,149,5000,85.368324,86.47834
171341,8,199.99,0,0.9943,151,5000,84.91767,86.206635
171342,8,127.35,0,0.9943,150,5000,84.93549,86.08571
171343,8,181.72,0,0.9943,152,5000,84.60853,85.86881
171344,8,185.38,0,0.9944,157,5000,83.44792,84.35044
171345,8,209.77,0,0.9944,158,5000,83.13205,84.29131
171346,8,153.49,0,0.9944,154,5000,83.968124,85.26165
171347,8,277.21,0,0.9944,158,5000,83.081604,84.590576
171348,8,350.55,0,0.9945,161,5000,82.420425,84.01062
171349,8,341.45,0,0.9945,163,5000,82.138405,83.560265
171350,8,262.71,0,0.9946,168,5000,81.29848,82.84508
171351,8,199.01,0,0.9943,154,4000,79.04269,80.557556
171352,8,294.02,0,0.9943,154,4000,78.97929,80.73958
171353,8,328.97,0,0.9946,168,5000,81.14156,82.95348
171354,8,352.35,0,0.9946,167,5000,81.42543,83.443596
171355,8,232.7,0,0.9945,165,5000,81.672104,83.75604
171356,8,171.71,0,0.9945,165,5000,81.69913,84.198044
171357,8,276.66,0,0.9945,166,5000,81.54621,84.070946
171358,8,258.42,0,0.9945,165,5000,81.71797,83.554504
171359,8,295.3,0,0.9945,164,5000,81.995224,84.17301
171360,8,261.39,0,0.9945,163,5000,82.03976,84.46028
171361,8,321.84,0,0.9945,163,5000,82.034836,84.53728
171362,8,270.0,0,0.9945,162,5000,82.29752,84.65049
171363,8,183.91,0,0.9945,163,5000,82.11191,84.38642
171364,8,228.94,0,0.9945,163,5000,82.11403,84.448296
171365,8,246.95,0,0.9945,164,5000,81.92158,84.42246
171366,8,213.08,0,0.9945,164,5000,81.85958,84.760796
171367,8,79.29,0,0.9945,167,5000,81.47203,85.10367
171368,8,245.52,0,0.9946,168,5000,81.281334,84.87974
171369,8,298.87,0,0.9946,168,5000,81.275764,85.30277
171370,8,296.58,0,0.9946,167,5000,81.41224,85.45355
171371,8,228.74,0,0.9945,165,5000,81.6557,85.005455
171372,8,115.36,0,0.9945,164,5000,81.99395,85.239975
171373,7,147.53,0,0.9948,195,6000,82.074776,84.77192
171374,7,594.44,0,0.9948,194,6000,82.251625,84.80264
171375,7,399.16,0,0.9948,192,6000,82.46798,84.37845
171376,7,513.45,0,0.9948,190,6000,82.7379,84.583084
171377,7,414.66,0,0.9948,186,6000,83.28061,84.838394
171378,7,333.72,0,0.9948,187,6000,83.062904,84.41289
171379,7,376.9,0,0.9948,187,6000,83.03845,84.41551
171380,7,320.71,0,0.9948,186,6000,83.18388,84.33448
171381,7,174.27,0,0.9948,186,6000,83.16013,84.512825
171382,7,114.13,0,0.9948,186,6000,83.214775,83.7994
171383,7,99.31,0,0.9948,183,6000,83.60387,84.1241
171384,7,295.85,0,0.9947,181,6000,83.90921,84.448395
171385,8,82.11,0,0.9944,153,5000,84.312164,85.6893
171386,8,114.74,0,0.9947,174,6000,85.12938,86.9977
171387,8,46.77,0,0.9947,173,6000,85.19302,87.21161
171388,7,29.53,0,0.9947,176,6000,84.79778,89.89643
171389,7,20.74,0,0.9947,176,6000,84.684296,89.471306
171390,7,33.65,0,0.9947,179,6000,84.162865,89.41673
171391,7,388.41,0,0.9947,180,6000,84.15234,86.96281
171392,7,518.55,0,0.9947,181,6000,83.96695,86.63183
171393,7,531.73,0,0.9947,183,6000,83.710396,86.45528
171394,7,492.29,0,0.9947,183,6000,83.678215,85.659035
171395,7,409.92,0,0.9947,181,6000,83.86551,85.53478
171396,7,359.87,0,0.9947,182,6000,83.822235,85.24979
171397,7,406.61,0,0.9947,182,6000,83.716064,85.183685
171398,7,431.5,0,0.9948,183,6000,83.657715,86.067215
171399,7,327.1,0,0.9947,183,6000,83.675156,85.84756
171400,7,353.65,0,0.9947,183,6000,83.70677,86.06989
171401,7,287.25,0,0.9947,183,6000,83.70479,85.3909
171402,8,207.84,0,0.9944,158,5000,83.149765,85.23328
171403,8,259.2,0,0.9944,158,5000,83.04715,85.0596
171404,7,297.66,0,0.9948,186,6000,83.20143,85.37623
171405,7,316.55,0,0.9948,186,6000,83.288,84.52624
171406,7,460.16,0,0.9948,186,6000,83.26711,84.44653
171407,7,381.9,0,0.9948,185,6000,83.34865,84.433846
171408,7,358.59,0,0.9948,184,6000,83.568016,84.575294
171409,7,276.97,0,0.9947,182,6000,83.79816,84.82245
171410,8,123.3,0,0.9947,174,6000,85.0942,86.56645
171411,7,98.74,0,0.9947,178,6000,84.313896,85.987404
171412,8,29.27,0,0.9947,172,6000,85.42406,87.54105
171413,6,242.33,0,0.9949,208,7000,85.26703,87.37814
171414,7,181.13,0,0.9947,176,6000,84.69983,87.11849
171415,7,300.54,0,0.9947,176,6000,84.72267,87.42496
171416,7,301.46,0,0.9947,178,6000,84.42893,87.34599
171417,7,428.51,0,0.9948,184,6000,83.43409,85.800545
171418,7,475.6,0,0.9948,186,6000,83.24519,85.284836
171419,7,348.97,0,0.9948,185,6000,83.40375,85.08552
171420,7,25.14,0,0.9948,184,6000,83.5041,85.4893
171421,7,429.84,0,0.9948,183,6000,83.570656,85.37668
171422,7,347.49,0,0.9947,182,6000,83.76302,85.63602
171423,7,353.92,0,0.9947,181,6000,83.90235,85.92044
171424,7,201.07,0,0.9948,184,6000,83.499214,85.07567
171425,7,234.71,0,0.9948,187,6000,83.14309,84.760254
171426,7,263.26,0,0.9948,188,6000,82.92869,85.11023
171427,7,343.94,0,0.9948,186,6000,83.17656,85.31532
171428,7,420.32,0,0.9947,182,6000,83.78156,86.30833
171429,7,457.32,0,0.9947,181,6000,83.91539,86.63854
171430,7,339.16,0,0.9947,177,6000,84.507645,87.84971
171431,7,266.08,0,0.9947,176,6000,84.79762,87.98712
171432,7,340.92,0,0.9947,176,6000,84.73222,88.54904
171433,7,309.28,0,0.9947,175,6000,84.8385,85.68212
171434,8,217.7,0,0.9947,175,6000,84.915054,85.9092
171435,7,225.97,0,0.9947,175,6000,84.81851,86.18724
171436,7,170.07,0,0.9947,177,6000,84.61885,86.140854
171437,7,109.96,0,0.9947,177,6000,84.62205,86.428635
171438,7,131.55,0,0.9947,177,6000,84.47179,86.4917
171439,7,144.86,0,0.9947,181,6000,83.892456,86.0167
171440,7,140.72,0,0.9948,183,6000,83.66816,85.4738
171441,7,133.64,0,0.9947,182,6000,83.80229,86.11573
171442,7,204.52,0,0.9947,182,6000,83.81063,85.888794
171443,7,243.92,0,0.9947,182,6000,83.73367,86.00322
171444,8,151.2,0,0.9944,155,5000,83.68848,85.44117
171445,7,137.74,0,0.9947,182,6000,83.78908,85.51906
171446,7,286.56,0,0.9947,182,6000,83.74382,85.78176
171447,7,213.19,0,0.9947,182,6000,83.732895,85.63167
171448,7,207.79,0,0.9947,179,6000,84.164536,86.04788
171449,7,155.11,0,0.9947,180,6000,84.03661,85.13399
171450,7,117.27,0,0.9947,180,6000,84.13676,85.23467
171451,8,96.7,0,0.9944,154,5000,84.0856,85.39962
171452,8,127.24,0,0.9944,154,5000,84.10794,85.78257
171453,7,209.75,0,0.9947,178,6000,84.38705,86.09501
171454,7,89.13,0,0.9947,177,6000,84.61264,86.635605
171455,8,76.64,0,0.9943,151,5000,84.77263,87.51336
171456,8,88.49,0,0.9943,152,5000,84.49476,87.11763
171457,8,143.83,0,0.9944,153,5000,84.36441,86.29221
171458,8,247.11,0,0.9944,153,5000,84.27125,86.061
171459,7,329.22,0,0.9947,178,6000,84.44137,85.98745
171460,7,298.74,0,0.9947,177,6000,84.606636,86.286896
171461,7,229.6,0,0.9947,176,6000,84.71058,86.65086
171462,8,110.17,0,0.9947,174,6000,84.98043,87.868004
171463,8,90.15,0,0.9947,173,6000,85.21295,87.95271
171464,9,73.4,0,0.9943,148,5000,85.56452,88.396645
171465,9,40.22,0,0.9943,148,5000,85.609184,88.63847
171466,8,59.72,0,0.9943,150,5000,85.021194,87.77455
171467,8,160.05,0,0.9943,151,5000,84.79912,87.18536
171468,8,178.0,0,0.9943,150,5000,85.02905,87.29577
171469,8,217.29,0,0.9943,151,5000,84.761475,87.12186
171470,8,158.05,0,0.9944,154,5000,84.09783,85.54002
171471,8,98.34,0,0.9944,153,5000,84.16585,85.60889
171472,8,33.08,0,0.9944,156,5000,83.5211,85.11464
171473,7,30.11,0,0.9948,190,6000,82.65626,83.76222
171474,7,36.26,0,0.9948,187,6000,83.12939,84.43891
171961,7,281.36,0,0.9948,200,6000,81.60065,85.782425
171962,7,773.03,0,0.9948,197,6000,81.82829,86.155365
171963,7,660.08,0,0.9948,186,6000,83.14674,89.74313
171964,7,657.4,0,0.9948,193,6000,82.341606,88.7959
171965,7,767.22,0,0.9948,197,6000,81.83436,88.17304
171966,8,537.92,0,0.9945,165,5000,81.69355,87.934616
171967,7,775.87,0,0.9948,189,6000,82.76933,88.923615
171968,7,728.21,0,0.9948,188,6000,82.94826,89.03463
171969,7,735.79,0,0.9948,190,6000,82.73117,88.85342
171970,7,535.37,0,0.9948,193,6000,82.28995,88.14102
171971,7,353.76,0,0.9948,191,6000,82.625,88.384964
171972,7,791.68,0,0.9948,197,6000,81.81978,86.16164
171973,7,730.37,0,0.9948,193,6000,82.37182,86.491035
171974,7,685.02,0,0.9948,184,6000,83.5258,87.35287
171975,7,647.45,0,0.9947,178,6000,84.42746,87.781975
171976,8,538.53,0,0.9947,169,6000,86.032906,89.22277
171977,8,542.96,0,0.9947,170,6000,85.86481,89.05755
171978,8,561.7,0,0.9947,170,6000,85.765114,88.84277
171979,8,526.55,0,0.9946,168,6000,86.1512,89.07656
171980,8,434.19,0,0.9946,167,6000,86.37362,88.975296
171981,9,2.07,0,0.9937,128,4000,86.17905,88.57319
171982,9,1.0,0,0.9938,130,4000,85.28355,87.38318
171983,8,507.92,0,0.9945,160,6000,88.233475,90.44591
171984,7,643.6,0,0.9948,183,7000,88.93131,90.68928
171985,8,426.83,0,0.9945,155,6000,89.51459,90.87958
171986,8,362.66,0,0.9945,155,6000,89.646675,91.06231
171987,8,422.79,0,0.9944,154,6000,89.77959,91.32991
171988,8,401.09,0,0.9944,153,6000,90.09336,91.68965
171989,8,417.77,0,0.9944,153,6000,90.34706,92.142334
171990,8,428.62,0,0.9944,152,6000,90.38307,92.20895
171991,8,423.63,0,0.9944,153,6000,90.054886,91.97371
171992,8,435.22,0,0.9944,154,6000,89.76933,91.52078
171993,8,377.75,0,0.9944,154,6000,89.89448,91.716446
171994,8,436.39,0,0.9944,154,6000,89.79032,91.48254
171995,8,415.12,0,0.9944,154,6000,90.012314,91.52626
171996,8,413.69,0,0.9944,153,6000,90.065475,91.475746
171997,8,307.08,0,0.9944,152,6000,90.52286,91.87276
171998,8,335.03,0,0.9944,151,6000,90.95343,92.1859
171999,8,317.45,0,0.9944,151,6000,90.772156,91.965576
172000,8,321.57,0,0.9944,152,6000,90.60984,91.61619
172001,8,348.35,0,0.9944,152,6000,90.4213,91.631485
172002,8,395.31,0,0.9944,153,6000,90.35002,91.75215
172003,8,399.21,0,0.9944,150,6000,91.14931,92.68895
172004,9,389.57,0,0.9944,150,6000,91.26755,92.84051
