sc_point_gid,class,capacity,capital_adder_per_mw,cf,mean_resource_temp
93912,7,146.66,0,0.9947,196
93913,7,192.68,0,0.9947,193
93914,7,108.61,0,0.9947,192
93915,7,410.99,0,0.9947,191
93916,7,187.67,0,0.9946,178
93917,7,263.22,0,0.9947,195
93918,7,175.9,0,0.9946,181
93919,7,224.8,0,0.9946,179
93920,7,99.79,0,0.9946,179
93921,7,15.62,0,0.9947,190
93922,7,9.15,0,0.9947,198
93923,6,7.96,0,0.9947,201
93924,7,70.18,0,0.9946,185
93925,7,258.04,0,0.9946,185
93926,7,71.06,0,0.9946,179
93927,6,1.85,0,0.9948,221
93928,7,8.15,0,0.9946,177
93929,7,47.81,0,0.9947,189
93930,7,7.83,0,0.9947,188
93931,7,23.62,0,0.9946,183
93932,6,275.19,0,0.9947,202
93933,7,343.89,0,0.9947,189
93934,7,257.09,0,0.9947,186
93935,7,260.87,0,0.9947,192
93936,7,354.73,0,0.9947,190
93937,7,366.38,0,0.9947,188
93938,7,435.15,0,0.9947,192
93939,7,427.87,0,0.9947,192
93940,7,164.32,0,0.9947,196
93941,7,422.02,0,0.9946,184
93942,7,576.24,0,0.9946,182
93943,7,530.19,0,0.9946,185
93944,7,399.28,0,0.9946,179
93945,8,314.02,0,0.9944,165
93946,7,245.55,0,0.9946,179
93947,7,213.1,0,0.9946,182
93948,7,213.33,0,0.9946,186
93949,7,125.37,0,0.9947,190
93950,7,8.18,0,0.9947,181
93951,7,54.7,0,0.9947,183
93952,7,56.24,0,0.9947,180
93953,7,319.04,0,0.9947,182
93954,8,330.61,0,0.9946,174
93955,7,205.09,0,0.9947,178
93956,8,119.09,0,0.9946,174
93957,8,147.08,0,0.9945,166
93958,7,138.76,0,0.9948,190
93959,8,31.28,0,0.9945,164
93960,8,59.57,0,0.9945,167
93961,8,80.34,0,0.9946,169
93964,8,5.41,0,0.9946,173
93965,8,7.81,0,0.9946,174
93966,8,247.87,0,0.9946,168
93967,8,47.27,0,0.9946,167
93968,8,35.73,0,0.9945,164
93969,8,12.02,0,0.9945,161
93970,8,52.63,0,0.9946,170
93971,8,10.01,0,0.9946,171
93972,8,23.61,0,0.9946,172
93973,7,7.06,0,0.9947,181
93974,8,59.76,0,0.9945,166
93975,8,61.24,0,0.9945,163
93976,8,70.32,0,0.9946,171
93977,8,98.55,0,0.9943,156
93978,8,59.22,0,0.9944,161
93979,8,35.73,0,0.9944,165
93980,8,50.96,0,0.9943,155
93981,8,99.34,0,0.9944,158
93982,8,47.14,0,0.9943,154
93983,9,37.61,0,0.9942,147
93984,9,11.4,0,0.9941,146
93985,7,156.25,0,0.9946,176
93986,8,300.4,0,0.9946,174
93987,8,318.98,0,0.9946,169
93988,7,168.31,0,0.9947,177
93989,8,324.77,0,0.9946,175
93990,8,234.59,0,0.9942,151
93991,8,139.58,0,0.9943,153
93992,7,351.28,0,0.9947,179
93993,8,426.59,0,0.9946,174
93994,8,409.07,0,0.9945,164
93995,8,472.37,0,0.9945,166
93996,8,498.83,0,0.9946,167
93997,8,425.39,0,0.9946,168
93998,8,417.33,0,0.9946,167
93999,8,535.7,0,0.9946,167
94000,8,523.72,0,0.9946,167
94001,8,498.92,0,0.9946,170
94002,8,524.43,0,0.9946,169
94003,8,497.89,0,0.9946,167
94004,8,502.21,0,0.9946,167
94005,8,553.06,0,0.9946,168
94006,8,542.71,0,0.9946,167
94007,8,472.53,0,0.9946,167
94008,8,347.95,0,0.9946,168
94009,8,279.57,0,0.9946,168
94010,8,289.93,0,0.9945,165
94011,8,319.17,0,0.9945,165
94012,8,172.64,0,0.9945,165
94013,8,455.58,0,0.9945,166
94014,8,375.77,0,0.9946,167
94015,8,297.44,0,0.9945,166
94016,8,267.2,0,0.9945,166
94017,8,176.65,0,0.9946,169
94018,8,269.8,0,0.9945,163
94019,8,413.33,0,0.9944,156
94020,7,659.9,0,0.9947,182
94021,8,478.91,0,0.9944,159
94022,8,491.54,0,0.9945,160
94023,8,493.52,0,0.9944,158
94024,8,376.61,0,0.9944,159
94025,8,300.53,0,0.9944,157
94026,8,318.0,0,0.9944,155
94027,7,568.89,0,0.9947,181
94028,7,644.99,0,0.9947,180
94029,8,387.44,0,0.9944,154
94030,8,291.35,0,0.9944,153
94031,8,265.97,0,0.9944,153
94032,8,230.17,0,0.9944,153
94033,8,346.71,0,0.9944,153
94034,8,406.79,0,0.9944,153
94035,8,343.0,0,0.9943,152
94036,7,519.65,0,0.9947,177
94037,7,570.67,0,0.9947,177
94038,8,341.39,0,0.9943,152
94039,8,440.37,0,0.9947,174
94040,8,443.26,0,0.9947,173
94041,8,301.93,0,0.9947,174
94042,8,252.54,0,0.9947,175
94043,8,260.54,0,0.9947,174
94044,8,354.25,0,0.9947,172
94045,8,338.54,0,0.9947,171
94046,8,344.56,0,0.9946,169
94047,9,118.95,0,0.9942,146
94048,8,131.61,0,0.9946,165
94049,8,106.3,0,0.9946,165
94050,8,158.77,0,0.9946,166
94051,8,100.61,0,0.9947,170
94052,7,70.02,0,0.9947,175
94053,8,112.96,0,0.9947,174
94054,8,83.9,0,0.9947,171
94055,8,58.55,0,0.9947,172
94056,8,170.9,0,0.9947,173
94057,8,211.11,0,0.9947,173
94058,8,63.76,0,0.9947,170
94059,8,54.54,0,0.9946,168
94060,8,52.23,0,0.9946,168
94061,8,49.64,0,0.9946,167
94062,8,51.3,0,0.9946,167
94063,8,53.86,0,0.9946,167
94064,8,59.02,0,0.9946,165
94065,8,116.65,0,0.9946,167
94066,8,129.39,0,0.9946,167
94067,9,70.57,0,0.9943,149
94068,9,57.64,0,0.9943,150
94069,8,56.45,0,0.9946,164
94070,8,48.1,0,0.9945,159
94071,8,46.99,0,0.9945,157
94072,8,44.3,0,0.9945,158
94073,8,45.58,0,0.9945,159
94074,8,47.03,0,0.9945,158
94075,8,48.68,0,0.9945,159
94076,8,44.8,0,0.9945,159
94077,8,44.62,0,0.9945,159
94078,8,54.48,0,0.9946,161
94079,8,49.51,0,0.9945,161
94080,8,51.16,0,0.9945,160
94081,8,50.1,0,0.9946,163
94082,8,42.06,0,0.9946,163
94083,8,48.85,0,0.9946,161
94084,8,46.16,0,0.9945,160
94085,8,48.29,0,0.9945,159
94086,8,50.77,0,0.9945,160
94087,8,49.21,0,0.9946,161
94088,8,39.94,0,0.9945,159
94089,8,47.79,0,0.9946,163
94090,8,46.38,0,0.9946,163
94091,8,159.18,0,0.9946,165
94092,8,262.61,0,0.9946,165
94093,8,247.27,0,0.9946,168
94094,8,214.03,0,0.9946,164
94095,8,190.38,0,0.9945,161
94096,8,160.86,0,0.9946,163
94097,8,170.69,0,0.9946,164
94098,8,244.99,0,0.9946,165
94099,8,242.82,0,0.9946,165
94100,8,213.02,0,0.9946,164
94101,8,152.32,0,0.9946,163
94102,8,211.38,0,0.9946,163
94103,8,182.09,0,0.9946,161
94104,8,250.88,0,0.9946,163
94105,8,297.38,0,0.9946,164
94106,8,266.2,0,0.9946,163
94107,8,148.26,0,0.9945,161
94108,8,131.62,0,0.9945,160
94109,8,94.36,0,0.9945,160
94110,8,98.02,0,0.9945,158
94111,8,71.99,0,0.9945,157
94112,8,80.97,0,0.9945,156
94113,8,108.47,0,0.9945,158
94114,8,72.35,0,0.9945,155
94115,8,94.88,0,0.9944,153
94116,8,80.06,0,0.9944,152
94117,8,93.55,0,0.9944,152
94118,8,61.6,0,0.9944,152
94119,8,36.97,0,0.9944,153
94131,8,110.39,0,0.9945,155
94132,8,70.44,0,0.9945,156
94133,8,123.29,0,0.9945,157
94134,8,133.28,0,0.9945,158
94135,8,153.78,0,0.9945,160
94136,8,172.82,0,0.9945,160
94137,8,158.93,0,0.9945,158
94138,8,167.09,0,0.9945,159
94139,8,123.39,0,0.9945,159
94140,8,89.34,0,0.9945,158
94141,8,68.43,0,0.9945,156
94142,8,93.83,0,0.9945,158
94143,8,105.35,0,0.9945,160
94144,8,86.93,0,0.9945,159
94145,8,104.81,0,0.9945,159
94146,8,154.89,0,0.9946,161
94147,8,106.22,0,0.9946,164
94148,8,108.36,0,0.9946,165
94149,8,163.23,0,0.9946,168
94150,8,107.26,0,0.9947,171
94151,8,67.32,0,0.9947,170
94152,8,65.48,0,0.9947,170
94153,8,14.64,0,0.9946,167
94172,8,132.15,0,0.9946,165
94173,8,201.86,0,0.9946,162
94174,8,231.62,0,0.9945,160
94175,8,195.47,0,0.9945,160
94176,8,207.37,0,0.9945,159
94177,8,243.18,0,0.9945,159
94178,8,262.71,0,0.9945,158
94179,8,319.21,0,0.9945,159
94180,8,275.53,0,0.9945,160
94181,8,266.16,0,0.9945,160
94182,8,310.03,0,0.9945,159
94183,8,322.95,0,0.9945,159
94184,8,324.62,0,0.9945,160
94185,8,316.96,0,0.9945,160
94186,8,340.5,0,0.9945,161
94187,8,325.2,0,0.9946,162
94188,8,317.54,0,0.9945,161
94189,8,260.79,0,0.9945,161
94190,8,249.22,0,0.9946,162
94191,8,287.5,0,0.9945,160
94192,8,283.04,0,0.9945,161
94193,8,330.82,0,0.9945,161
94194,8,228.03,0,0.9946,161
94195,8,300.39,0,0.9946,161
94196,8,264.1,0,0.9946,162
94197,8,255.59,0,0.9946,163
94198,8,337.55,0,0.9945,160
94199,8,289.72,0,0.9945,159
94200,8,312.12,0,0.9945,158
94201,8,344.47,0,0.9945,158
94202,8,352.23,0,0.9945,159
94203,8,285.99,0,0.9945,161
94204,8,174.26,0,0.9946,162
94205,8,93.7,0,0.9945,160
94206,8,113.16,0,0.9945,159
94207,8,276.41,0,0.9944,154
94208,8,211.68,0,0.9944,153
94209,8,174.21,0,0.9944,150
94210,9,289.95,0,0.9944,150
94211,8,318.28,0,0.9944,150
94212,8,242.28,0,0.9944,152
94213,8,132.67,0,0.9944,153
94214,8,198.53,0,0.9947,175
94215,8,147.9,0,0.9945,156
94216,8,209.58,0,0.9944,153
94217,8,117.72,0,0.9944,153
94218,8,30.38,0,0.9944,154
94219,8,31.47,0,0.9945,158
94220,8,64.27,0,0.9946,162
94221,8,55.85,0,0.9946,164
94223,8,14.63,0,0.9946,168
94225,8,71.69,0,0.9947,174
94226,7,54.85,0,0.9947,176
94227,7,177.95,0,0.9947,179
94228,7,99.36,0,0.9948,186
94544,6,232.55,0,0.9947,212
94545,5,358.86,0,0.9947,226
94546,6,202.28,0,0.9947,223
94547,6,494.13,0,0.9947,218
94548,1,2264.07,0,0.9939,345
94549,7,4.86,0,0.9947,194
94550,1,368.12,0,0.9941,338
94551,7,97.87,0,0.9947,194
94552,6,192.43,0,0.9947,206
94553,7,574.36,0,0.9947,189
94554,7,540.45,0,0.9946,179
94555,7,364.74,0,0.9946,177
94556,7,98.69,0,0.9946,177
94557,8,61.97,0,0.9945,174
94558,6,44.38,0,0.9948,211
94559,8,83.42,0,0.9945,171
94560,7,139.83,0,0.9946,176
94561,7,182.77,0,0.9947,189
94562,7,279.28,0,0.9947,195
94563,6,311.19,0,0.9947,204
94564,6,646.06,0,0.9947,206
94565,6,484.03,0,0.9947,209
94566,6,392.58,0,0.9947,214
94567,5,712.72,0,0.9947,229
94568,5,534.94,0,0.9947,241
94569,6,245.23,0,0.9947,224
94570,6,181.94,0,0.9947,201
94571,7,81.0,0,0.9947,196
94572,7,28.49,0,0.9947,198
94573,6,16.65,0,0.9947,204
94574,6,123.92,0,0.9947,205
94575,7,58.79,0,0.9947,195
94576,7,190.14,0,0.9947,192
94577,6,179.73,0,0.9947,209
94578,7,118.25,0,0.9947,193
94579,7,188.06,0,0.9947,199
94580,7,62.09,0,0.9947,196
94581,7,2.5,0,0.9947,191
94582,8,1.72,0,0.9946,175
94583,8,207.96,0,0.9945,174
94584,7,412.83,0,0.9946,179
94585,7,438.34,0,0.9946,185
94586,7,307.4,0,0.9946,184
94587,7,587.13,0,0.9947,193
94588,7,480.71,0,0.9947,186
94589,7,280.84,0,0.9947,186
94590,8,90.47,0,0.9945,174
94591,7,253.33,0,0.9946,177
94592,7,188.32,0,0.9946,185
94593,7,396.89,0,0.9947,187
94594,7,427.87,0,0.9947,185
94595,7,151.63,0,0.9947,191
94596,7,44.51,0,0.9947,196
94597,7,52.15,0,0.9947,194
94598,7,37.62,0,0.9947,187
94599,7,285.32,0,0.9946,182
94600,7,366.54,0,0.9946,176
94601,7,250.56,0,0.9946,177
94602,8,127.9,0,0.9945,173
94603,8,117.14,0,0.9946,175
94604,8,113.97,0,0.9945,173
94605,7,7.59,0,0.9947,196
94606,7,20.79,0,0.9946,183
94607,7,102.05,0,0.9946,182
94608,6,581.7,0,0.9948,219
94609,6,439.55,0,0.9948,209
94610,8,270.74,0,0.9945,173
94611,7,217.32,0,0.9946,177
94612,7,260.64,0,0.9946,178
94613,8,200.12,0,0.9945,174
94614,8,169.54,0,0.9945,171
94615,7,262.74,0,0.9946,179
94616,7,318.09,0,0.9946,187
94617,7,373.63,0,0.9947,194
94618,7,84.85,0,0.9946,176
94619,7,187.43,0,0.9946,184
94620,7,421.34,0,0.9946,183
94621,7,213.9,0,0.9946,180
94622,7,140.68,0,0.9946,183
94623,7,157.76,0,0.9946,184
94624,7,22.15,0,0.9947,190
94625,7,144.63,0,0.9946,177
94626,7,320.59,0,0.9946,183
94627,7,584.61,0,0.9946,182
94628,7,450.93,0,0.9946,177
94629,8,331.91,0,0.9945,170
94630,8,208.17,0,0.9945,172
94631,7,283.37,0,0.9946,176
94632,8,149.21,0,0.9945,169
94633,8,79.38,0,0.9945,174
94634,8,0.05,0,0.9944,159
94635,7,112.56,0,0.9947,181
94636,7,141.49,0,0.9947,185
94637,8,438.02,0,0.9946,174
94638,8,431.33,0,0.9946,171
94639,7,118.72,0,0.9947,178
94640,8,86.32,0,0.9946,169
94641,7,138.45,0,0.9948,194
94642,7,161.93,0,0.9948,190
94643,8,24.42,0,0.9945,162
94644,8,10.28,0,0.9946,168
94645,8,126.88,0,0.9946,169
94646,8,130.85,0,0.9946,172
94647,8,88.7,0,0.9946,173
94649,8,42.36,0,0.9946,172
94650,8,456.15,0,0.9946,170
94651,8,51.27,0,0.9946,168
94652,8,23.11,0,0.9945,164
94653,8,42.28,0,0.9945,165
94654,8,21.04,0,0.9946,167
94655,8,20.78,0,0.9946,169
94656,8,28.58,0,0.9946,168
94657,8,19.71,0,0.9946,171
94658,8,20.25,0,0.9946,167
94659,8,35.77,0,0.9946,170
94660,8,27.67,0,0.9943,155
94661,8,37.22,0,0.9943,156
94662,8,61.25,0,0.9943,154
94663,8,6.35,0,0.9943,157
94664,8,55.66,0,0.9943,152
94665,8,36.91,0,0.9943,153
94666,8,5.15,0,0.9943,152
94667,9,0.65,0,0.9942,150
94668,8,18.92,0,0.9943,153
94669,8,185.91,0,0.9943,154
94670,7,366.64,0,0.9947,182
94671,8,150.61,0,0.9946,173
94672,7,146.22,0,0.9947,178
94673,7,104.33,0,0.9947,181
94674,8,159.22,0,0.9943,153
94675,7,345.66,0,0.9947,180
94676,7,363.91,0,0.9947,181
94677,7,292.27,0,0.9947,180
94678,8,325.42,0,0.9946,172
94679,7,544.93,0,0.9947,179
94680,7,583.71,0,0.9946,175
94681,8,478.88,0,0.9946,168
94682,8,351.58,0,0.9946,168
94683,8,539.51,0,0.9946,169
94684,8,487.38,0,0.9946,168
94685,8,484.71,0,0.9946,169
94686,8,477.4,0,0.9945,165
94687,8,498.33,0,0.9945,166
94688,8,494.78,0,0.9946,167
94689,8,485.77,0,0.9946,169
94690,8,524.85,0,0.9946,169
94691,8,536.2,0,0.9946,167
94692,8,494.2,0,0.9946,167
94693,8,410.67,0,0.9946,167
94694,8,350.95,0,0.9945,165
94695,8,275.89,0,0.9945,165
94696,8,288.01,0,0.9945,164
94697,8,361.13,0,0.9946,167
94698,8,267.53,0,0.9946,167
94699,8,380.18,0,0.9946,167
94700,8,448.68,0,0.9946,167
94701,8,411.06,0,0.9946,168
94702,8,463.29,0,0.9945,163
94703,8,441.76,0,0.9944,156
94704,7,646.48,0,0.9947,182
94705,8,474.2,0,0.9944,158
94706,8,456.67,0,0.9944,158
94707,8,423.76,0,0.9944,157
94708,8,373.73,0,0.9944,157
94709,8,180.03,0,0.9944,156
94710,8,0.94,0,0.9944,155
94711,7,372.82,0,0.9947,179
94712,7,634.42,0,0.9947,178
94713,7,537.07,0,0.9947,177
94714,7,442.67,0,0.9947,175
94715,7,490.66,0,0.9947,176
94716,8,382.81,0,0.9943,152
94717,8,151.75,0,0.9944,153
94718,8,348.85,0,0.9944,153
94719,8,373.31,0,0.9944,153
94720,7,548.83,0,0.9947,178
94721,7,567.83,0,0.9947,177
94722,7,520.5,0,0.9947,176
94723,8,468.88,0,0.9947,171
94724,8,525.34,0,0.9947,170
94725,8,537.99,0,0.9946,169
94726,8,482.89,0,0.9947,171
94727,8,479.01,0,0.9947,172
94728,8,440.75,0,0.9947,170
94729,8,363.47,0,0.9947,169
94730,9,222.72,0,0.9942,146
94731,9,155.84,0,0.9942,146
94732,9,260.51,0,0.9942,145
94733,8,350.02,0,0.9946,166
94734,8,287.88,0,0.9947,170
94735,7,281.31,0,0.9947,175
94736,8,298.81,0,0.9947,174
94737,8,184.42,0,0.9947,173
94738,8,78.75,0,0.9947,171
94739,8,68.64,0,0.9947,172
94740,8,176.56,0,0.9947,175
94741,7,129.05,0,0.9947,176
94742,8,87.18,0,0.9947,172
94743,8,67.64,0,0.9947,173
94744,8,54.6,0,0.9947,171
94745,9,39.08,0,0.9942,146
94746,8,54.19,0,0.9947,171
94747,8,55.96,0,0.9947,169
94748,8,77.43,0,0.9946,165
94749,8,108.83,0,0.9946,167
94750,8,65.41,0,0.9947,170
94751,8,53.86,0,0.9947,170
94752,8,42.59,0,0.9946,166
94753,8,50.66,0,0.9946,164
94754,8,46.11,0,0.9945,158
94755,8,46.05,0,0.9945,158
94756,8,57.42,0,0.9945,158
94757,8,50.88,0,0.9945,158
94758,8,54.73,0,0.9945,157
94759,8,51.74,0,0.9945,158
94760,8,44.54,0,0.9945,157
94761,8,43.79,0,0.9945,159
94762,8,48.38,0,0.9945,160
94763,8,47.21,0,0.9945,159
94764,8,49.65,0,0.9945,161
94765,8,56.49,0,0.9946,162
94766,8,47.32,0,0.9946,162
94767,8,44.11,0,0.9945,160
94768,8,50.27,0,0.9945,159
94769,8,47.99,0,0.9945,159
94770,8,57.29,0,0.9945,158
94771,8,52.13,0,0.9945,161
94772,8,37.04,0,0.9945,158
94773,8,45.44,0,0.9945,160
94774,8,46.66,0,0.9945,160
94775,8,47.19,0,0.9945,161
94776,8,86.77,0,0.9946,165
94777,8,222.22,0,0.9946,165
94778,8,236.74,0,0.9945,161
94779,8,228.64,0,0.9945,160
94780,8,186.74,0,0.9945,161
94781,8,231.69,0,0.9946,163
94782,8,218.49,0,0.9946,163
94783,8,227.65,0,0.9946,164
94784,8,211.78,0,0.9946,163
94785,8,85.12,0,0.9946,163
94786,8,101.39,0,0.9946,162
94787,8,164.11,0,0.9946,162
94788,8,224.53,0,0.9946,163
94789,8,272.34,0,0.9946,162
94790,8,270.36,0,0.9946,162
94791,8,181.16,0,0.9945,161
94792,8,87.41,0,0.9945,161
94793,8,156.41,0,0.9945,160
94794,8,78.77,0,0.9945,160
94795,8,87.64,0,0.9946,161
94796,8,65.38,0,0.9945,158
94797,8,78.14,0,0.9945,157
94798,8,64.9,0,0.9945,156
94799,8,92.37,0,0.9944,153
94800,8,83.34,0,0.9944,153
94801,8,89.16,0,0.9944,152
94802,8,78.26,0,0.9944,152
94803,8,46.54,0,0.9944,152
94815,8,143.18,0,0.9944,154
94816,8,148.78,0,0.9944,154
94817,8,116.37,0,0.9945,156
94818,8,134.86,0,0.9945,157
94819,8,157.13,0,0.9945,158
94820,8,119.37,0,0.9945,158
94821,8,181.7,0,0.9945,157
94822,8,118.44,0,0.9945,157
94823,8,144.95,0,0.9945,156
94824,8,108.72,0,0.9945,157
94825,8,87.83,0,0.9944,154
94826,8,109.05,0,0.9945,156
94827,8,100.18,0,0.9945,159
94828,8,92.9,0,0.9945,159
94829,8,123.26,0,0.9945,158
94830,8,145.44,0,0.9945,159
94831,8,111.87,0,0.9946,162
94832,8,106.81,0,0.9946,164
94833,8,98.63,0,0.9947,170
94834,8,149.42,0,0.9947,171
94835,8,199.05,0,0.9947,171
94836,8,88.81,0,0.9947,172
94854,8,125.27,0,0.9946,168
94855,8,201.32,0,0.9946,164
94856,8,177.22,0,0.9946,162
94857,8,233.21,0,0.9945,161
94858,8,240.74,0,0.9945,160
94859,8,178.94,0,0.9945,159
94860,8,222.92,0,0.9945,159
94861,8,269.93,0,0.9945,158
94862,8,300.59,0,0.9945,158
94863,8,352.61,0,0.9945,158
94864,8,269.82,0,0.9945,160
94865,8,332.34,0,0.9945,160
94866,8,355.88,0,0.9945,159
94867,8,265.85,0,0.9945,159
94868,8,308.94,0,0.9945,159
94869,8,342.85,0,0.9945,160
94870,8,368.26,0,0.9945,161
94871,8,318.4,0,0.9945,160
94872,8,216.99,0,0.9945,160
94873,8,272.75,0,0.9946,163
94874,8,170.22,0,0.9946,162
94875,8,42.76,0,0.9945,160
94876,8,312.87,0,0.9945,160
94877,8,324.88,0,0.9946,162
94878,8,220.33,0,0.9946,163
94879,8,296.44,0,0.9946,164
94880,8,322.15,0,0.9946,162
94881,8,187.98,0,0.9946,163
94882,8,277.06,0,0.9946,162
94883,8,285.77,0,0.9945,159
94884,8,299.7,0,0.9945,161
94885,8,293.39,0,0.9945,159
94886,8,221.32,0,0.9945,160
94887,8,149.92,0,0.9946,163
94888,8,174.98,0,0.9946,164
94889,8,99.67,0,0.9946,162
94890,8,189.75,0,0.9944,154
94891,8,253.25,0,0.9944,153
94892,8,201.51,0,0.9944,152
94893,8,167.69,0,0.9944,152
94894,8,227.25,0,0.9944,151
94895,8,246.08,0,0.9944,152
94896,8,233.49,0,0.9944,154
94897,8,204.12,0,0.9944,154
94898,8,137.49,0,0.9945,155
94899,8,132.38,0,0.9945,158
94900,7,202.42,0,0.9947,175
94901,8,79.85,0,0.9944,154
94902,8,31.29,0,0.9945,156
94903,8,21.51,0,0.9946,161
94904,8,38.9,0,0.9946,168
94905,8,19.18,0,0.9946,169
94907,8,115.4,0,0.9946,168
94908,8,94.69,0,0.9947,170
94909,8,62.23,0,0.9947,174
94910,8,101.64,0,0.9947,175
95228,6,313.92,0,0.9947,216
95229,1,2876.33,0,0.9938,350
95230,1,1951.69,0,0.9938,347
95231,1,3321.04,0,0.9938,348
95232,1,2567.11,0,0.9938,350
95233,1,196.35,0,0.9939,343
95234,6,10.27,0,0.9947,206
95235,6,17.61,0,0.9947,202
95236,6,402.08,0,0.9947,203
95237,7,613.77,0,0.9947,186
95238,7,493.02,0,0.9946,176
95239,6,467.58,0,0.9948,219
95240,8,74.02,0,0.9945,173
95241,8,111.4,0,0.9945,174
95242,6,176.78,0,0.9948,205
95243,8,42.41,0,0.9945,172
95244,8,192.76,0,0.9945,168
95245,8,36.63,0,0.9944,162
95246,7,202.82,0,0.9946,188
95247,6,308.1,0,0.9947,201
95248,7,241.63,0,0.9947,196
95249,6,294.03,0,0.9947,203
95250,6,291.8,0,0.9947,212
95251,6,261.8,0,0.9947,214
95252,5,366.81,0,0.9947,227
95253,6,304.31,0,0.9947,212
95254,6,252.56,0,0.9947,210
95255,7,33.0,0,0.9947,192
95256,6,16.15,0,0.9947,200
95257,6,139.97,0,0.9947,210
95258,7,93.67,0,0.9947,200
95259,7,57.19,0,0.9947,197
95260,7,280.34,0,0.9947,191
95261,7,163.79,0,0.9947,196
95262,7,466.16,0,0.9947,193
95263,7,378.62,0,0.9947,191
95264,7,9.94,0,0.9947,197
95265,7,194.89,0,0.9947,193
95266,7,107.87,0,0.9946,184
95267,8,177.07,0,0.9945,173
95268,7,75.24,0,0.9946,182
95269,7,191.41,0,0.9946,183
95270,7,297.91,0,0.9947,186
95271,7,366.14,0,0.9947,191
95272,7,305.51,0,0.9946,184
95273,7,241.97,0,0.9947,191
95274,8,79.21,0,0.9945,174
95275,5,332.86,0,0.9948,225
95276,7,143.14,0,0.9946,177
95277,7,275.4,0,0.9946,179
95278,7,440.82,0,0.9946,183
95279,7,207.7,0,0.9947,191
95280,7,117.82,0,0.9947,192
95281,7,247.24,0,0.9947,187
95282,7,57.38,0,0.9947,188
95283,7,189.16,0,0.9946,176
95284,8,147.37,0,0.9945,171
95285,7,272.29,0,0.9946,184
95286,6,171.39,0,0.9948,206
95287,8,219.9,0,0.9945,174
95288,7,215.31,0,0.9946,175
95289,7,174.65,0,0.9946,177
95290,7,195.28,0,0.9946,179
95291,7,30.93,0,0.9947,190
95292,6,420.83,0,0.9948,217
95293,6,554.73,0,0.9948,211
95294,6,483.91,0,0.9948,203
95295,8,288.38,0,0.9945,169
95296,8,289.17,0,0.9945,172
95297,8,301.87,0,0.9945,168
95298,6,397.39,0,0.9948,204
95299,8,309.65,0,0.9945,175
95300,7,365.28,0,0.9947,190
95301,7,302.88,0,0.9947,191
95302,8,197.94,0,0.9945,170
95303,7,422.0,0,0.9946,176
95304,7,199.03,0,0.9946,178
95305,7,283.21,0,0.9946,178
95306,7,370.88,0,0.9946,182
95307,7,169.07,0,0.9946,177
95309,8,34.99,0,0.9946,174
95310,7,513.06,0,0.9946,176
95311,8,466.49,0,0.9945,173
95312,7,360.63,0,0.9946,176
95313,8,185.37,0,0.9945,171
95314,8,90.3,0,0.9945,173
95315,8,65.78,0,0.9944,165
95316,8,79.37,0,0.9945,168
95317,8,7.58,0,0.9944,163
95318,7,29.58,0,0.9947,182
95319,7,217.5,0,0.9947,181
95320,7,197.26,0,0.9947,179
95321,8,162.65,0,0.9946,169
95322,8,215.32,0,0.9946,172
95323,8,70.1,0,0.9946,169
95324,8,55.32,0,0.9945,165
95325,7,126.41,0,0.9948,194
95326,8,98.55,0,0.9945,164
95327,8,24.78,0,0.9945,162
95328,8,6.02,0,0.9946,168
95329,8,67.88,0,0.9946,170
95330,8,349.26,0,0.9946,171
95331,8,377.3,0,0.9946,172
95332,8,275.65,0,0.9946,174
95333,8,65.03,0,0.9946,171
95334,8,192.72,0,0.9945,166
95335,8,2.09,0,0.9945,164
95336,8,25.41,0,0.9945,164
95337,8,9.1,0,0.9946,168
95338,8,16.12,0,0.9946,167
95339,8,16.57,0,0.9945,165
95340,8,34.89,0,0.9945,165
95341,8,29.5,0,0.9945,166
95342,8,19.95,0,0.9946,170
95343,8,23.71,0,0.9943,152
95344,8,10.19,0,0.9944,158
95345,8,9.11,0,0.9943,156
95346,8,0.3,0,0.9944,165
95347,8,0.99,0,0.9943,155
95348,8,23.78,0,0.9945,165
95349,8,51.32,0,0.9942,150
95350,8,171.84,0,0.9946,175
95351,8,70.47,0,0.9946,173
95352,7,81.89,0,0.9948,195
95353,7,151.63,0,0.9947,188
95354,7,219.58,0,0.9947,184
95355,7,209.44,0,0.9947,184
95356,7,54.61,0,0.9947,181
95357,7,187.19,0,0.9947,179
95358,7,213.03,0,0.9947,180
95359,7,330.88,0,0.9947,181
95360,7,441.26,0,0.9947,183
95361,7,248.83,0,0.9947,187
95362,7,415.59,0,0.9947,185
95363,7,330.03,0,0.9947,185
95364,7,588.84,0,0.9947,178
95365,8,533.27,0,0.9946,168
95366,8,457.86,0,0.9945,166
95367,8,551.81,0,0.9946,168
95368,8,422.17,0,0.9946,168
95369,8,459.54,0,0.9946,168
95370,8,456.82,0,0.9945,166
95371,8,507.1,0,0.9946,167
95372,8,542.11,0,0.9946,168
95373,8,575.01,0,0.9946,169
95374,8,510.09,0,0.9946,168
95375,8,526.74,0,0.9946,168
95376,8,514.98,0,0.9946,167
95377,8,426.76,0,0.9945,163
95378,8,402.48,0,0.9945,162
95379,8,384.29,0,0.9945,163
95380,8,396.3,0,0.9945,162
95381,8,343.67,0,0.9945,161
95382,8,189.25,0,0.9945,164
