sc_point_gid,class,capacity,capital_adder_per_mw,cf,mean_resource_temp,mean_resource_depth,lcoe_site_usd_per_mwh,lcoe_all_in_usd_per_mwh
124656,8,357.33,0,0.9944,158,4000,78.39033,80.91232
124657,8,251.25,0,0.9943,155,4000,78.81664,80.54142
124658,9,197.7,0,0.9942,149,4000,79.956696,81.57634
124659,9,12.17,0,0.9941,143,4000,81.467064,83.135544
124660,8,23.92,0,0.9945,163,5000,82.05277,85.09598
124661,8,79.96,0,0.9944,157,5000,83.39573,85.86049
124662,8,97.48,0,0.9943,152,5000,84.59755,87.232445
124663,9,88.48,0,0.9943,147,5000,85.797905,87.765434
124664,9,73.82,0,0.9942,146,5000,86.28538,88.20357
124665,9,143.23,0,0.9942,143,5000,87.02478,89.02404
124666,9,193.45,0,0.9942,146,5000,86.13493,88.339165
124667,7,15.33,0,0.9948,183,6000,83.64632,86.45803
124668,7,4.19,0,0.9948,183,6000,83.60593,87.03596
124670,8,3.15,0,0.9943,154,4000,79.093636,88.20939
124671,8,0.91,0,0.9944,158,4000,78.40777,85.60977
124673,6,26.76,0,0.9947,202,4000,73.96799,79.949814
124674,7,0.02,0,0.9947,194,4000,74.494446,81.7747
124675,7,137.4,0,0.9947,191,4000,74.68671,81.654724
124676,7,64.5,0,0.9946,182,4000,75.41708,82.750046
124677,7,0.86,0,0.9946,185,4000,75.1355,85.13854
124679,8,0.95,0,0.9944,165,4000,77.37176,83.2107
124682,7,4.61,0,0.9946,176,4000,75.996346,79.58386
124683,8,1.15,0,0.9946,169,5000,81.00355,84.13876
124684,8,17.18,0,0.9945,172,4000,76.44276,78.85465
124685,8,26.51,0,0.9945,172,4000,76.44368,78.70407
124687,7,0.39,0,0.9947,177,5000,79.80713,82.1836
124688,8,4.73,0,0.9943,156,4000,78.74989,80.7743
124689,7,15.43,0,0.9947,182,5000,79.18182,81.14175
124690,7,0.18,0,0.9947,184,5000,78.9907,81.4701
124699,8,0.2,0,0.9944,162,4000,77.742386,80.91622
124703,6,3.72,0,0.9949,210,6000,80.59486,82.89133
124704,6,1.81,0,0.9949,217,6000,79.93242,82.10336
124705,8,2.46,0,0.9943,157,4000,78.57806,80.86768
124706,8,0.22,0,0.9946,172,5000,80.63037,82.46214
124707,7,2.61,0,0.9947,183,5000,79.06907,80.36036
124708,7,9.54,0,0.9947,182,5000,79.1596,80.00324
124709,7,4.83,0,0.9947,184,5000,79.03895,80.810165
124710,7,136.48,0,0.9947,176,5000,79.99262,81.90894
124711,8,240.18,0,0.9946,173,5000,80.40249,88.016975
124712,8,52.36,0,0.9946,170,5000,80.83356,83.29556
124713,8,44.69,0,0.9946,167,5000,81.32523,84.70694
124714,8,41.95,0,0.9945,163,5000,82.175125,85.34076
124715,8,59.79,0,0.9945,164,5000,81.99993,85.04159
124716,8,37.75,0,0.9945,165,5000,81.67694,84.65893
124717,8,13.74,0,0.9945,160,5000,82.60596,85.67746
124719,8,1.12,0,0.9944,157,5000,83.30943,86.30712
124720,8,16.87,0,0.9944,157,5000,83.45016,86.710335
124721,8,2.32,0,0.9944,158,5000,83.050316,86.50122
124727,7,157.65,0,0.9947,177,6000,84.580185,89.53687
124728,7,71.96,0,0.9947,176,6000,84.73084,89.381004
124730,8,58.93,0,0.9947,174,6000,85.01881,92.75236
124731,8,80.79,0,0.9947,174,6000,85.043564,92.5338
124732,8,48.4,0,0.9947,173,6000,85.217026,92.481384
124733,8,54.03,0,0.9947,173,6000,85.218185,92.89851
124734,8,32.84,0,0.9947,173,6000,85.174034,92.079544
124735,8,18.73,0,0.9947,171,6000,85.53604,92.26495
124736,8,57.65,0,0.9947,171,6000,85.534966,92.02786
124737,8,1.8,0,0.9947,170,6000,85.87711,91.64379
124738,7,20.59,0,0.9947,176,6000,84.691055,90.26527
124739,8,184.17,0,0.9947,173,6000,85.18307,90.368835
124740,8,63.6,0,0.9947,173,6000,85.16718,89.12124
124741,8,79.1,0,0.9947,174,6000,85.09519,89.0645
124742,8,114.0,0,0.9947,175,6000,84.924095,88.94845
124743,8,138.84,0,0.9947,175,6000,84.966,90.9365
124744,7,292.37,0,0.9947,175,6000,84.84169,89.94048
124745,7,332.05,0,0.9947,178,6000,84.407715,89.192245
124746,7,110.16,0,0.9947,177,6000,84.54553,89.19885
124747,7,126.95,0,0.9947,182,6000,83.73626,87.81527
124748,7,36.9,0,0.9948,188,6000,82.90693,86.97196
124749,7,2.75,0,0.9948,190,6000,82.69393,86.97359
124750,6,0.68,0,0.9948,202,6000,81.3064,90.408165
124752,8,2.7,0,0.9946,171,5000,80.731804,88.58861
124757,7,8.17,0,0.9948,194,5000,78.028656,86.046364
124758,8,17.51,0,0.9944,162,4000,77.71264,86.237274
124759,7,116.76,0,0.9948,198,5000,77.67634,88.22424
124760,7,3.2,0,0.9947,189,5000,78.478325,88.516815
124761,6,3.79,0,0.9949,220,6000,79.7238,89.5878
124762,7,15.83,0,0.9947,181,5000,79.34693,88.44977
124763,7,142.32,0,0.9947,181,5000,79.364044,88.16201
124764,7,409.97,0,0.9947,186,5000,78.82572,86.570015
124765,7,197.06,0,0.9947,185,5000,78.84503,86.40988
124766,8,177.6,0,0.9944,158,4000,78.30502,85.33792
124767,7,39.53,0,0.9947,189,5000,78.50147,85.78561
124768,8,42.4,0,0.9944,158,4000,78.336716,86.567314
124769,7,0.02,0,0.9947,187,5000,78.664444,83.36203
124770,7,164.24,0,0.9947,180,5000,79.42544,83.51161
124771,7,445.12,0,0.9947,180,5000,79.39909,82.532036
124772,7,87.35,0,0.9947,177,5000,79.85737,83.167046
124773,6,37.72,0,0.9949,211,6000,80.48462,83.42332
124774,7,261.09,0,0.9947,176,5000,79.99721,81.80817
124775,7,306.19,0,0.9946,176,5000,80.032394,81.50287
124776,8,382.1,0,0.9946,169,5000,80.98461,81.84967
124777,8,468.46,0,0.9946,168,5000,81.20784,82.062325
124778,8,345.55,0,0.9946,167,5000,81.30676,82.33209
124779,7,389.63,0,0.9948,198,6000,81.79071,83.153534
124780,7,694.33,0,0.9948,195,6000,82.15565,83.46203
124781,7,259.11,0,0.9948,191,6000,82.54693,84.79966
124782,7,475.87,0,0.9948,191,6000,82.63613,84.566185
124783,7,273.91,0,0.9948,189,6000,82.77345,85.03342
124784,7,394.67,0,0.9948,189,6000,82.81735,85.05779
124785,7,513.05,0,0.9948,183,6000,83.60095,86.48347
124786,7,424.64,0,0.9947,181,6000,83.878456,86.93384
124787,7,235.78,0,0.9947,180,6000,84.05935,87.38946
124788,7,387.95,0,0.9947,179,6000,84.26019,87.84282
124789,8,381.06,0,0.9947,175,6000,84.9578,88.746414
124790,9,248.85,0,0.9943,150,5000,85.1157,88.79947
124791,9,163.09,0,0.9943,149,5000,85.21612,88.67669
124792,9,160.8,0,0.9943,148,5000,85.63218,88.5497
124793,9,197.68,0,0.9943,148,5000,85.65942,88.99333
124794,8,126.97,0,0.9946,167,6000,86.42252,90.1729
124795,8,247.95,0,0.9946,166,6000,86.692276,90.70371
124796,8,417.94,0,0.9946,164,6000,87.10667,90.81406
124797,8,362.59,0,0.9946,163,6000,87.320595,91.22988
124798,8,193.36,0,0.9946,163,6000,87.323105,91.42722
124799,8,74.77,0,0.9945,160,6000,88.185394,92.49324
124800,7,165.13,0,0.9947,178,7000,89.88027,94.38887
124801,8,109.9,0,0.9944,154,6000,89.800476,94.50544
124802,8,93.54,0,0.9945,156,6000,89.235664,93.828354
124803,8,74.01,0,0.9945,156,6000,89.32709,93.51135
124804,8,263.97,0,0.9947,173,7000,90.86645,94.6327
124805,8,138.99,0,0.9947,171,7000,91.40935,95.66955
124806,8,104.94,0,0.9947,169,7000,91.80802,96.23518
124807,9,212.7,0,0.9944,149,6000,91.42839,95.979065
124808,8,265.86,0,0.9944,151,6000,90.98485,96.36654
124809,9,219.33,0,0.994,135,5000,90.26367,96.067406
124810,9,140.46,0,0.9944,149,6000,91.484665,96.98806
124811,9,150.8,0,0.9943,148,6000,91.85453,96.544975
124812,9,162.9,0,0.9943,149,6000,91.6819,96.16461
124813,9,144.57,0,0.9944,150,6000,91.379005,95.688515
124814,8,101.18,0,0.9944,150,6000,91.11612,95.47395
124815,8,81.38,0,0.9944,150,6000,91.089615,94.75314
124816,9,68.69,0,0.9944,149,6000,91.55053,95.29834
124817,9,57.93,0,0.9943,145,6000,92.95506,96.80454
124818,9,48.84,0,0.9943,144,6000,93.57294,97.5401
124819,9,80.45,0,0.9942,143,6000,93.76418,97.69023
124820,9,75.96,0,0.9942,141,6000,94.72996,98.801865
124821,9,89.27,0,0.9942,141,6000,94.68406,98.85693
124822,9,150.81,0,0.9943,144,6000,93.44258,96.594185
124823,9,132.54,0,0.9943,145,6000,92.93486,95.90109
124824,9,31.97,0,0.9943,145,6000,93.237236,96.14336
124825,9,42.09,0,0.9943,144,6000,93.435356,96.26383
124826,9,190.69,0,0.9943,148,6000,92.005196,94.64558
124827,9,98.47,0,0.9943,147,6000,92.16232,94.72621
124828,9,28.38,0,0.9943,146,6000,92.53129,94.871124
124829,9,29.15,0,0.9943,146,6000,92.7833,95.28267
124830,9,31.48,0,0.9943,145,6000,93.07117,95.67893
124831,9,40.33,0,0.9943,147,6000,92.29668,94.74484
124832,9,76.88,0,0.9943,147,6000,92.2041,94.52428
124833,9,69.28,0,0.9943,148,6000,91.98236,94.57254
124834,9,136.89,0,0.9943,148,6000,92.0692,94.7358
124835,9,215.56,0,0.9944,149,6000,91.490074,94.24229
124836,9,264.74,0,0.9944,149,6000,91.49922,94.01382
124837,9,260.48,0,0.9944,149,6000,91.518486,93.7764
124838,9,255.32,0,0.9943,148,6000,91.9663,94.38304
124839,9,256.13,0,0.9943,147,6000,92.3727,94.07167
124840,9,98.52,0,0.9943,149,6000,91.713264,93.30886
124841,9,88.21,0,0.9943,148,6000,91.771545,93.3982
124842,9,73.01,0,0.9944,150,6000,91.36426,93.42538
124843,8,91.9,0,0.9944,151,6000,90.769325,92.838104
124844,8,85.43,0,0.9944,150,6000,91.07899,93.19671
124845,8,124.94,0,0.9944,150,6000,91.19012,93.367
124846,8,59.56,0,0.9944,151,6000,91.008286,93.3594
124847,8,131.91,0,0.9944,151,6000,90.89295,93.21992
124848,8,151.45,0,0.9944,152,6000,90.64373,92.864975
124849,8,124.73,0,0.9944,151,6000,90.95431,93.116684
124850,8,143.28,0,0.9944,151,6000,90.88994,92.971
124851,8,57.0,0,0.9944,151,6000,90.721275,92.66535
124852,8,100.74,0,0.9944,152,6000,90.67924,92.670425
124853,8,108.24,0,0.9944,151,6000,90.79241,93.482605
124854,9,104.71,0,0.9944,150,6000,91.28772,93.88793
124855,9,113.9,0,0.9944,150,6000,91.27375,94.18855
124856,8,123.6,0,0.9944,150,6000,91.0887,93.86901
124857,8,82.5,0,0.9944,152,6000,90.61747,93.64856
124858,8,90.34,0,0.9944,153,6000,90.22857,93.338135
124859,8,146.78,0,0.9944,153,6000,90.075096,92.40218
124860,8,160.96,0,0.9944,154,6000,89.85856,92.40001
124861,8,136.59,0,0.9945,155,6000,89.58031,93.03455
124862,8,245.49,0,0.9945,154,6000,89.760826,92.8927
124863,8,266.82,0,0.9945,155,6000,89.50983,92.620575
124864,8,252.58,0,0.9945,155,6000,89.574936,92.46717
124865,8,330.35,0,0.9945,155,6000,89.69083,92.154755
124866,8,136.84,0,0.9945,155,6000,89.51818,92.21124
124867,8,259.9,0,0.9945,155,6000,89.4681,91.903625
124868,8,308.19,0,0.9945,156,6000,89.31611,92.0517
124869,8,322.86,0,0.9945,156,6000,89.41894,92.10961
124870,8,367.95,0,0.9945,156,6000,89.282974,92.06528
124871,8,407.19,0,0.9945,157,6000,88.9484,91.177086
124872,8,382.53,0,0.9945,158,6000,88.67769,90.933914
124873,8,390.91,0,0.9945,158,6000,88.77675,91.104706
124874,8,378.51,0,0.9945,158,6000,88.812164,91.39142
124875,8,315.98,0,0.9945,157,6000,88.98945,91.43787
124876,8,323.08,0,0.9945,158,6000,88.77167,91.777084
124877,8,304.35,0,0.9945,158,6000,88.80707,91.50258
124878,8,255.92,0,0.9946,161,6000,87.86022,90.84207
124879,8,368.81,0,0.9946,164,6000,87.122856,90.06565
124880,8,411.64,0,0.9946,165,6000,86.99484,90.10901
124881,8,414.14,0,0.9947,172,6000,85.33322,87.94165
124882,7,348.08,0,0.9947,178,6000,84.39281,86.22296
124883,7,360.01,0,0.9947,178,6000,84.33864,86.15109
124884,7,317.77,0,0.9947,179,6000,84.182556,85.8099
124885,7,258.84,0,0.9947,181,6000,83.975296,85.52019
124886,7,251.52,0,0.9947,181,6000,83.94577,85.3794
124887,7,144.0,0,0.9947,178,6000,84.32207,85.68676
124888,8,189.29,0,0.9947,174,6000,85.05631,86.69354
124889,8,187.61,0,0.9947,172,6000,85.38346,86.75212
124890,8,193.09,0,0.9947,169,6000,85.94952,87.889885
124891,8,156.84,0,0.9946,165,6000,86.829475,88.44313
124892,8,163.82,0,0.9946,165,6000,86.98769,88.72663
124893,8,124.52,0,0.9946,163,6000,87.360085,89.203125
124894,8,120.91,0,0.9946,163,6000,87.37258,89.22241
124895,8,114.75,0,0.9946,165,6000,86.993645,88.386116
124896,8,133.94,0,0.9946,165,6000,86.95497,88.68852
124897,8,193.29,0,0.9946,165,6000,86.906494,89.31032
124898,8,116.63,0,0.9946,164,6000,87.07096,89.02991
124899,8,142.36,0,0.9946,164,6000,87.26507,88.98011
124900,8,108.08,0,0.9946,164,6000,87.22656,88.95741
124901,8,31.21,0,0.9946,164,6000,87.21681,88.63803
124902,8,122.11,0,0.9946,163,6000,87.29108,88.57982
124903,8,126.25,0,0.9946,163,6000,87.27639,88.37625
124904,8,119.15,0,0.9946,162,6000,87.552536,88.30793
124905,8,35.41,0,0.9946,162,6000,87.566055,88.43971
124906,8,42.33,0,0.9945,161,6000,88.028015,88.5314
124907,8,153.13,0,0.9945,159,6000,88.369385,89.30853
124908,8,74.21,0,0.9945,159,6000,88.429794,89.72083
124909,8,111.41,0,0.9945,160,6000,88.27463,89.44117
124910,8,143.17,0,0.9945,159,6000,88.31134,89.745445
124911,8,186.61,0,0.9945,161,6000,87.90698,89.32992
124912,8,186.44,0,0.9946,161,6000,87.865036,89.45909
124913,8,269.62,0,0.9945,161,6000,88.000206,89.51843
124914,8,287.17,0,0.9945,159,6000,88.35641,89.88023
124915,8,127.92,0,0.9945,159,6000,88.371414,89.52661
124916,8,98.87,0,0.9945,159,6000,88.32211,89.22903
124917,8,201.77,0,0.9945,160,6000,88.271484,89.34897
124918,8,348.56,0,0.9946,161,6000,87.799164,88.38413
124919,8,179.72,0,0.9946,161,6000,87.85702,88.971725
124920,8,230.27,0,0.9945,160,6000,88.04417,89.48017
124921,8,135.35,0,0.9946,162,6000,87.679016,89.18469
124922,8,186.04,0,0.9945,160,6000,88.06905,89.74429
124923,7,399.02,0,0.9948,187,7000,88.231285,90.21029
124924,8,343.58,0,0.9945,161,6000,87.89295,89.76955
124925,8,265.31,0,0.9946,161,6000,87.82086,89.27189
124926,8,131.38,0,0.9946,162,6000,87.74031,89.045204
124927,8,166.43,0,0.9946,162,6000,87.6251,88.80856
124928,8,306.73,0,0.9946,162,6000,87.74054,89.35835
124929,8,279.82,0,0.9945,161,6000,87.89254,89.197266
124930,8,209.25,0,0.9946,162,6000,87.647156,89.24152
124931,7,305.07,0,0.9948,183,7000,88.908646,90.73038
124932,8,188.83,0,0.9945,159,6000,88.41468,90.207016
124933,8,162.77,0,0.9946,162,6000,87.62711,89.518326
124934,8,285.18,0,0.9945,161,6000,88.02017,89.781906
124935,8,297.15,0,0.9945,160,6000,88.23803,90.02321
124936,8,282.45,0,0.9945,159,6000,88.48361,90.44522
124937,8,215.1,0,0.9945,160,6000,88.205894,90.80895
124938,8,257.99,0,0.9945,160,6000,88.161896,90.57764
124939,8,280.62,0,0.9945,160,6000,88.212845,90.56887
124940,8,235.73,0,0.9945,161,6000,87.99755,90.42339
124941,8,121.69,0,0.9945,159,6000,88.34117,89.58347
124942,7,133.68,0,0.9948,184,7000,88.69189,89.878815
124943,8,95.1,0,0.9945,158,6000,88.64656,89.945915
124944,8,82.41,0,0.9945,158,6000,88.64873,90.20943
124945,7,106.55,0,0.9948,183,7000,88.83951,90.80982
124946,7,125.21,0,0.9948,182,7000,89.15739,91.43282
124947,7,165.46,0,0.9948,180,7000,89.55387,91.8364
124948,7,118.33,0,0.9948,181,7000,89.325195,91.208824
124949,7,214.89,0,0.9948,182,7000,88.995964,90.49059
124950,7,165.55,0,0.9948,186,7000,88.375046,89.88066
124951,8,207.85,0,0.9946,162,6000,87.70171,88.91189
124952,8,198.71,0,0.9946,165,6000,86.93113,87.89824
124953,8,278.85,0,0.9946,165,6000,86.94193,87.70176
124954,8,211.83,0,0.9946,166,6000,86.65286,87.13923
124955,8,235.16,0,0.9946,166,6000,86.65927,87.21341
124956,8,217.93,0,0.9946,167,6000,86.56285,87.46801
124957,8,219.71,0,0.9946,166,6000,86.632,87.61125
124958,7,413.15,0,0.9949,200,7000,86.29005,87.21381
124959,8,308.01,0,0.9947,172,6000,85.37712,86.67306
124960,8,262.13,0,0.9947,174,6000,85.053505,86.30727
124961,7,258.48,0,0.9947,175,6000,84.859,85.91371
124962,8,185.32,0,0.9947,174,6000,84.999725,85.95955
124963,8,142.87,0,0.9947,173,6000,85.30982,86.02288
124964,8,285.22,0,0.9947,171,6000,85.65114,86.43429
124965,8,255.18,0,0.9946,168,6000,86.2489,87.43025
124966,8,283.61,0,0.9946,163,6000,87.3098,88.73585
124967,8,340.87,0,0.9946,163,6000,87.411545,89.127426
124968,8,266.9,0,0.9946,165,6000,86.98453,88.07347
124969,8,303.46,0,0.9946,166,6000,86.63342,87.94877
124970,8,274.04,0,0.9946,165,6000,86.87953,88.45334
124971,8,276.14,0,0.9946,164,6000,87.16989,90.43133
124972,8,281.91,0,0.9946,167,6000,86.54753,89.98661
124973,8,306.19,0,0.9946,167,6000,86.417625,89.296104
124974,8,294.77,0,0.9946,166,6000,86.72062,89.16655
124975,8,306.12,0,0.9946,167,6000,86.54258,88.87775
124976,8,373.6,0,0.9946,166,6000,86.726616,88.903465
124977,8,303.43,0,0.9946,163,6000,87.380806,89.53239
124978,8,237.83,0,0.9946,162,6000,87.645836,89.893005
124979,8,251.87,0,0.9946,167,6000,86.54294,88.27707
124980,8,212.14,0,0.9946,167,6000,86.46171,88.18958
124981,8,365.79,0,0.9947,169,6000,85.97678,87.88811
124982,8,275.1,0,0.9947,171,6000,85.67783,87.38367
124983,8,317.85,0,0.9947,172,6000,85.34465,87.28383
124984,8,324.96,0,0.9947,173,6000,85.174,87.28769
124985,8,227.38,0,0.9947,173,6000,85.2659,87.65584
124986,8,280.14,0,0.9947,173,6000,85.211815,87.54527
124987,8,219.24,0,0.9947,171,6000,85.53317,87.31353
124988,8,200.9,0,0.9947,172,6000,85.43793,87.07563
124989,8,180.64,0,0.9947,173,6000,85.21847,86.70628
124990,8,24.96,0,0.9947,175,6000,84.90256,86.684395
124991,7,28.75,0,0.9947,179,6000,84.26055,86.1233
124992,7,76.6,0,0.9947,183,6000,83.689896,85.46139
124993,7,85.38,0,0.9948,183,6000,83.6683,85.3788
124994,7,37.08,0,0.9948,184,6000,83.45985,85.477936
125332,8,195.2,0,0.9945,174,4000,76.25533,79.3616
125333,8,202.42,0,0.9944,165,4000,77.333664,80.28303
125334,8,266.04,0,0.9943,158,4000,78.42964,81.33961
125335,8,176.8,0,0.9944,165,4000,77.35806,80.21027
125336,8,239.33,0,0.9944,164,4000,77.53102,80.08762
125337,8,338.65,0,0.9944,164,4000,77.52872,80.136536
125338,8,375.19,0,0.9944,162,4000,77.82754,80.2837
125339,8,318.03,0,0.9944,159,4000,78.27248,80.74775
125340,8,333.78,0,0.9944,158,4000,78.36308,80.33977
125341,8,346.05,0,0.9943,157,4000,78.57105,80.34191
125342,8,355.76,0,0.9946,172,5000,80.49803,82.03517
125343,8,53.53,0,0.9945,166,5000,81.621956,83.26755
125344,8,169.57,0,0.9945,163,5000,82.20211,84.919876
125345,8,137.37,0,0.9945,160,5000,82.64582,84.96159
125346,8,96.94,0,0.9944,153,5000,84.36133,87.06606
125347,9,87.43,0,0.9943,147,5000,85.81767,87.647415
125348,9,68.63,0,0.9942,146,5000,86.05153,87.80848
125349,9,221.82,0,0.9942,143,5000,87.03798,88.83198
125350,9,180.4,0,0.9942,144,5000,86.973434,89.148636
125351,7,43.04,0,0.9947,176,6000,84.62817,87.35554
125352,7,2.1,0,0.9948,183,6000,83.63144,87.00211
125354,9,9.88,0,0.9941,145,4000,80.917076,87.9769
125355,8,3.15,0,0.9943,152,4000,79.51784,86.40396
125357,7,18.72,0,0.9947,196,4000,74.34125,79.76365
125358,7,296.83,0,0.9946,177,4000,75.88921,81.03755
125359,7,357.38,0,0.9946,178,4000,75.83265,81.26958
125360,6,140.32,0,0.9947,204,4000,73.825806,79.63583
125361,7,6.67,0,0.9947,196,4000,74.33236,81.809135
125362,6,0.45,0,0.9947,200,4000,74.07285,82.19028
125366,8,12.59,0,0.9945,166,4000,77.164955,81.29275
125367,8,3.32,0,0.9944,162,4000,77.793846,81.37611
125369,8,1.99,0,0.9944,163,4000,77.5826,79.86366
125370,7,0.09,0,0.9947,185,5000,78.90211,81.194016
125372,8,0.52,0,0.9942,152,4000,79.46011,80.891716
125373,8,0.73,0,0.9946,173,5000,80.48242,82.64772
125374,8,0.39,0,0.9943,156,4000,78.7082,80.73323
125375,8,2.33,0,0.9943,152,4000,79.39632,81.588
125376,8,0.23,0,0.9943,151,4000,79.555115,81.96917
125382,9,0.18,0,0.9942,150,4000,79.927765,82.9588
125383,8,8.75,0,0.9944,160,4000,78.1332,81.10944
125385,6,0.84,0,0.9948,206,6000,80.963524,83.44481
125386,6,0.44,0,0.9949,209,6000,80.62922,83.23435
125387,9,9.49,0,0.9942,148,4000,80.16905,82.65852
125388,8,11.65,0,0.9943,155,4000,78.948265,81.33606
125389,8,0.66,0,0.9944,161,4000,77.881134,81.0355
125390,6,32.33,0,0.9948,203,6000,81.25858,83.32404
125391,6,82.06,0,0.9949,211,6000,80.46171,82.05372
125392,6,0.18,0,0.9948,208,6000,80.734535,82.3833
125393,8,1.04,0,0.9946,168,5000,81.21052,82.83139
125394,8,109.22,0,0.9946,170,5000,80.84232,82.667404
125395,8,133.23,0,0.9946,172,5000,80.548676,82.615845
125396,8,237.91,0,0.9946,170,5000,80.85896,82.98749
125397,8,137.19,0,0.9945,161,5000,82.52605,84.84494
125398,8,214.18,0,0.9944,159,5000,82.96213,86.18708
125399,8,127.42,0,0.9945,161,5000,82.43444,85.33102
125400,8,54.72,0,0.9945,161,5000,82.534065,85.32779
125401,8,35.46,0,0.9945,159,5000,82.88903,85.61241
125402,8,7.39,0,0.9944,156,5000,83.48955,86.58164
125403,7,0.47,0,0.9948,187,6000,83.108116,86.01557
125404,8,10.62,0,0.9944,155,5000,83.75504,86.78353
125405,8,33.85,0,0.9943,152,5000,84.54886,88.22102
125406,8,13.11,0,0.9943,152,5000,84.55816,87.93632
125407,8,2.56,0,0.9943,152,5000,84.45727,87.904205
125408,8,32.96,0,0.9944,154,5000,84.155334,89.04104
125409,8,216.03,0,0.9943,152,5000,84.43645,88.47198
125410,8,76.61,0,0.9943,152,5000,84.51641,88.640305
125411,8,105.31,0,0.9947,169,6000,85.99202,90.74982
125412,7,216.61,0,0.9947,176,6000,84.79003,89.207
125414,7,74.74,0,0.9947,176,6000,84.685326,90.686516
125415,8,119.29,0,0.9947,174,6000,85.010704,92.59479
125416,8,212.82,0,0.9947,175,6000,84.95349,92.31574
125417,8,235.2,0,0.9947,172,6000,85.33121,92.507706
125418,8,106.73,0,0.9946,169,6000,86.07258,93.19718
125419,8,30.48,0,0.9946,164,6000,87.122574,94.0066
125420,8,50.56,0,0.9947,171,6000,85.68721,92.482895
125421,8,3.58,0,0.9946,168,6000,86.275475,92.47575
125422,8,19.12,0,0.9947,172,6000,85.42314,91.07271
125423,8,178.77,0,0.9947,172,6000,85.4303,90.94886
125424,8,379.0,0,0.9947,172,6000,85.36447,89.30094
125425,8,244.36,0,0.9947,173,6000,85.261604,88.97679
125426,7,74.93,0,0.9947,176,6000,84.76281,88.626144
125427,8,44.5,0,0.9947,175,6000,84.952736,90.39552
125428,8,124.94,0,0.9947,174,6000,85.014595,90.3223
125429,7,333.31,0,0.9947,178,6000,84.45451,89.40249
125430,7,307.49,0,0.9947,177,6000,84.481995,88.81806
125431,7,101.99,0,0.9948,184,6000,83.44956,87.62824
125432,7,48.93,0,0.9948,190,6000,82.72918,86.83893
125433,7,8.61,0,0.9948,197,6000,81.8473,86.44208
125434,6,7.78,0,0.9948,201,6000,81.44478,90.29794
125436,6,35.19,0,0.9948,205,6000,81.06315,88.79689
125442,8,7.9,0,0.9944,163,4000,77.685844,88.79887
125443,7,13.8,0,0.9947,188,5000,78.60495,89.060974
125444,7,27.74,0,0.9947,186,5000,78.82838,88.48122
125445,7,76.03,0,0.9947,183,5000,79.1129,88.39836
125446,7,232.51,0,0.9947,178,5000,79.692276,88.56416
125447,7,217.78,0,0.9947,180,5000,79.402985,87.988785
125448,7,341.59,0,0.9947,190,5000,78.42683,86.43994
125449,7,227.74,0,0.9947,190,5000,78.378944,86.29597
125450,8,349.63,0,0.9944,161,4000,77.978775,85.29653
125451,8,114.75,0,0.9944,160,4000,78.0322,85.86335
125452,7,0.69,0,0.9948,193,5000,78.064545,86.10697
125454,7,112.41,0,0.9947,180,5000,79.39324,82.854485
125455,7,477.79,0,0.9947,182,5000,79.17597,82.10628
125456,7,475.05,0,0.9947,178,5000,79.74683,82.0431
125457,7,135.21,0,0.9947,176,5000,80.0009,82.606155
125458,7,416.7,0,0.9947,178,5000,79.71373,82.04216
125459,7,552.61,0,0.9947,179,5000,79.562,80.959175
125460,8,526.09,0,0.9946,173,5000,80.496994,81.448135
125461,8,412.9,0,0.9946,168,5000,81.162605,82.21191
125462,8,370.27,0,0.9946,167,5000,81.31669,82.68055
125463,7,314.86,0,0.9948,198,6000,81.73919,83.28392
125464,7,642.51,0,0.9948,194,6000,82.19418,83.686844
125465,7,532.75,0,0.9948,190,6000,82.65476,85.09072
125466,7,386.75,0,0.9948,189,6000,82.80118,85.94494
125467,7,576.72,0,0.9948,188,6000,82.917404,85.95391
125468,7,537.73,0,0.9948,186,6000,83.15785,85.703026
125469,7,566.16,0,0.9947,181,6000,83.86103,86.63357
125470,7,628.09,0,0.9947,180,6000,84.01196,87.02088
125471,7,619.24,0,0.9947,179,6000,84.21042,87.4973
125472,7,609.67,0,0.9947,177,6000,84.61178,88.12192
125473,8,567.76,0,0.9947,172,6000,85.43921,89.15645
125474,9,363.84,0,0.9943,150,5000,85.111176,88.685425
125475,8,405.17,0,0.9947,173,6000,85.29691,88.71288
125476,9,309.1,0,0.9943,148,5000,85.72793,88.8647
125477,9,249.04,0,0.9943,147,5000,85.8402,89.33396
125478,8,307.94,0,0.9946,166,6000,86.69927,90.29683
125479,8,258.85,0,0.9946,162,6000,87.60047,91.422874
125480,8,300.43,0,0.9946,162,6000,87.66714,91.69173
125481,8,317.19,0,0.9946,162,6000,87.56865,92.16867
125482,8,371.64,0,0.9946,163,6000,87.278465,91.639
125483,8,233.5,0,0.9945,160,6000,88.15066,92.84767
125484,8,127.66,0,0.9945,157,6000,88.96703,93.64114
125485,8,110.05,0,0.9945,156,6000,89.177925,93.628265
125486,8,152.88,0,0.9945,157,6000,88.938484,93.23531
125487,8,49.9,0,0.9945,156,6000,89.30753,93.28497
125488,8,176.63,0,0.9947,171,7000,91.30313,95.002625
125489,8,186.63,0,0.9947,170,7000,91.62688,95.7648
125490,8,92.53,0,0.9947,168,7000,92.071175,96.27432
125491,9,163.64,0,0.9944,149,6000,91.486084,95.95021
