up_reservoir_latitude,up_reservoir_longitude,low_reservoir_latitude,low_reservoir_longitude,capacity,capital_adder_per_mw
47.92890898,-119.8110601,47.96557142,-119.8647096,1255.024135,2307458.99
38.75507629,-111.5451103,38.7606305,-111.4904992,2227.063598,2307718.228
41.51131264,-122.1400382,41.5192178,-122.1848275,897.9836221,2308416.22
35.90880573,-111.631718,35.92266122,-111.6029741,1145.696395,2308515.248
42.73455472,-106.270959,42.79283358,-106.2681455,1792.166209,2309108.71
43.41529916,-117.0414788,43.42768525,-117.0957136,1117.319153,2309884.633
30.8659462,-104.0005866,30.86679852,-103.9700495,772.4715622,2310423.59
35.79528233,-113.9950521,35.76319945,-113.9907787,1071.747677,2310991.981
38.6184809,-109.2959191,38.64396879,-109.3051532,671.2314896,2312125.382
35.61025941,-113.7954284,35.56766332,-113.8387285,1362.718091,2312449.55
39.77740587,-119.8563917,39.76653892,-119.8326502,789.0284179,2312923.307
44.77271735,-116.7076195,44.81716445,-116.65651,1454.952972,2315195.143
33.6683699,-106.3669985,33.66804695,-106.3286112,959.1392711,2315725.768
40.37221156,-109.1054097,40.34319636,-109.1165964,756.0607105,2316206.424
36.59821143,-112.6449365,36.57912713,-112.6530403,863.8386626,2316584.836
38.13534917,-111.882091,38.10926916,-111.9258064,1672.955578,2318254.88
41.52124232,-122.1204925,41.53238684,-122.0509777,1744.181785,2318879.885
42.61561588,-111.4103589,42.58113182,-111.4417549,1129.497658,2321850.819
40.14821874,-116.5816318,40.19206894,-116.6180993,1160.035892,2323942.112
39.24365817,-111.1634514,39.25453777,-111.1454897,781.0811364,2323972.371
41.26500517,-119.9360081,41.2633942,-119.9704779,721.5093249,2324192.946
36.62348136,-110.2494589,36.64126748,-110.2275121,1061.209286,2324509.026
47.42399765,-111.7429065,47.39828659,-111.7534731,1678.448951,2324754.777
40.72042966,-121.5193222,40.73964878,-121.4717843,1848.84732,2324934.547
43.45519744,-108.3148609,43.42378479,-108.3001816,1060.001502,2325049.45
45.30115773,-113.9903842,45.30598323,-113.9383113,1058.376594,2327448.051
47.76457823,-114.1931602,47.78000699,-114.1728426,1931.628241,2328005.994
34.24963977,-112.8023496,34.24000704,-112.8402521,1626.044447,2329119.21
40.37271282,-109.1213328,40.33653564,-109.1182427,790.7971693,2330773.064
31.39812675,-104.9151323,31.38103762,-104.8680946,695.2939415,2331076.864
48.18096261,-119.28881,48.19892253,-119.2855143,1418.046573,2331494.572
38.68015347,-108.8847795,38.6923441,-108.9255975,649.5234044,2332526.097
45.04130211,-107.9910294,45.03647336,-108.0447283,1060.028771,2332643.958
37.16077798,-110.600919,37.18249625,-110.5693058,1009.584273,2335411.039
38.04420771,-111.5291911,38.01497539,-111.4904649,907.1731765,2335589.846
38.2635079,-111.8942542,38.29890856,-111.9307871,1051.083431,2335715.266
41.27638148,-119.9228075,41.29103265,-119.967771,1783.138613,2336141.718
35.76987257,-113.2841994,35.77068647,-113.3248957,942.9903142,2336142.701
32.91318228,-106.5923112,32.90673004,-106.5511865,806.8983366,2337062.982
46.27102316,-120.6518894,46.29761714,-120.656398,635.5499846,2337156.612
39.34289724,-111.2427703,39.35495633,-111.2681109,879.2684971,2337295.696
35.63558311,-113.3798115,35.64809144,-113.435047,1381.127407,2337623.382
40.22224554,-118.7363883,40.21704526,-118.7991277,1613.354545,2337654.077
35.89711515,-111.6031152,35.91851655,-111.5973542,650.0941055,2337755.984
35.98106754,-113.1813206,35.9578581,-113.1985237,1064.645949,2338209.085
35.59809784,-113.7928961,35.55499553,-113.8251972,2748.061424,2338518.964
40.82563035,-108.8290966,40.7855011,-108.8728086,2352.880458,2339188.979
36.05133872,-113.1550751,36.09099977,-113.1819313,2333.830171,2339415.117
30.15124044,-104.5848258,30.16646042,-104.5914276,943.6607532,2340452.079
41.64878967,-118.8143748,41.65580228,-118.8488292,1360.764917,2341281.142
40.40020434,-121.2257821,40.35724834,-121.230922,941.4833967,2341342.133
36.08039499,-113.0824584,36.09781429,-113.0918993,703.370377,2341697.458
41.79885317,-118.128806,41.81259141,-118.1904188,1415.249435,2342626.245
43.20386411,-115.3814974,43.16458007,-115.4312534,989.8151669,2342988.796
43.55991627,-108.6667675,43.50397533,-108.6815608,2113.120553,2343096.162
44.7877097,-116.6348965,44.81896957,-116.5990974,1259.856116,2344025.724
36.10692522,-113.0269927,36.1286097,-112.9936391,890.3733292,2344229.566
40.93444264,-109.073698,40.89653068,-109.0898598,927.9722143,2344588.741
35.89871944,-111.5745552,35.92615756,-111.5353544,1760.224211,2344613.706
36.80495568,-109.126016,36.77750326,-109.090353,1284.953324,2345866.387
41.38495088,-118.9539459,41.40680611,-118.9113093,1146.16603,2345900.875
38.67259685,-112.3333642,38.70899934,-112.3394652,1281.520237,2345978.776
38.66822883,-118.5176779,38.61342888,-118.5266011,1377.546226,2347068.501
