tech,sc_point_gid,region,class,capacity,capital_adder_per_mw,cost_total_trans_usd_per_mw,supply_curve_cost_per_mw,cf,latitude,longitude,poi_bus,poi_name,poi_kv,poi_distance_km,mapping_method,class_method,source_country,cost_dollar_year,cost_basis,source_capex_usd_per_kw,source_opex_usd_per_kw_year,source_fixed_charge_rate,source_lcoe_usd_per_mwh,source_total_lcoe_usd_per_mwh,cost_source,pr100_exclusions_applied,pr100_exclusions_config,additional_geographic_screen
upv,242,pr335,3,38.626000000000005,0.0,35879.87,35879.87,0.19298108,18.428,-66.879,335,HATILLO115,115.0,9.784554416106268,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.82074,10.470558,0.0515,24.49750357402308,25.59055164663605,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,243,pr335,2,21.861,0.0,25470.488,25470.488,0.19062635,18.428,-66.852,335,HATILLO115,115.0,6.945882458718743,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.82074,10.470557,0.051500008,25.856609692003182,26.642130053093247,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,244,pr335,3,13.286,0.0,14751.011,14751.011,0.19136123,18.428,-66.824,335,HATILLO115,115.0,4.02264730597122,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.82074,10.470557,0.051500004,26.29253273698788,26.74571296535443,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,245,pr335,2,34.755,0.0,4970.074,4970.074,0.19024424,18.428,-66.797,335,HATILLO115,115.0,1.35535493146714,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.82074,10.470558,0.051499996,25.097010589234863,25.25059759393306,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,246,pr335,3,45.717,0.0,7115.003,7115.003,0.19234161,18.428,-66.77,335,HATILLO115,115.0,1.940283739174565,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.8208,10.470557,0.051500004,24.14221261500303,24.35968541383178,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,247,pr440,2,17.465,0.0,24435.338,24435.338,0.18657087,18.428,-66.743,440,CAMBGP230,230.0,6.663593622611571,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.82074,10.470557,0.051499996,26.68658465099964,27.456561455112595,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,250,pr440,3,36.708,0.0,21385.096,21385.096,0.19359472,18.429,-66.661,440,CAMBGP230,230.0,5.8317832944941355,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.8208,10.470557,0.0515,24.53965739755538,25.18907013165516,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,251,pr440,2,105.861,0.0,29602.525,29602.525,0.19045983,18.429,-66.633,440,CAMBGP230,230.0,8.07270211900878,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.82074,10.470556,0.051500008,22.53908353072327,23.45283583412091,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,252,pr167,3,30.128,0.0,6208.9946,6208.9946,0.19198473,18.429,-66.606,167,UPJOHN115,115.0,1.6932123955647946,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.82074,10.470558,0.0515,25.157286270427623,25.347419360766157,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,257,pr196,2,33.201,0.0,5661.386,5661.386,0.18885249,18.429,-66.47,196,MANATI230,230.0,1.5438779435823948,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.82074,10.470557,0.0515,25.37313894126598,25.549378423182556,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,259,pr196,2,44.961,0.0,15966.164,15966.164,0.18913068,18.429,-66.415,196,MANATI230,230.0,4.354023458667606,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.82074,10.470557,0.051500008,24.59018503233756,25.08648211795127,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,260,pr41,2,50.246,0.0,6981.34,6981.34,0.18947731,18.429,-66.388,41,VEGABAJA115,115.0,1.9038334976499425,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.8208,10.470556,0.051500008,24.2183587134664,24.43497180031781,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,262,pr41,3,86.751,0.0,23292.748,23292.748,0.19518115,18.429,-66.334,41,VEGABAJA115,115.0,6.352005962861518,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.82074,10.470556,0.051500004,22.398878562642874,23.10047275331505,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,263,pr93,3,123.508,0.0,16391.842,16391.842,0.1952187,18.429,-66.306,93,DORADO115,115.0,4.470107037999233,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.82074,10.470556,0.051500008,21.98734754046009,22.48098654705941,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,264,pr93,3,30.338,0.0,6983.8906,6983.8906,0.19255985,18.429,-66.279,93,DORADO115,115.0,1.9045290258927579,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.8208,10.470558,0.051499996,25.06323399071142,25.27645737303037,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,275,pr120,3,8.176,0.0,13416.494,13416.494,0.19575962,18.428,-65.979,120,SLLANA230,230.0,3.6587203589869763,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.82074,10.470557,0.051499996,26.56954016050944,26.97246038206688,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,278,pr120,5,7.021,0.0,35193.617,35193.617,0.20122813,18.428,-65.897,120,SLLANA230,230.0,9.597410990258037,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.8208,10.470557,0.051500004,26.22030502038139,27.248506783110965,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,279,pr82,5,5.215,0.0,26423.25,26423.25,0.20265327,18.428,-65.87,82,CANOVANAS115,115.0,7.20570380318507,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.82074,10.470557,0.0515,26.666828528490264,27.433370142934155,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,312,pr352,2,21.021,0.0,26113.549,26113.549,0.18768865,18.402,-67.042,352,MORA230,230.0,7.121247053184315,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.82074,10.470558,0.051500004,26.29056422619307,27.10852224273437,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,313,pr352,2,6.027000000000001,0.0,27307.205,27307.205,0.18692945,18.402,-67.015,352,MORA230,230.0,7.446760975429774,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.8208,10.470558,0.051500004,28.59864552766276,29.45746650032762,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,322,pr335,2,14.595,0.0,14983.919,14983.919,0.1869451,18.402,-66.77,335,HATILLO115,115.0,4.086162053412547,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.82074,10.470556,0.051500004,26.81691536162038,27.28812530358738,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,323,pr440,2,22.484,0.0,32349.863,32349.863,0.18657088,18.402,-66.742,440,CAMBGP230,230.0,8.821909706408762,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.8208,10.470557,0.051500004,26.365026521496084,27.38439619398732,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,326,pr1110,2,23.597,0.0,27262.965,27262.965,0.18834226,18.403,-66.661,1110,DBOCASFASE1,230.0,7.434696829707401,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.82074,10.470558,0.0515,26.04724291302169,26.898240717981945,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,327,pr1110,2,22.68,0.0,30051.037,30051.037,0.18841426,18.403,-66.633,1110,DBOCASFASE1,230.0,8.195012637886453,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.82074,10.470558,0.051500004,26.095864369040328,27.033531776629463,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,328,pr167,2,24.948,0.0,10729.76,10729.76,0.18829565,18.403,-66.606,167,UPJOHN115,115.0,2.9260394826696303,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.82074,10.470556,0.051500008,25.968716912588185,26.30372311282961,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,329,pr167,2,5.698,0.0,9965.312,9965.312,0.18839327,18.403,-66.579,167,UPJOHN115,115.0,2.7175720473351133,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.8208,10.470558,0.051500008,28.50852771349712,28.819504974312743,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,330,pr102,2,9.429,0.0,12588.119,12588.119,0.18837573,18.403,-66.552,102,BARCLONET115,115.0,3.432819756595877,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.82074,10.470558,0.0515,27.118763416761546,27.511624515321085,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,333,pr196,2,5.348000000000001,0.0,13329.937,13329.937,0.18885252,18.403,-66.47,196,MANATI230,230.0,3.635115707968134,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.82074,10.470557,0.0515,28.573957779987865,28.988919885330123,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,335,pr196,2,5.635,0.0,20014.691,20014.691,0.18907271,18.403,-66.415,196,MANATI230,230.0,5.458069484536062,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.82074,10.470557,0.051500004,28.431479064328744,29.053812544408355,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,338,pr93,2,10.374,0.0,27256.807,27256.807,0.18971907,18.403,-66.334,93,DORADO115,115.0,7.43301724954455,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.82074,10.470557,0.0515,26.69035677024729,27.534987975726622,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,339,pr93,3,22.554,0.0,16842.238,16842.238,0.19132705,18.403,-66.306,93,DORADO115,115.0,4.592931358743682,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.82074,10.470557,0.051500004,25.703054793844675,26.220574082564376,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,340,pr93,3,37.03,0.0,7981.886,7981.886,0.19144613,18.403,-66.279,93,DORADO115,115.0,2.1766856511650676,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.8208,10.470557,0.0515,24.782328004150266,25.02743858669966,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,341,pr93,2,9.422,0.0,7913.6895,7913.6895,0.19056092,18.403,-66.252,93,DORADO115,115.0,2.1580881383523574,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.82074,10.470558,0.0515,26.807331052204724,27.051476297425506,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,358,pr211,5,19.866,0.0,16960.674,16960.674,0.20093954,18.402,-65.789,211,PALMER115,115.0,4.6252295266012,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.82074,10.470557,0.0515,24.629168995054112,25.125396503756185,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,359,pr211,4,10.36,0.0,15913.599,15913.599,0.19930927,18.402,-65.761,211,PALMER115,115.0,4.339688681388008,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.82074,10.470557,0.0515,25.40670581357545,25.87610684286257,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,380,pr32,3,8.127,0.0,42791.28,42791.28,0.19298765,18.375,-67.26,32,AGUADILLA115,115.0,11.669317965757866,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.82074,10.470557,0.051499996,26.92532595823705,28.22887955963555,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,382,pr32,2,5.166,0.0,23425.295,23425.295,0.18961339,18.375,-67.206,32,AGUADILLA115,115.0,6.388151819331743,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.82074,10.470557,0.0515,28.50370742967513,29.23001269922092,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,383,pr32,2,26.593,0.0,15118.352,15118.352,0.18650602,18.375,-67.178,32,AGUADILLA115,115.0,4.122822112985851,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.8208,10.470556,0.051500008,26.097472699034657,26.574029532712903,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,384,pr32,1,16.583,0.0,11949.522,11949.522,0.18611585,18.375,-67.151,32,AGUADILLA115,115.0,3.2586724513014125,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.8207,10.470557,0.051499996,26.7944245944457,27.17188404319446,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,385,pr32,1,9.408,0.0,16611.293,16611.293,0.18548484,18.375,-67.124,32,AGUADILLA115,115.0,4.529951809590672,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.8208,10.470558,0.051500004,27.533292524130456,28.05979222713343,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,386,pr32,1,21.532000000000004,0.0,24869.697,24869.697,0.18495034,18.376,-67.097,32,AGUADILLA115,115.0,6.7820449120843955,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.8208,10.470557,0.0515,26.6423206885604,27.43285094059423,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,387,pr352,1,19.544,0.0,38698.395,38698.395,0.18527451,18.376,-67.069,352,MORA230,230.0,10.553174567808261,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.82074,10.470557,0.051500004,26.724471309587244,27.95242048054395,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,388,pr352,1,32.739,0.0,36640.17,36640.17,0.18554683,18.376,-67.042,352,MORA230,230.0,9.991890643452233,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.82074,10.470557,0.051499996,25.83624171025417,26.997174535069764,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,389,pr35,1,18.305,0.0,17548.207,17548.207,0.18622816,18.376,-67.015,35,SSEBASTIA115,115.0,4.7854517178299485,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.82074,10.470557,0.051500008,26.66877376429563,27.2227492181359,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,390,pr35,2,39.494,0.0,14267.89,14267.89,0.18696274,18.376,-66.988,35,SSEBASTIA115,115.0,3.890898686285989,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.82074,10.470557,0.051499996,25.210224983590177,25.65887512156045,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,391,pr35,2,11.683000000000002,0.0,18073.527,18073.527,0.18699281,18.376,-66.96,35,SSEBASTIA115,115.0,4.9287077528350185,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.8208,10.470558,0.051500004,26.98751183162694,27.55573789046652,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,395,pr335,1,32.27,0.0,34640.79,34640.79,0.18629178,18.376,-66.851,335,HATILLO115,115.0,9.446652277412538,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.82074,10.470557,0.051499996,25.77371265587269,26.86690655692064,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,396,pr335,1,34.678,0.0,28074.168,28074.168,0.18490867,18.376,-66.824,335,HATILLO115,115.0,7.655914460722123,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.8207,10.470557,0.0515,25.81043246214146,26.70302398423807,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,398,pr335,1,8.190000000000001,0.0,24922.695,24922.695,0.18361947,18.376,-66.77,335,HATILLO115,115.0,6.796497839602605,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.82074,10.470558,0.051499996,28.29335179205356,29.091308625417295,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,404,pr1110,1,10.36,0.0,28594.906,28594.906,0.18385917,18.377,-66.606,1110,DBOCASFASE1,230.0,7.797921222980648,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.82074,10.470557,0.0515,27.543699203550982,28.45803666057809,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,409,pr196,1,22.281,0.0,23367.754,23367.754,0.18639883,18.377,-66.47,196,MANATI230,230.0,6.372460111411725,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.82074,10.470558,0.0515,26.40784774715539,27.144863741677295,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,410,pr196,2,20.594,0.0,23280.871,23280.871,0.18703537,18.377,-66.443,196,MANATI230,230.0,6.348767173346515,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.82074,10.470557,0.0515,26.42353115929428,27.15530789675401,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,412,pr196,1,26.103,0.0,34796.54,34796.54,0.18632014,18.377,-66.388,196,MANATI230,230.0,9.489125874975153,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.8208,10.470557,0.051500008,26.17236348346377,27.27030539392938,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,413,pr83,1,13.916,0.0,19439.795,19439.795,0.18632013,18.377,-66.361,83,COROZAL115,115.0,5.301293423942389,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.82074,10.470555,0.051500008,26.954328516131827,27.56771614522227,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,415,pr400,1,23.079,0.0,15671.25,15671.25,0.18520473,18.377,-66.306,400,MONTEREY,115.0,4.273599381986918,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.82074,10.470558,0.051500004,26.52182893711999,27.01928496699609,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,416,pr93,1,26.313,0.0,17360.145,17360.145,0.18471265,18.377,-66.279,93,DORADO115,115.0,4.734166313153316,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.82074,10.470557,0.051500008,26.38388154300202,26.936416565672623,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,417,pr310,1,15.043,0.0,14704.149,14704.149,0.18316077,18.377,-66.252,310,BOPINAS115,115.0,4.009868102766028,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.8208,10.470557,0.0515,27.342472452389305,27.81443828133436,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,418,pr310,1,17.815,0.0,12439.145,12439.145,0.18287946,18.377,-66.225,310,BOPINAS115,115.0,3.3921941315898243,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.82074,10.470557,0.051499996,27.19940317520892,27.59928228998204,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,419,pr99,1,9.884000000000002,0.0,23464.977,23464.977,0.18287948,18.377,-66.197,99,BAYAMON230,230.0,6.398973213664465,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.82074,10.470558,0.0515,27.75473219160428,28.50905678624446,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,429,pr956,3,7.749,0.0,22185.35,22185.35,0.19235538,18.376,-65.925,956,CACAO230,230.0,6.050015023053919,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.8208,10.470558,0.0515,27.1731034137224,27.851158647592037,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,430,pr82,3,24.374,0.0,4477.2373,4477.2373,0.19235536,18.376,-65.898,82,CANOVANAS115,115.0,1.220956753908375,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.82074,10.470557,0.051500004,25.457050802501183,25.593889508105644,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,431,pr82,3,75.019,0.0,15312.93,15312.93,0.19399005,18.376,-65.87,82,CANOVANAS115,115.0,4.175884424903306,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.82074,10.470556,0.051500004,22.89450773596861,23.358576108426124,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,432,pr956,3,39.641000000000005,0.0,42978.594,42978.594,0.19505635,18.376,-65.843,956,CACAO230,230.0,11.720398558613685,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.82074,10.470558,0.0515,24.174153251553467,25.46952734744624,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,433,pr211,3,65.14200000000001,0.0,18146.762,18146.762,0.1958535,18.376,-65.816,211,PALMER115,115.0,4.948679493886258,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.82074,10.470556,0.051500008,22.98280702037153,23.52752401124035,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,434,pr211,4,21.266,0.0,8549.008,8549.008,0.19687955,18.376,-65.789,211,PALMER115,115.0,2.331341402437462,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.82074,10.470558,0.0515,25.06449620810013,25.31977704902492,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,435,pr211,4,86.072,0.0,5903.6064,5903.6064,0.19749705,18.375,-65.761,211,PALMER115,115.0,1.6099321163385476,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.82074,10.470556,0.051500008,22.154337768347165,22.33007343532889,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,436,pr211,4,26.306,0.0,14989.245,14989.245,0.19788833,18.375,-65.734,211,PALMER115,115.0,4.087614416524469,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.8208,10.470556,0.051500004,24.632685259881004,25.077995509319503,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,456,pr232,3,33.908,0.0,63133.21,63133.21,0.19228673,18.349,-67.26,232,MAYATC230,230.0,17.216626525725296,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.8207,10.470556,0.051499996,24.85580488156772,26.78604654454833,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
upv,457,pr231,2,16.506,0.0,37317.22,37317.22,0.19002727,18.349,-67.233,231,AASCO115,115.0,10.176523323647062,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,525.82074,10.470557,0.051499996,26.24650287115564,27.40100959875818,"PR100 2022 ATB moderate fixed-tilt PV, converted to 2021 real USD",,,
