branch_uuid,branch_type,branch_name,from_bus,to_bus,from_kv,to_kv,r_pu,x_pu,rate_input_pu,rate_mw_assuming_system_base,suspect_unlimited_rating,from_region,to_region,is_region_boundary
09759b9b-f1dc-461a-8f6b-43e8013c43ca,Line,JUAN DOMINGO-152_4300-09     -6501~1,152,6501,38.0,38.0,0.018612,0.061776,0.401,40.1,False,pr45,pr87,True
b23fec4c-2a0e-46b6-ab31-2b0dc3fa1796,Line,GUANICA     -24_ACB 8321    -994~1,24,994,38.0,38.0,0.00556,0.01844,0.48,48.0,False,pr2,pr2,False
a3691911-571d-4c40-8ddf-3311b2f7cbd7,Line,TAP PARAD NO-559_TAPPARADISUS-1132~2,559,1132,38.0,38.0,0.0,0.001,1210.002566077499,121000.2566077499,True,pr211,pr211,False
dea02f96-11c7-44ae-a1b0-36a563eadd29,Line,SJSP 38     -78_SANFERNANDO -141~1,78,141,38.0,38.0,0.006233,0.01482,0.8,80.0,False,pr87,pr87,False
f130988b-f977-4b81-a364-8134ca3b8cff,Line,TAP IPR     -1124_IPR         -1125~1,1124,1125,38.0,38.0,0.011716,0.038852,0.48,48.0,False,pr8,pr8,False
83995663-8e06-4cd6-b0da-afab5820cbf8,Line,PALO SECO   -62_AAA 1883    -955~1,62,955,38.0,38.0,0.01414,0.0442,0.4,40.0,False,pr63,pr63,False
80eed516-012f-4613-9941-49a4804f9adc,Line,SUIZA DAIRY -538_HOSP_METROPO-1189~1,538,1189,38.0,38.0,0.00867,0.014473,0.4,40.0,False,pr87,pr87,False
c51859df-b4f5-4eb6-90c6-0329e1c8a37b,Line,SEA LAND    -110_4400-03     -11001~1,110,11001,38.0,38.0,0.001474,0.004582,0.4,40.0,False,pr87,pr87,False
16c88b4f-78e3-456d-90a9-f59cb7ccad21,Line,AGUADA      -118_NO 15900    -273~1,118,273,38.0,38.0,0.005225,0.017328,0.48,48.0,False,pr32,pr32,False
bee9f4b9-f58b-41a8-8eae-e99173fe007a,Line,MANATI URBNO-1140_HOSP.AREA NO-1141~1,1140,1141,38.0,38.0,0.00157,0.005207,0.48,48.0,False,pr153,pr153,False
d5f38364-97d6-4900-9d65-d6a454dafa85,Line,VIADUCTO    -60_SANTURCE    -61~1,60,61,38.0,38.0,0.0059,0.0244,0.401,40.1,False,pr86,pr86,False
21dec59b-4790-4119-af95-c066792c078e,Line,CAMBALACHE  -39_2200-07D    -3903~1,39,3903,38.0,38.0,0.000257,0.000854,0.48,48.0,False,pr40,pr40,False
d6fc2531-b1d4-451f-8730-b5b7c2e2a010,Line,CAGUAS      -22_STO DOMINGO -309~1,22,309,38.0,38.0,0.0149,0.0485,0.48,48.0,False,pr21,pr21,False
d33e0cea-5f1b-434e-8115-fb3c1f5c88ff,Line,SEA LAND    -110_SANJUAN STAR-670~1,110,670,38.0,38.0,0.007445,0.02314,0.4,40.0,False,pr87,pr87,False
01f714bd-2ec7-4660-9337-815151b5022a,Line,JOBOS 38    -94_10800-29    -112301~1,94,112301,38.0,38.0,7.6e-05,0.000253,4580.419447436382,458041.9447436382,True,pr8,pr8,False
5d75161d-cd07-4fc4-b37f-16017579405b,Line,BAY VIEW    -64_RECNATURALES-457~1,64,457,38.0,38.0,0.01205,0.03607,0.401,40.1,False,pr63,pr63,False
3f5654df-d928-4bb3-a8ca-33b6eaf4c51f,Line,CISCO       -711_BAXTER SGERM-714~1,711,714,38.0,38.0,0.001609,0.005335,0.48,48.0,False,pr169,pr169,False
5dafc52f-c079-4cca-aa33-c398c5bbc2a4,Line,NOL10200-500-236_AAA 5085    -796~1,236,796,38.0,38.0,0.00955,0.031672,0.48,48.0,False,pr3,pr3,False
43efc51a-5422-41b7-a05a-e61c72fc1f7e,Line,ACB 621     -1067_05C         -96001~1,1067,96001,38.0,38.0,0.000804,0.002668,0.48,48.0,False,pr21,pr21,False
d979bcac-e5d1-492e-bd29-6e4c421f182f,Line,ACB 3807    -928_3831A       -47601~1,928,47601,38.0,38.0,0.00593,0.019665,0.48,48.0,False,pr10,pr10,False
5760d900-416b-44f9-abe6-0e4ec0fcc7cd,Line,LAJAS       -143_AAA 6660    -1195~1,143,1195,38.0,38.0,0.012672,0.041974,0.48,48.0,False,pr169,pr169,False
67c172a1-9a1c-4529-8c32-9015dd851c59,Line,3 MONJITAS  -108_PRIDCO      -742~1,108,742,38.0,38.0,0.00042,0.000514,0.2,20.0,False,pr87,pr87,False
94b4fcbe-c65b-4f92-b377-29c0288a3449,Line,TERRAZA     -594_AAA MONT    -991~1,594,991,38.0,38.0,0.00262,0.00411,0.4,40.0,False,pr93,pr93,False
c9a9525e-f74b-42b8-915f-f5ad91e2ef31,Line,SCHERING    -403_PCI MANATI  -745~1,403,745,38.0,38.0,0.001467,0.004866,0.48,48.0,False,pr153,pr153,False
23bbf9a2-5796-478b-9bec-335b7827c557,Line,STRIKER     -641_VOC. GUAYAMA-1147~1,641,1147,38.0,38.0,0.018409,0.061049,0.48,48.0,False,pr8,pr8,False
035f6ad2-d624-4e6c-a349-132ab2e2bacb,Line,BORINQ DAIRY-410_2800-19NO   -40601~1,410,40601,38.0,38.0,0.006158,0.009415,0.408,40.8,False,pr32,pr32,False
07784bbb-d0e1-4c5a-a479-60f4be208837,Line,VEGA BAJA   -42_2200-37B    -60601~1,42,60601,38.0,38.0,0.003217,0.01067,0.48,48.0,False,pr41,pr41,False
7df5c7e7-758c-4ee7-8140-064a3d8403de,Line,GTE GURABO  -929_TAP JANSEN  -1165~1,929,1165,38.0,38.0,0.00244,0.00811,0.48,48.0,False,pr234,pr234,False
42af5b93-be56-4a7d-9747-6fbf81b83003,Line,LAS LOMAS   -76_16400-19    -61801~1,76,61801,38.0,38.0,8e-06,1.8e-05,0.408,40.8,False,pr87,pr87,False
4bde67b1-d7d4-4517-8667-271bdb4daf3b,Line,"Utility_PV_ReV_Grid_263,DORADO115~new",991,906692,38.0,38.0,0.0,0.1,1.23508,123.508,False,pr93,pr93,False
6781db96-7332-48cf-a5d8-637af137c65a,Line,PONCE 38    -4_4600-NO     -19801~1,4,19801,38.0,38.0,0.000257,0.000942,0.79,79.0,False,pr3,pr3,False
f14e02d1-4483-4e27-88d3-f67e8631bd16,Line,PONCE HILTON-366_VILLADCARMEN-374~1,366,374,38.0,38.0,0.000201,0.000666,0.48,48.0,False,pr3,pr3,False
675b2aa7-8a19-458c-99e2-a9a674db85c1,Line,LLORENTORRES-58_AAA 1171    -500~1,58,500,38.0,38.0,9.1e-05,0.000601,0.76,76.0,False,pr392,pr392,False
b56f9ec4-e8f4-421a-b656-ada29e6906fd,Line,CAGUAX      -199_SEARLE      -470~1,199,470,38.0,38.0,0.002317,0.007682,0.79,79.0,False,pr21,pr21,False
17ff152e-cf06-4d6d-8181-7bb09344323d,Line,FAJARDO 2   -295_HOSP FAJARDO-612~1,295,612,38.0,38.0,0.005518,0.0183,0.48,48.0,False,pr18,pr18,False
a99df3ac-8195-47a2-ad7c-c51945ce6059,Line,AGUADILLA   -31_OJO DE AGUA -526~1,31,526,38.0,38.0,0.014289,0.10253,0.76,76.0,False,pr32,pr32,False
7a42275d-73b7-4836-b6af-2284d70f2d38,Line,GE ARECIBO  -506_2100-37NO   -50401~1,506,50401,38.0,38.0,0.015685,0.052014,0.48,48.0,False,pr335,pr335,False
0cbe23fc-95be-41bd-a2d7-3babd4dcd070,Line,T BONE      -409_SENS AGUADI -527~1,409,527,38.0,38.0,0.01052,0.0161,0.408,40.8,False,pr32,pr32,False
96512a17-12e5-4628-8524-862fff7f30d7,Line,SENSORMATIC -533_TENDER MILLS-976~1,533,976,38.0,38.0,0.001609,0.005335,0.48,48.0,False,pr32,pr32,False
8cfca812-0e28-458e-b1d5-2de00dd30726,Line,REYNOLDS    -287_GUAYAMA     -97154~1,287,97154,38.0,38.0,0.0,0.001,1210.002566077499,121000.2566077499,True,pr8,pr8,False
63a95d4c-a5f9-4e7b-beb2-7d4ed77581c6,Line,JOBOS 38    -94_TAP H.PRODUC-1122~1,94,1122,38.0,38.0,0.009273,0.026524,0.48,48.0,False,pr8,pr8,False
dd7c3764-2072-41ec-a2ad-281ddf5a20f4,Line,"Utility_Onshore_ReV_Grid_168,COSTASUR230~new",488,950462,38.0,38.0,0.0,0.1,0.15911399,15.911399000000001,False,pr2,pr2,False
0b085009-5727-413d-a7a3-c1caa6df543d,Line,SAGER       -750_SERVIMETAL  -1087~1,750,1087,38.0,38.0,1.3e-05,4.3e-05,0.48,48.0,False,pr21,pr21,False
aa057003-da8a-4015-b09c-2d4fddc742ee,Line,"Utility_Onshore_ReV_Grid_119,BARRANQT115~new",1208,903454,38.0,38.0,0.0,0.1,0.09917700000000002,9.917700000000002,False,pr353,pr353,False
bf734a8b-bb16-45dd-9322-02fc3efa4a16,Line,SABANA LLANA-48_ACB 3199    -1193~1,48,1193,38.0,38.0,0.015191,0.073495,0.48,48.0,False,pr85,pr85,False
036f0a67-0d1c-4773-af9d-440dad7919d9,Line,"Utility_Onshore_ReV_Grid_203,JOBOS115~new",1026,974975,38.0,38.0,0.0,0.1,0.23340599999999997,23.3406,False,pr8,pr8,False
a9bd1353-067d-4e5e-b475-d1fc5f1cd830,Line,13B         -45301_05A         -45302~1,45301,45302,38.0,38.0,0.000739,0.000822,0.2,20.0,False,pr21,pr21,False
d8c29a3e-e119-47d3-a518-009ff60e0049,Line,HARTZEL     -782_5300-2501   -78201~1,782,78201,38.0,38.0,0.009811,0.032535,0.48,48.0,False,pr234,pr234,False
46cc9cc0-5a2f-4c64-9f48-42d3d543470d,Line,WESTINGHOUSE-597_SANJUANMEAT -1004~1,597,1004,38.0,38.0,0.001777,0.011803,0.76,76.0,False,pr296,pr296,False
815cc3fc-b0b5-40ce-922d-a9921fe03b25,Line,GE HUMACAO  -701_MED REL     -702~1,701,702,38.0,38.0,0.001673,0.005548,0.48,48.0,False,pr14,pr14,False
7f5097de-0e59-4694-97ba-12c6d61f8c81,Line,C MEDICO SEC-69_MONACILLOSB2-1156~1,69,1156,38.0,38.0,0.0096,0.0621,0.763,76.3,False,pr50,pr50,False
f0f1cd95-2ce2-44f0-872f-5ffffdeb357d,Line,BARCELO 8501-626_2200-21C    -62602~1,626,62602,38.0,38.0,0.006435,0.02134,0.48,48.0,False,pr102,pr102,False
4ecfdd11-29b3-4f0f-a30f-f776e34d4e6a,Line,MIRADOR AZUL-228_UIA  ARECIBO-588~1,228,588,38.0,38.0,0.002368,0.007853,0.48,48.0,False,pr335,pr335,False
5ddfe295-14aa-4833-9519-697437f8f888,Line,ARECIBO DH  -36_AAA 8091    -439~1,36,439,38.0,38.0,0.018754,0.062193,0.48,48.0,False,pr335,pr40,True
0bff9889-1e3e-4510-bb0e-a5ff8a070e63,Line,HAC CAROLINA-624_PONCE CASH  -1116~SL,624,1116,38.0,38.0,0.0,0.0001,12100.025660774989,1210002.566077499,True,pr296,pr296,False
b7cc7b6b-44ae-4134-9be3-0488547d4c0a,Line,PONCE PLAYA -272_PLAZADCARIBE-713~1,272,713,38.0,38.0,0.01635,0.05421,0.48,48.0,False,pr3,pr3,False
d13efbed-82a2-4fa6-b365-e073feb4db8b,Line,LOS ANGELES -137_AEROPUERTO  -1075~1,137,1075,38.0,38.0,0.012457,0.042027,0.4,40.0,False,pr84,pr84,False
7eed0bc5-9b97-4c8c-a90a-c002e5a8dbd1,Line,MORA 38     -181_MOCA GIS    -1068~1,181,1068,38.0,38.0,0.0012,0.005,0.48,48.0,False,pr100,pr100,False
66c4a3ff-f20e-4016-aa3f-b6e4ee72291a,Line,SANFERMIN   -97032_CUMMINS     -97036~1,97032,97036,13.2,13.2,0.0,0.0001,12100.025660774989,1210002.566077499,True,pr82,pr82,False
88a53d65-999b-4546-9bb3-59b10098738d,Line,JUNCOS PROV -578_RIGIDPAK    -579~1,578,579,38.0,38.0,0.00998,0.0326,0.48,48.0,False,pr234,pr234,False
0cb599c4-9ecc-4430-b94a-b68f0428e568,Line,AAA 8571    -739_GEN INSTRUME-1091~1,739,1091,38.0,38.0,0.005255,0.006425,0.2,20.0,False,pr102,pr102,False
690296b2-7e8a-4db5-9c5d-bfe3397c7654,Line,HOSPT DAMAS -461_HANES PONCE -646~1,461,646,38.0,38.0,0.000891,0.002955,0.48,48.0,False,pr3,pr3,False
b2755be3-5abf-4e59-aa10-02aab9fed838,Line,CLOROX      -656_KRAFT       -751~1,656,751,38.0,38.0,0.005843,0.019377,0.48,48.0,False,pr21,pr21,False
2c73a905-a3b0-4388-9751-86043d371be7,Line,CATAÑO SEC  -46_BAY VIEW    -64~1,46,64,38.0,38.0,0.057,0.1903,0.401,40.1,False,pr45,pr63,True
003f309b-6ad5-4f61-b6b8-b9de622c8de3,Line,AIBONITO 2  -423_PICU COAMO  -1009~1,423,1009,38.0,38.0,0.009557,0.031694,0.48,48.0,False,pr10,pr10,False
c11054c4-5df5-482d-a119-ad3ee86c93d3,Line,VIEQUES EPP -1164_5400-95NO   -116401~1,1164,116401,38.0,38.0,0.001246,0.004658,0.4,40.0,False,pr101,pr101,False
9dabca25-99ea-46f4-9b21-3ed1372900f9,Line,MANATI NO   -391_MANATI URBNO-1140~1,391,1140,38.0,38.0,0.004981,0.016517,0.48,48.0,False,pr153,pr153,False
8306df62-0bf2-43af-9fc2-a55b40e1c6c1,Line,PRODGRAF    -653_ESTDEPORTIVO-916~1,653,916,38.0,38.0,0.00326,0.00822,0.4,40.0,False,pr45,pr45,False
4b48adea-9fa8-4162-87f4-c509d7c8cb4d,Line,PRIDCO      -742_TORRECHARDON-901~1,742,901,38.0,38.0,0.001261,0.001542,0.2,20.0,False,pr87,pr87,False
e779a152-ce04-4108-b3cb-e0f9cebf870b,Line,BACARDI 1   -946_ILA         -947~1,946,947,38.0,38.0,0.001593,0.005281,0.48,48.0,False,pr87,pr87,False
233320ea-7f51-471b-aa8c-c6fb40bc53b9,Line,ADJUNTAS    -330_PORTUGUES   -466~1,330,466,38.0,38.0,0.18526,0.41053,0.237,23.7,False,pr103,pr103,False
09a71109-eac3-448e-b67b-3359c497357a,Line,ZONA LIBRE  -112_GRANDE MAYAG-509~1,112,509,38.0,38.0,0.01287,0.04268,0.48,48.0,False,pr116,pr116,False
f496d012-ee8a-427c-a7c3-f2a3563f3ea2,Line,COSTA SUR   -1_ACB 557     -373~1,1,373,38.0,38.0,0.007728,0.03444,0.96,96.0,False,pr2,pr2,False
b52df52a-612d-4da7-84cd-c05f26386740,Line,JOBOS 38    -94_PHILLIPS    -283~1,94,283,38.0,38.0,0.0077,0.025,0.48,48.0,False,pr8,pr8,False
617e98c7-72d1-4ef9-bda6-a09fe94c4152,Line,COCO BEACH  -731_TAPPARADISUS-1132~1,731,1132,38.0,38.0,0.065228,0.153603,0.303,30.3,False,pr211,pr211,False
155e6c99-1d95-4797-b6e9-3eb020cd33bd,Line,H TEJAS TC  -379_PANAME GRAIN-708~2,379,708,38.0,38.0,0.017542,0.058173,0.48,48.0,False,pr378,pr378,False
61abb2e4-e5a2-4bf4-b6a6-d81bb72258c3,Line,OMJ S.GERMAN-636_WALLACE     -709~1,636,709,38.0,38.0,0.01287,0.04268,0.48,48.0,False,pr169,pr169,False
7e0cf09a-8e98-4a99-bfd9-b8e4e85ca496,Line,CARCEL GUAYA-1026_TAP H.PRODUC-1122~1,1026,1122,38.0,38.0,0.011835,0.039248,0.48,48.0,False,pr8,pr8,False
88f062b4-35b9-4639-a4d6-b7e48635944d,Line,LAS PIEDRAS -223_5300-2502   -79701~1,223,79701,38.0,38.0,3.3e-05,0.000109,0.48,48.0,False,pr234,pr234,False
5e1896b9-6cc7-4f21-8f2e-cd76e94606a5,Line,FAJARDO     -19_TAP CONQUIST-1133~1,19,1133,38.0,38.0,0.025528,0.043846,0.38,38.0,False,pr18,pr18,False
28d3db38-5a6e-4153-8bdf-909608129339,Line,DIVISORIA   -304_2900-39NO   -30401~1,304,30401,38.0,38.0,0.166487,0.188195,0.19699999999999998,19.7,False,pr213,pr213,False
e156c9cb-6cec-4384-b99f-a32528f457b3,Line,TAP MAGAS   -424_MAGAS       -938~1,424,938,38.0,38.0,0.093749,0.114622,0.2,20.0,False,pr313,pr313,False
18f9fcfb-b679-4ce8-9ce3-71344cf1524b,Line,ZIMMER      -162_UIA PONCE   -661~1,162,661,38.0,38.0,0.006009,0.019926,0.48,48.0,False,pr3,pr3,False
f49331ff-8e7f-47ab-b70b-3daaf6b511c0,Line,AES_SOLAR   -1501_ILUMINA_HV  -99000~1,1501,99000,38.0,38.0,0.00394,0.01333,87.04998114151854,8704.998114151855,True,pr8,pr8,False
a8969c48-a3d5-4c94-9248-27f190f5868e,Line,IPR CAROLINA-689_MUSEO_NIÑO  -1203~1,689,1203,38.0,38.0,0.058285,0.065887,0.198,19.8,False,pr85,pr85,False
24fbfb06-458f-4713-b9cf-6b177ebf7cb1,Line,ZONA LIBRE  -112_ACACIAS 38  -113~1,112,113,38.0,38.0,0.0335,0.111,0.48,48.0,False,pr116,pr116,False
ca6f13a3-069e-4e22-8402-5a6ec90d6728,Line,AGUAYO      -599_RI 7800     -1065~1,599,1065,38.0,38.0,0.013304,0.037843,0.4,40.0,False,pr93,pr93,False
5e33b421-3c73-4e8c-a3d0-73200328966f,Line,FEDE.ACOSTA -1118_TAP L7500   -1119~1,1118,1119,38.0,38.0,0.005143,0.006288,0.2,20.0,False,pr87,pr87,False
b77152a8-1a93-4272-beb3-09a88a5167b5,Line,BAYAMON TC  -44_TREN BTC    -619~1,44,619,38.0,38.0,0.0007,0.00152,0.408,40.8,False,pr45,pr45,False
bd2ff05b-6e68-42cf-b4a0-2c075d6a169e,Line,CAROLINA    -173_LEDERLE     -550~1,173,550,38.0,38.0,0.002112,0.014031,0.76,76.0,False,pr85,pr85,False
085d9797-af37-400a-b06a-3b1d501c9cf6,Line,JUNCO STEEL -1166_9400-01B    -9201~1,1166,9201,38.0,38.0,0.012162,0.040333,0.48,48.0,False,pr93,pr93,False
689cc879-5260-40be-9ab3-1201ee3d72b8,Line,PEPSI CIDRA -476_IVAX        -926~1,476,926,38.0,38.0,0.00696,0.007867,0.48,48.0,False,pr10,pr10,False
b0b3148e-7c7e-4fc2-b244-2190353fc04d,Line,JCPENNEY    -569_GOB GUAYNABO-920~1,569,920,38.0,38.0,0.000862,0.00286,0.48,48.0,False,pr50,pr50,False
d5a328c9-b83b-4597-8227-f4fb5585d0e4,Line,MERCEDES PON-1020_WALMART JDIA-1080~1,1020,1080,38.0,38.0,0.005526,0.037152,0.76,76.0,False,pr313,pr313,False
c10d64ba-abd9-4e2e-ac7c-53bbe4291080,Line,H. PRODUCTS -1123_10800-29    -112301~1,1123,112301,38.0,38.0,0.007558,0.025065,46.219084800459605,4621.9084800459605,False,pr8,pr8,False
11386cb1-7034-4c89-82eb-c46b4c59646d,Line,UIA S.GERMAN-427_0075NO      -11301~1,427,11301,38.0,38.0,0.269182,0.329114,0.2,20.0,False,pr169,pr116,True
50ae9767-1a2e-4c68-acd1-53bcc351a37f,Line,INS LABS    -978_0875B       -97801~1,978,97801,38.0,38.0,0.00342,0.011342,0.48,48.0,False,pr10,pr10,False
98445be6-5e7e-499c-8359-d385b9c3a605,Line,PR CRUSH    -919_B PASTOR TC -1182~1,919,1182,38.0,38.0,0.002471,0.008195,0.48,48.0,False,pr21,pr21,False
19a356d4-3f66-4c67-8d45-14a0c37caba3,Line,3 MONJITAS  -108_HATOREYTCB2 -1154~1,108,1154,38.0,38.0,0.0014,0.011,0.78,78.0,False,pr87,pr87,False
b507dd69-c3fa-45ed-8bb3-20165963369f,Line,ALUMINUM    -418_NATIONAL    -963~1,418,963,38.0,38.0,0.015334,0.033174,0.2,20.0,False,pr82,pr82,False
605e8675-4f36-4798-9801-c112487466da,Line,HOLSUM      -602_MASTER PRODT-992~1,602,992,38.0,38.0,0.011905,0.039479,0.48,48.0,False,pr93,pr93,False
a0805b8a-40a5-433b-b2dc-06f499d339ef,Line,MORA 38     -181_MOCA GIS    -1068~2,181,1068,38.0,38.0,0.0012,0.005,0.48,48.0,False,pr100,pr100,False
92b8ce90-0712-416a-a4d5-8bdc855ae503,Line,PATILLAS    -961_FILTERTEK   -965~1,961,965,38.0,38.0,0.017689,0.019514,0.19699999999999998,19.7,False,pr8,pr8,False
edfaf634-624a-412d-921c-bb5e9ae13754,Line,CROWLEY     -548_PRISMA      -1041~1,548,1041,38.0,38.0,0.00551,0.00613,0.198,19.8,False,pr632,pr632,False
ad44c870-bcc1-479f-abc3-d42cb15912a5,Line,BRANDERI NO -265_VOC. GUAYAMA-1147~1,265,1147,38.0,38.0,0.000631,0.002091,0.48,48.0,False,pr8,pr8,False
2831bd4a-d433-4325-8f10-869afde85b19,Line,CABO ROJO   -115_07B         -11501~1,115,11501,38.0,38.0,0.085119,0.09622,0.2,20.0,False,pr116,pr116,False
77774062-7cf5-4d77-8be3-db062d2faae8,Line,ISLA GDE GIS-633_HOTEL SHERA -1170~1,633,1170,38.0,38.0,0.0001,0.001,0.204,20.4,False,pr632,pr632,False
175e7f39-56ae-4803-b9d6-11a382b2f539,Line,3200-09     -5901_6700-09NO   -53001~NO,5901,53001,38.0,38.0,0.0,0.0001,12100.025660774989,1210002.566077499,True,pr392,pr392,False
20a10725-17ac-4cc8-8852-515364c1aceb,Line,ISLA GDE GIS-633_COMP HOTELS2-6331~1,633,6331,38.0,38.0,0.0,0.001,1210.002566077499,121000.2566077499,True,pr632,pr632,False
0ee04a55-f3a5-49b1-bb90-4af9c95dec84,Line,ZIMMER      -162_TAPSERRALLES-732~1,162,732,38.0,38.0,0.000915,0.003035,0.48,48.0,False,pr3,pr3,False
ace65e2f-6ce7-41d6-a28d-cefe5ebef064,Line,SANSEBASTIAN-34_2600-19NO   -3403~1,34,3403,38.0,38.0,0.0,0.001,0.19699999999999998,19.7,False,pr35,pr35,False
5e32108f-ee72-46aa-bbf3-cba3ea7403cd,Line,COR PACK    -707_PR CONT     -1019~1,707,1019,38.0,38.0,0.001134,0.007529,0.76,76.0,False,pr378,pr378,False
fbe6e809-eaa0-431d-ae8a-09ef9f770647,Line,VILLASCASTRO-499_C MEDICO TUR-665~1,499,665,38.0,38.0,0.01547,0.102751,0.763,76.3,False,pr21,pr21,False
9e866340-907c-41a9-bfa8-f9b84b08e80a,Line,AGUADA NO   -415_BAXTER      -1082~1,415,1082,38.0,38.0,0.010364,0.012456,0.2,20.0,False,pr32,pr32,False
891b28f5-f132-4219-a1f5-a3e7ea19f889,Line,QUEBRADILLAS-33_GUAJATACA   -382~1,33,382,38.0,38.0,0.2947,0.3861,0.19699999999999998,19.7,False,pr100,pr35,True
9669a2d1-c5e3-4a47-b3cb-46748446b10a,Line,BO. LAPAS   -1157_GUARDIA N   -1172~1,1157,1172,38.0,38.0,0.116497,0.149378,0.2,20.0,False,pr8,pr8,False
d42ce1fb-22df-4aad-9a84-04b6d716011b,Line,COVADONGA   -138_ISLA GRANDE -186~1,138,186,38.0,38.0,0.0039,0.0434,0.65,65.0,False,pr632,pr86,True
b3fec7e5-f67e-41f4-a289-01affca996a6,Line,AGUADILLA DH-129_PITUSA      -528~1,129,528,38.0,38.0,0.017848,0.12846,0.76,76.0,False,pr32,pr32,False
639bb849-59bb-4466-8ad0-999d1f8c6ce3,Line,COLGATE     -471_MICROPETE   -971~1,471,971,38.0,38.0,0.0046,0.01525,0.48,48.0,False,pr234,pr234,False
ea1ebc4d-3ef1-445a-abac-344a9934ef01,Line,VIADUCTO    -60_COVADONGA   -138~1,60,138,38.0,38.0,0.0247,0.0529,0.361,36.1,False,pr86,pr632,True
250d44b8-2173-40b9-996a-a3d4a0f659eb,Line,INSERTCO    -957_1605NO      -2701~1,957,2701,38.0,38.0,0.00563,0.01867,0.48,48.0,False,pr169,pr169,False
576d3d1c-aa96-45b1-8b68-7ce5e2113217,Line,CORRECCION  -666_8900-39NO   -66601~1,666,66601,38.0,38.0,0.0059,0.039115,0.76,76.0,False,pr50,pr50,False
1021dd5d-00de-4181-8bf5-c9ecadee411d,Line,MERCEDITA NO-128_AGUILITA    -458~1,128,458,38.0,38.0,0.060247,0.104838,0.2,20.0,False,pr3,pr3,False
4e125f7b-cb59-4e51-bc1c-02e83a8d9d64,Line,DOS BOCAS   -37_AAA 8174    -1169~1,37,1169,38.0,38.0,0.279188,0.36531,0.198,19.8,False,pr38,pr38,False
918c336a-d89c-444f-9cbe-2b387d04fe36,Line,DAVIS&GECK  -793_BASF        -912~1,793,912,38.0,38.0,0.002625,0.008707,0.48,48.0,False,pr153,pr153,False
9f9030a5-7dc7-4db0-8ee8-b533c6e203d1,Line,GUARDIA N   -1172_0231        -108902~1,1172,108902,38.0,38.0,0.009809,0.025688,0.48,48.0,False,pr8,pr8,False
8fe91872-d5b3-4c47-978f-472f7c784319,Line,CUTLERHAMMER-307_BARD IMPLANT-320~1,307,320,38.0,38.0,0.000975,0.003233,0.48,48.0,False,pr234,pr234,False
eecf676b-35db-4e3e-a9f5-e76f5f693354,Line,CATAÑO SEC  -46_ATLANTICPIPE-952~1,46,952,38.0,38.0,0.00631,0.00965,0.4,40.0,False,pr45,pr63,True
9cec13f3-6bf9-4a3e-bc88-6dc2a9f89d79,Line,A.BUENAS SEC-207_05A         -45302~1,207,45302,38.0,38.0,0.014032,0.015609,0.2,20.0,False,pr21,pr21,False
cbf763c3-6a56-43bc-8f0d-1aaa80400562,Line,AAA 2373    -558_TAPPARADISUS-1132~1,558,1132,38.0,38.0,0.009665,0.032053,0.48,48.0,False,pr82,pr211,True
1655c545-55d7-4015-8569-a642a0ded20b,Line,RAMALLO     -454_FOAMPACK    -915~1,454,915,38.0,38.0,0.003938,0.01306,0.48,48.0,False,pr21,pr21,False
d59d0e48-596a-43f6-a83e-8f7986abf840,Line,EMERSON     -748_DORADO PB NO-1049~1,748,1049,38.0,38.0,0.000643,0.002134,0.48,48.0,False,pr93,pr93,False
30c65d15-1edf-42b9-997b-5318845adfdc,Line,EL MUNDO    -318_FEDE.ACOSTA -1118~1,318,1118,38.0,38.0,0.006013,0.007352,0.2,20.0,False,pr87,pr87,False
ffa02ca9-ffa4-4def-aac4-e05b5a318277,Line,"Utility_PV_ReV_Grid_81,YAROTEK_HV~new",387,903115,38.0,38.0,0.0,0.1,1.3156500000000002,131.56500000000003,False,pr100,pr100,False
f0c14f09-fabe-4d08-88d4-ed62d5b072b6,Line,SABANAGRANDE-216_LOCTITE     -584~1,216,584,38.0,38.0,0.013519,0.015282,0.2,20.0,False,pr169,pr169,False
1b14cf3e-ea3b-44ed-a1f5-01655a6e2eef,Line,WARNER VBAJA-342_XTRA 9076   -778~1,342,778,38.0,38.0,0.002365,0.023691,0.48,48.0,False,pr41,pr41,False
07852ddd-6ff1-4dca-85c6-ed1be39bbb88,Line,TAP IPR     -1124_TAP_10900   -1500~1,1124,1500,38.0,38.0,0.009763,0.032375,0.48,48.0,False,pr8,pr8,False
4c395ecf-e75f-4e26-be0d-6daac8a35e25,Line,REMA        -749_WALMART CAG -1095~1,749,1095,38.0,38.0,0.002632,0.008728,0.48,48.0,False,pr21,pr21,False
fc617f84-235a-4583-a1a7-c5d8dbd8156c,Line,HOSP AREA   -903_AMERICAN UNI-1139~1,903,1139,38.0,38.0,0.003127,0.010371,0.48,48.0,False,pr153,pr153,False
eccc1b24-3b6d-4dc5-bc77-50e09af3a335,Line,NO12601A    -380_TAP12600    -383~1,380,383,38.0,38.0,0.01257,0.0417,0.48,48.0,False,pr14,pr14,False
9b45364c-35a5-4277-92c4-8daeda7e0d1e,Line,3MONJIT 1480-312_TORRECHARDON-901~1,312,901,38.0,38.0,0.004204,0.00514,0.2,20.0,False,pr87,pr87,False
